"CHROM","BIN_START","TajD_Europe","pi_Europe"
"NC_058196.1",1490001,NA,1.36112e-05
"NC_058196.1",1500000,NA,NA
"NC_058196.1",1510000,-0.32344,NA
"NC_058196.1",1510001,NA,1.12855e-05
"NC_058196.1",1520000,-0.8841,NA
"NC_058196.1",1520001,NA,4.07531e-06
"NC_058196.1",1530000,NA,NA
"NC_058196.1",1540000,NA,NA
"NC_058196.1",1550000,NA,NA
"NC_058196.1",1560000,NA,NA
"NC_058196.1",1570000,NA,NA
"NC_058196.1",1580000,NA,NA
"NC_058196.1",1590000,NA,NA
"NC_058196.1",1600000,NA,NA
"NC_058196.1",1610000,NA,NA
"NC_058196.1",1620000,NA,NA
"NC_058196.1",1630000,NA,NA
"NC_058196.1",1640000,NA,NA
"NC_058196.1",1650000,NA,NA
"NC_058196.1",1660000,NA,NA
"NC_058196.1",1670000,NA,NA
"NC_058196.1",1680000,NA,NA
"NC_058196.1",1690000,NA,NA
"NC_058196.1",1700000,NA,NA
"NC_058196.1",1710000,NA,NA
"NC_058196.1",1720000,NA,NA
"NC_058196.1",1730000,NA,NA
"NC_058196.1",1740000,NA,NA
"NC_058196.1",1750000,NA,NA
"NC_058196.1",1760000,NA,NA
"NC_058196.1",1770000,NA,NA
"NC_058196.1",1780000,NA,NA
"NC_058196.1",1790000,NA,NA
"NC_058196.1",1800000,NA,NA
"NC_058196.1",1810000,NA,NA
"NC_058196.1",1820000,NA,NA
"NC_058196.1",1830000,NA,NA
"NC_058196.1",1840000,NA,NA
"NC_058196.1",1850000,NA,NA
"NC_058196.1",1860000,NA,NA
"NC_058196.1",1870000,NA,NA
"NC_058196.1",1880000,NA,NA
"NC_058196.1",1890000,NA,NA
"NC_058196.1",1900000,NA,NA
"NC_058196.1",1910000,NA,NA
"NC_058196.1",1920000,NA,NA
"NC_058196.1",1930000,NA,NA
"NC_058196.1",1940000,NA,NA
"NC_058196.1",1950000,NA,NA
"NC_058196.1",1960000,NA,NA
"NC_058196.1",1970000,NA,NA
"NC_058196.1",1980000,NA,NA
"NC_058196.1",1990000,NA,NA
"NC_058196.1",2000000,NA,NA
"NC_058196.1",2010000,NA,NA
"NC_058196.1",2020000,-1.02876,NA
"NC_058196.1",2020001,NA,2.06378e-06
"NC_058196.1",2030000,-1.49597,NA
"NC_058196.1",2030001,NA,0.000401223
"NC_058196.1",2040000,NA,NA
"NC_058196.1",2050000,NA,NA
"NC_058196.1",2060000,NA,NA
"NC_058196.1",2070000,-1.83337,NA
"NC_058196.1",2070001,NA,3.50354e-05
"NC_058196.1",2080000,NA,NA
"NC_058196.1",2090000,NA,NA
"NC_058196.1",2100000,NA,NA
"NC_058196.1",2110000,NA,NA
"NC_058196.1",2120000,NA,NA
"NC_058196.1",2130000,NA,NA
"NC_058196.1",2140000,NA,NA
"NC_058196.1",2150000,NA,NA
"NC_058196.1",2160000,NA,NA
"NC_058196.1",2170000,NA,NA
"NC_058196.1",2180000,NA,NA
"NC_058196.1",2190000,NA,NA
"NC_058196.1",2200000,NA,NA
"NC_058196.1",2210000,NA,NA
"NC_058196.1",2220000,NA,NA
"NC_058196.1",2230000,NA,NA
"NC_058196.1",2240000,NA,NA
"NC_058196.1",2250000,NA,NA
"NC_058196.1",2260000,NA,NA
"NC_058196.1",2270000,-0.488741,NA
"NC_058196.1",2270001,NA,1.00576e-05
"NC_058196.1",2280000,NA,NA
"NC_058196.1",2290000,NA,NA
"NC_058196.1",2300000,NA,NA
"NC_058196.1",2310000,-0.300823,NA
"NC_058196.1",2310001,NA,2.649e-05
"NC_058196.1",2320000,NA,NA
"NC_058196.1",2330000,NA,NA
"NC_058196.1",2340000,NA,NA
"NC_058196.1",2350000,NA,NA
"NC_058196.1",2360000,0.0353112,NA
"NC_058196.1",2360001,NA,0.000136276
"NC_058196.1",2370000,-1.07213,NA
"NC_058196.1",2370001,NA,9.74445e-06
"NC_058196.1",2380000,NA,NA
"NC_058196.1",2390000,NA,NA
"NC_058196.1",2400000,NA,NA
"NC_058196.1",2410000,-0.876524,NA
"NC_058196.1",2410001,NA,2.45836e-05
"NC_058196.1",2420000,-0.0820183,NA
"NC_058196.1",2420001,NA,3.06178e-05
"NC_058196.1",2430000,NA,NA
"NC_058196.1",2440000,NA,NA
"NC_058196.1",2450000,-0.99752,NA
"NC_058196.1",2450001,NA,1.20171e-05
"NC_058196.1",2460000,NA,NA
"NC_058196.1",2470000,NA,NA
"NC_058196.1",2480000,NA,NA
"NC_058196.1",2490000,NA,NA
"NC_058196.1",2500000,NA,NA
"NC_058196.1",2510000,NA,NA
"NC_058196.1",2520000,NA,NA
"NC_058196.1",2530000,NA,NA
"NC_058196.1",2540000,NA,NA
"NC_058196.1",2550000,NA,NA
"NC_058196.1",2560000,NA,NA
"NC_058196.1",2560001,NA,2.51833e-05
"NC_058196.1",2570000,NA,NA
"NC_058196.1",2580000,NA,NA
"NC_058196.1",2590000,NA,NA
"NC_058196.1",2600000,NA,NA
"NC_058196.1",2610000,-0.472165,NA
"NC_058196.1",2610001,NA,3.72794e-05
"NC_058196.1",2620000,-0.368084,NA
"NC_058196.1",2620001,NA,0.000211916
"NC_058196.1",2630000,-0.663907,NA
"NC_058196.1",2630001,NA,3.66005e-05
"NC_058196.1",2640000,NA,NA
"NC_058196.1",2650000,NA,NA
"NC_058196.1",2660000,NA,NA
"NC_058196.1",2670000,NA,NA
"NC_058196.1",2680000,NA,NA
"NC_058196.1",2690000,-0.343049,NA
"NC_058196.1",2690001,NA,1.15989e-05
"NC_058196.1",2700000,NA,NA
"NC_058196.1",2710000,-0.455853,NA
"NC_058196.1",2710001,NA,0.000104847
"NC_058196.1",2720000,NA,NA
"NC_058196.1",2730000,NA,NA
"NC_058196.1",2740000,NA,NA
"NC_058196.1",2750000,0.214303,NA
"NC_058196.1",2750001,NA,5.27198e-05
"NC_058196.1",2760000,NA,NA
"NC_058196.1",2770000,NA,NA
"NC_058196.1",2780000,NA,NA
"NC_058196.1",2790000,NA,NA
"NC_058196.1",2800000,NA,NA
"NC_058196.1",2810000,NA,NA
"NC_058196.1",2820000,-1.44326,NA
"NC_058196.1",2820001,NA,9.90141e-06
"NC_058196.1",2830000,NA,NA
"NC_058196.1",2840000,NA,NA
"NC_058196.1",2850000,NA,NA
"NC_058196.1",2860000,NA,NA
"NC_058196.1",2870000,NA,NA
"NC_058196.1",2880000,NA,NA
"NC_058196.1",2890000,NA,NA
"NC_058196.1",2900000,NA,NA
"NC_058196.1",2910000,NA,NA
"NC_058196.1",2920000,NA,NA
"NC_058196.1",2930000,-0.8841,NA
"NC_058196.1",2930001,NA,4.07531e-06
"NC_058196.1",2940000,NA,NA
"NC_058196.1",2950000,NA,NA
"NC_058196.1",2960000,NA,NA
"NC_058196.1",2970000,NA,NA
"NC_058196.1",2980000,-0.920686,NA
"NC_058196.1",2980001,NA,1.37152e-05
"NC_058196.1",2990000,NA,NA
"NC_058196.1",3000000,NA,NA
"NC_058196.1",3010000,NA,NA
"NC_058196.1",3020000,NA,NA
"NC_058196.1",3030000,NA,NA
"NC_058196.1",3040000,NA,NA
"NC_058196.1",3050000,NA,NA
"NC_058196.1",3060000,NA,NA
"NC_058196.1",3070000,NA,NA
"NC_058196.1",3080000,NA,NA
"NC_058196.1",3090000,NA,NA
"NC_058196.1",3100000,NA,NA
"NC_058196.1",3110000,NA,NA
"NC_058196.1",3120000,NA,NA
"NC_058196.1",3130000,NA,NA
"NC_058196.1",3140000,NA,NA
"NC_058196.1",3150000,NA,NA
"NC_058196.1",3160000,NA,NA
"NC_058196.1",3170000,NA,NA
"NC_058196.1",3180000,NA,NA
"NC_058196.1",3190000,NA,NA
"NC_058196.1",3200000,NA,NA
"NC_058196.1",3210000,NA,NA
"NC_058196.1",3220000,NA,NA
"NC_058196.1",3230000,NA,NA
"NC_058196.1",3240000,NA,NA
"NC_058196.1",3250000,NA,NA
"NC_058196.1",3260000,NA,NA
"NC_058196.1",3270000,NA,NA
"NC_058196.1",3280000,NA,NA
"NC_058196.1",3290000,NA,NA
"NC_058196.1",3300000,NA,NA
"NC_058196.1",3310000,NA,NA
"NC_058196.1",3320000,NA,NA
"NC_058196.1",3330000,NA,NA
"NC_058196.1",3340000,NA,NA
"NC_058196.1",3350000,NA,NA
"NC_058196.1",3360000,-0.577667,NA
"NC_058196.1",3360001,NA,7.5237e-06
"NC_058196.1",3370000,NA,NA
"NC_058196.1",3380000,NA,NA
"NC_058196.1",3390000,NA,NA
"NC_058196.1",3400000,NA,NA
"NC_058196.1",3410000,-0.732519,NA
"NC_058196.1",3410001,NA,5.87787e-06
"NC_058196.1",3420000,-1.16377,NA
"NC_058196.1",3420001,NA,2.77971e-05
"NC_058196.1",3430000,-0.753384,NA
"NC_058196.1",3430001,NA,6.1913e-06
"NC_058196.1",3440000,-0.871542,NA
"NC_058196.1",3440001,NA,4.81233e-05
"NC_058196.1",3450000,NA,NA
"NC_058196.1",3460000,-1.07535,NA
"NC_058196.1",3460001,NA,9.58766e-06
"NC_058196.1",3470000,-1.23499,NA
"NC_058196.1",3470001,NA,1.60928e-05
"NC_058196.1",3480000,NA,NA
"NC_058196.1",3490000,NA,NA
"NC_058196.1",3500000,NA,NA
"NC_058196.1",3510000,NA,NA
"NC_058196.1",3520000,NA,NA
"NC_058196.1",3530000,NA,NA
"NC_058196.1",3540000,-1.1014,NA
"NC_058196.1",3540001,NA,2.91298e-05
"NC_058196.1",3550000,-1.46573,NA
"NC_058196.1",3550001,NA,1.82614e-05
"NC_058196.1",3560000,NA,NA
"NC_058196.1",3570000,NA,NA
"NC_058196.1",3580000,NA,NA
"NC_058196.1",3590000,-0.0185866,NA
"NC_058196.1",3590001,NA,0.000172686
"NC_058196.1",3600000,NA,NA
"NC_058196.1",3610000,NA,NA
"NC_058196.1",3620000,NA,NA
"NC_058196.1",3630000,NA,NA
"NC_058196.1",3640000,NA,NA
"NC_058196.1",3650000,NA,NA
"NC_058196.1",3660000,NA,NA
"NC_058196.1",3670000,NA,NA
"NC_058196.1",3680000,NA,NA
"NC_058196.1",3690000,NA,NA
"NC_058196.1",3700000,NA,NA
"NC_058196.1",3710000,NA,NA
"NC_058196.1",3720000,NA,NA
"NC_058196.1",3730000,NA,NA
"NC_058196.1",3740000,NA,NA
"NC_058196.1",3750000,NA,NA
"NC_058196.1",3760000,NA,NA
"NC_058196.1",3770000,NA,NA
"NC_058196.1",3780000,NA,NA
"NC_058196.1",3790000,NA,NA
"NC_058196.1",3800000,NA,NA
"NC_058196.1",3810000,NA,NA
"NC_058196.1",3820000,NA,NA
"NC_058196.1",3830000,NA,NA
"NC_058196.1",3840000,NA,NA
"NC_058196.1",3850000,NA,NA
"NC_058196.1",3860000,NA,NA
"NC_058196.1",3870000,NA,NA
"NC_058196.1",3880000,NA,NA
"NC_058196.1",3890000,NA,NA
"NC_058196.1",3900000,NA,NA
"NC_058196.1",3910000,NA,NA
"NC_058196.1",3920000,NA,NA
"NC_058196.1",3930000,NA,NA
"NC_058196.1",3940000,NA,NA
"NC_058196.1",3950000,NA,NA
"NC_058196.1",3960000,NA,NA
"NC_058196.1",3970000,NA,NA
"NC_058196.1",3980000,NA,NA
"NC_058196.1",3990000,NA,NA
"NC_058196.1",4000000,NA,NA
"NC_058196.1",4010000,NA,NA
"NC_058196.1",4020000,NA,NA
"NC_058196.1",4030000,NA,NA
"NC_058196.1",4040000,NA,NA
"NC_058196.1",4050000,NA,NA
"NC_058196.1",4060000,NA,NA
"NC_058196.1",4070000,NA,NA
"NC_058196.1",4080000,NA,NA
"NC_058196.1",4090000,NA,NA
"NC_058196.1",4100000,NA,NA
"NC_058196.1",4110000,NA,NA
"NC_058196.1",4120000,NA,NA
"NC_058196.1",4130000,NA,NA
"NC_058196.1",4140000,NA,NA
"NC_058196.1",4150000,NA,NA
"NC_058196.1",4160000,NA,NA
"NC_058196.1",4170000,NA,NA
"NC_058196.1",4180000,NA,NA
"NC_058196.1",4190000,NA,NA
"NC_058196.1",4200000,NA,NA
"NC_058196.1",4210000,NA,NA
"NC_058196.1",4220000,NA,NA
"NC_058196.1",4230000,NA,NA
"NC_058196.1",4240000,NA,NA
"NC_058196.1",4250000,NA,NA
"NC_058196.1",4260000,NA,NA
"NC_058196.1",4270000,NA,NA
"NC_058196.1",4280000,NA,NA
"NC_058196.1",4290000,NA,NA
"NC_058196.1",4300000,NA,NA
"NC_058196.1",4310000,NA,NA
"NC_058196.1",4320000,NA,NA
"NC_058196.1",4330000,NA,NA
"NC_058196.1",4340000,NA,NA
"NC_058196.1",4350000,NA,NA
"NC_058196.1",4360000,NA,NA
"NC_058196.1",4370000,NA,NA
"NC_058196.1",4380000,NA,NA
"NC_058196.1",4390000,-0.692635,NA
"NC_058196.1",4390001,NA,1.92795e-05
"NC_058196.1",4400000,NA,NA
"NC_058196.1",4410000,NA,NA
"NC_058196.1",4420000,NA,NA
"NC_058196.1",4430000,-1.17649,NA
"NC_058196.1",4430001,NA,7.88958e-06
"NC_058196.1",4440000,NA,NA
"NC_058196.1",4450000,-1.02876,NA
"NC_058196.1",4450001,NA,2.06378e-06
"NC_058196.1",4460000,NA,NA
"NC_058196.1",4470000,NA,NA
"NC_058196.1",4480000,NA,NA
"NC_058196.1",4490000,NA,NA
"NC_058196.1",4500000,NA,NA
"NC_058196.1",4510000,NA,NA
"NC_058196.1",4520000,NA,NA
"NC_058196.1",4530000,NA,NA
"NC_058196.1",4540000,NA,NA
"NC_058196.1",4550000,NA,NA
"NC_058196.1",4560000,NA,NA
"NC_058196.1",4570000,NA,NA
"NC_058196.1",4580000,NA,NA
"NC_058196.1",4590000,NA,NA
"NC_058196.1",4600000,NA,NA
"NC_058196.1",4610000,NA,NA
"NC_058196.1",4620000,NA,NA
"NC_058196.1",4630000,NA,NA
"NC_058196.1",4640000,NA,NA
"NC_058196.1",4650000,NA,NA
"NC_058196.1",4660000,NA,NA
"NC_058196.1",4670000,NA,NA
"NC_058196.1",4680000,-0.795493,NA
"NC_058196.1",4680001,NA,5.58548e-05
"NC_058196.1",4690000,NA,NA
"NC_058196.1",4700000,NA,NA
"NC_058196.1",4710000,NA,NA
"NC_058196.1",4720000,NA,NA
"NC_058196.1",4730000,-0.802152,NA
"NC_058196.1",4730001,NA,2.69609e-05
"NC_058196.1",4740000,NA,NA
"NC_058196.1",4750000,NA,NA
"NC_058196.1",4760000,NA,NA
"NC_058196.1",4770000,-1.30026,NA
"NC_058196.1",4770001,NA,4.4309e-05
"NC_058196.1",4780000,NA,NA
"NC_058196.1",4790000,NA,NA
"NC_058196.1",4800000,NA,NA
"NC_058196.1",4810000,-0.89107,NA
"NC_058196.1",4810001,NA,4.17978e-06
"NC_058196.1",4820000,NA,NA
"NC_058196.1",4830000,-0.591834,NA
"NC_058196.1",4830001,NA,0.000106317
"NC_058196.1",4840000,NA,NA
"NC_058196.1",4850000,NA,NA
"NC_058196.1",4860000,NA,NA
"NC_058196.1",4870000,NA,NA
"NC_058196.1",4880000,NA,NA
"NC_058196.1",4890000,NA,NA
"NC_058196.1",4900000,NA,NA
"NC_058196.1",4910000,NA,NA
"NC_058196.1",4920000,-0.204385,NA
"NC_058196.1",4920001,NA,7.25778e-05
"NC_058196.1",4930000,-1.24005,NA
"NC_058196.1",4930001,NA,0.000124672
"NC_058196.1",4940000,NA,NA
"NC_058196.1",4950000,NA,NA
"NC_058196.1",4960000,-1.56458,NA
"NC_058196.1",4960001,NA,5.07172e-05
"NC_058196.1",4970000,-1.77592,NA
"NC_058196.1",4970001,NA,3.98414e-05
"NC_058196.1",4980000,-1.02105,NA
"NC_058196.1",4980001,NA,1.9593e-06
"NC_058196.1",4990000,NA,NA
"NC_058196.1",5000000,NA,NA
"NC_058196.1",5010000,NA,NA
"NC_058196.1",5020000,NA,NA
"NC_058196.1",5030000,NA,NA
"NC_058196.1",5040000,NA,NA
"NC_058196.1",5050000,NA,NA
"NC_058196.1",5060000,NA,NA
"NC_058196.1",5070000,NA,NA
"NC_058196.1",5080000,NA,NA
"NC_058196.1",5090000,NA,NA
"NC_058196.1",5100000,NA,NA
"NC_058196.1",5110000,NA,NA
"NC_058196.1",5120000,NA,NA
"NC_058196.1",5130000,NA,NA
"NC_058196.1",5140000,-0.90756,NA
"NC_058196.1",5140001,NA,1.34017e-05
"NC_058196.1",5150000,NA,NA
"NC_058196.1",5160000,NA,NA
"NC_058196.1",5170000,NA,NA
"NC_058196.1",5180000,NA,NA
"NC_058196.1",5190000,NA,NA
"NC_058196.1",5200000,NA,NA
"NC_058196.1",5210000,NA,NA
"NC_058196.1",5220000,NA,NA
"NC_058196.1",5230000,NA,NA
"NC_058196.1",5240000,NA,NA
"NC_058196.1",5250000,NA,NA
"NC_058196.1",5260000,NA,NA
"NC_058196.1",5270000,NA,NA
"NC_058196.1",5280000,NA,NA
"NC_058196.1",5290000,NA,NA
"NC_058196.1",5300000,NA,NA
"NC_058196.1",5310000,NA,NA
"NC_058196.1",5320000,NA,NA
"NC_058196.1",5330000,NA,NA
"NC_058196.1",5340000,NA,NA
"NC_058196.1",5350000,-1.44852,NA
"NC_058196.1",5350001,NA,1.77915e-05
"NC_058196.1",5360000,NA,NA
"NC_058196.1",5370000,NA,NA
"NC_058196.1",5380000,NA,NA
"NC_058196.1",5390000,-0.852116,NA
"NC_058196.1",5390001,NA,8.94833e-05
"NC_058196.1",5400000,NA,NA
"NC_058196.1",5410000,-1.19046,NA
"NC_058196.1",5410001,NA,8.203e-06
"NC_058196.1",5420000,-1.4415,NA
"NC_058196.1",5420001,NA,9.84916e-06
"NC_058196.1",5430000,-2.04299,NA
"NC_058196.1",5430001,NA,6.72825e-05
"NC_058196.1",5440000,1.04816,NA
"NC_058196.1",5440001,NA,0.000299067
"NC_058196.1",5450000,1.43255,NA
"NC_058196.1",5450001,NA,8.74654e-05
"NC_058196.1",5460000,2.32887,NA
"NC_058196.1",5460001,NA,0.000200752
"NC_058196.1",5470000,-0.621627,NA
"NC_058196.1",5470001,NA,0.000310895
"NC_058196.1",5480000,-1.80278,NA
"NC_058196.1",5480001,NA,2.88433e-05
"NC_058196.1",5490000,-1.58154,NA
"NC_058196.1",5490001,NA,7.40205e-05
"NC_058196.1",5500000,-1.71769,NA
"NC_058196.1",5500001,NA,0.000139517
"NC_058196.1",5510000,-1.20507,NA
"NC_058196.1",5510001,NA,7.03578e-05
"NC_058196.1",5520000,-1.693,NA
"NC_058196.1",5520001,NA,2.70399e-05
"NC_058196.1",5530000,-1.03574,NA
"NC_058196.1",5530001,NA,2.16825e-06
"NC_058196.1",5540000,-1.47363,NA
"NC_058196.1",5540001,NA,0.000171969
"NC_058196.1",5550000,-1.01956,NA
"NC_058196.1",5550001,NA,0.000131668
"NC_058196.1",5560000,-0.500466,NA
"NC_058196.1",5560001,NA,0.000118827
"NC_058196.1",5570000,-0.936787,NA
"NC_058196.1",5570001,NA,0.000220222
"NC_058196.1",5580000,-0.278524,NA
"NC_058196.1",5580001,NA,0.000632873
"NC_058196.1",5590000,-1.84395,NA
"NC_058196.1",5590001,NA,4.05497e-05
"NC_058196.1",5600000,-1.5832,NA
"NC_058196.1",5600001,NA,2.21807e-05
"NC_058196.1",5610000,-0.0731512,NA
"NC_058196.1",5610001,NA,0.000194972
"NC_058196.1",5620000,0.808252,NA
"NC_058196.1",5620001,NA,4.78596e-05
"NC_058196.1",5630000,-0.897935,NA
"NC_058196.1",5630001,NA,0.000120563
"NC_058196.1",5640000,-0.834984,NA
"NC_058196.1",5640001,NA,7.71518e-05
"NC_058196.1",5650000,0.99141,NA
"NC_058196.1",5650001,NA,0.000257139
"NC_058196.1",5660000,1.00019,NA
"NC_058196.1",5660001,NA,3.02774e-05
"NC_058196.1",5670000,1.08695,NA
"NC_058196.1",5670001,NA,7.85566e-05
"NC_058196.1",5680000,-0.056649,NA
"NC_058196.1",5680001,NA,4.80949e-05
"NC_058196.1",5690000,-0.400708,NA
"NC_058196.1",5690001,NA,0.000226386
"NC_058196.1",5700000,-0.925805,NA
"NC_058196.1",5700001,NA,6.17601e-05
"NC_058196.1",5710000,0.887612,NA
"NC_058196.1",5710001,NA,0.000140817
"NC_058196.1",5720000,2.53554,NA
"NC_058196.1",5720001,NA,0.000382499
"NC_058196.1",5730000,-1.723,NA
"NC_058196.1",5730001,NA,0.000216902
"NC_058196.1",5740000,NA,NA
"NC_058196.1",5750000,-0.89107,NA
"NC_058196.1",5750001,NA,4.17978e-06
"NC_058196.1",5760000,-1.1583,NA
"NC_058196.1",5760001,NA,0.000260211
"NC_058196.1",5770000,1.76249,NA
"NC_058196.1",5770001,NA,9.45978e-05
"NC_058196.1",5780000,NA,NA
"NC_058196.1",5790000,2.33808,NA
"NC_058196.1",5790001,NA,0.000586438
"NC_058196.1",5800000,2.60126,NA
"NC_058196.1",5800001,NA,0.000194694
"NC_058196.1",5810000,2.51535,NA
"NC_058196.1",5810001,NA,0.000152255
"NC_058196.1",5820000,0.627012,NA
"NC_058196.1",5820001,NA,0.000477166
"NC_058196.1",5830000,0.500014,NA
"NC_058196.1",5830001,NA,0.000216
"NC_058196.1",5840000,0.468166,NA
"NC_058196.1",5840001,NA,3.83248e-05
"NC_058196.1",5850000,1.73184,NA
"NC_058196.1",5850001,NA,3.84543e-05
"NC_058196.1",5860000,0.558703,NA
"NC_058196.1",5860001,NA,2.41384e-05
"NC_058196.1",5870000,0.262469,NA
"NC_058196.1",5870001,NA,7.03039e-05
"NC_058196.1",5880000,-1.025,NA
"NC_058196.1",5880001,NA,2.01154e-06
"NC_058196.1",5890000,-0.435823,NA
"NC_058196.1",5890001,NA,0.000138504
"NC_058196.1",5900000,NA,NA
"NC_058196.1",5910000,-0.740049,NA
"NC_058196.1",5910001,NA,5.35317e-05
"NC_058196.1",5920000,-0.7631,NA
"NC_058196.1",5920001,NA,6.34802e-06
"NC_058196.1",5930000,-0.204131,NA
"NC_058196.1",5930001,NA,9.43122e-05
"NC_058196.1",5940000,-0.75198,NA
"NC_058196.1",5940001,NA,8.8571e-05
"NC_058196.1",5950000,NA,NA
"NC_058196.1",5960000,-0.722009,NA
"NC_058196.1",5960001,NA,0.0004897
"NC_058196.1",5970000,-0.634545,NA
"NC_058196.1",5970001,NA,0.000271494
"NC_058196.1",5980000,-1.16717,NA
"NC_058196.1",5980001,NA,1.82088e-05
"NC_058196.1",5990000,-0.957631,NA
