"CHROM","BIN_START","TajD_Europe","pi_Europe"
"NC_058194.1",1810000,NA,NA
"NC_058194.1",1820000,NA,NA
"NC_058194.1",1830000,NA,NA
"NC_058194.1",1840000,NA,NA
"NC_058194.1",1850000,NA,NA
"NC_058194.1",1860000,NA,NA
"NC_058194.1",1870000,NA,NA
"NC_058194.1",1880000,NA,NA
"NC_058194.1",1890000,NA,NA
"NC_058194.1",1900000,NA,NA
"NC_058194.1",1910000,NA,NA
"NC_058194.1",1920000,NA,NA
"NC_058194.1",1930000,NA,NA
"NC_058194.1",1940000,NA,NA
"NC_058194.1",1950000,NA,NA
"NC_058194.1",1960000,NA,NA
"NC_058194.1",1970000,NA,NA
"NC_058194.1",1980000,NA,NA
"NC_058194.1",1990000,NA,NA
"NC_058194.1",2000000,NA,NA
"NC_058194.1",2010000,NA,NA
"NC_058194.1",2020000,NA,NA
"NC_058194.1",2030000,NA,NA
"NC_058194.1",2040000,NA,NA
"NC_058194.1",2050000,NA,NA
"NC_058194.1",2060000,NA,NA
"NC_058194.1",2070000,NA,NA
"NC_058194.1",2080000,NA,NA
"NC_058194.1",2090000,NA,NA
"NC_058194.1",2100000,NA,NA
"NC_058194.1",2110000,NA,NA
"NC_058194.1",2120000,NA,NA
"NC_058194.1",2130000,NA,NA
"NC_058194.1",2140000,NA,NA
"NC_058194.1",2150000,NA,NA
"NC_058194.1",2160000,NA,NA
"NC_058194.1",2170000,NA,NA
"NC_058194.1",2180000,NA,NA
"NC_058194.1",2190000,NA,NA
"NC_058194.1",2200000,NA,NA
"NC_058194.1",2210000,NA,NA
"NC_058194.1",2220000,NA,NA
"NC_058194.1",2230000,NA,NA
"NC_058194.1",2240000,NA,NA
"NC_058194.1",2250000,NA,NA
"NC_058194.1",2260000,NA,NA
"NC_058194.1",2270000,NA,NA
"NC_058194.1",2280000,NA,NA
"NC_058194.1",2290000,NA,NA
"NC_058194.1",2300000,NA,NA
"NC_058194.1",2310000,NA,NA
"NC_058194.1",2320000,NA,NA
"NC_058194.1",2330000,NA,NA
"NC_058194.1",2340000,NA,NA
"NC_058194.1",2350000,NA,NA
"NC_058194.1",2360000,NA,NA
"NC_058194.1",2370000,NA,NA
"NC_058194.1",2380000,NA,NA
"NC_058194.1",2390000,NA,NA
"NC_058194.1",2400000,NA,NA
"NC_058194.1",2410000,NA,NA
"NC_058194.1",2420000,NA,NA
"NC_058194.1",2430000,NA,NA
"NC_058194.1",2440000,NA,NA
"NC_058194.1",2450000,NA,NA
"NC_058194.1",2460000,NA,NA
"NC_058194.1",2470000,NA,NA
"NC_058194.1",2480000,NA,NA
"NC_058194.1",2490000,NA,NA
"NC_058194.1",2500000,NA,NA
"NC_058194.1",2510000,NA,NA
"NC_058194.1",2520000,NA,NA
"NC_058194.1",2530000,NA,NA
"NC_058194.1",2540000,NA,NA
"NC_058194.1",2550000,NA,NA
"NC_058194.1",2560000,NA,NA
"NC_058194.1",2570000,NA,NA
"NC_058194.1",2580000,NA,NA
"NC_058194.1",2590000,NA,NA
"NC_058194.1",2600000,NA,NA
"NC_058194.1",2610000,NA,NA
"NC_058194.1",2620000,NA,NA
"NC_058194.1",2630000,NA,NA
"NC_058194.1",2640000,NA,NA
"NC_058194.1",2650000,NA,NA
"NC_058194.1",2660000,NA,NA
"NC_058194.1",2670000,NA,NA
"NC_058194.1",2680000,NA,NA
"NC_058194.1",2690000,NA,NA
"NC_058194.1",2700000,NA,NA
"NC_058194.1",2710000,NA,NA
"NC_058194.1",2720000,NA,NA
"NC_058194.1",2730000,NA,NA
"NC_058194.1",2740000,NA,NA
"NC_058194.1",2750000,NA,NA
"NC_058194.1",2760000,NA,NA
"NC_058194.1",2770000,NA,NA
"NC_058194.1",2780000,NA,NA
"NC_058194.1",2790000,NA,NA
"NC_058194.1",2800000,NA,NA
"NC_058194.1",2810000,NA,NA
"NC_058194.1",2820000,NA,NA
"NC_058194.1",2830000,NA,NA
"NC_058194.1",2840000,NA,NA
"NC_058194.1",2850000,NA,NA
"NC_058194.1",2860000,NA,NA
"NC_058194.1",2870000,NA,NA
"NC_058194.1",2880000,NA,NA
"NC_058194.1",2890000,NA,NA
"NC_058194.1",2900000,NA,NA
"NC_058194.1",2910000,NA,NA
"NC_058194.1",2920000,NA,NA
"NC_058194.1",2930000,NA,NA
"NC_058194.1",2940000,NA,NA
"NC_058194.1",2950000,NA,NA
"NC_058194.1",2960000,NA,NA
"NC_058194.1",2970000,NA,NA
"NC_058194.1",2980000,NA,NA
"NC_058194.1",2990000,NA,NA
"NC_058194.1",3000000,NA,NA
"NC_058194.1",3010000,NA,NA
"NC_058194.1",3020000,NA,NA
"NC_058194.1",3030000,NA,NA
"NC_058194.1",3040000,NA,NA
"NC_058194.1",3050000,NA,NA
"NC_058194.1",3060000,NA,NA
"NC_058194.1",3070000,NA,NA
"NC_058194.1",3080000,NA,NA
"NC_058194.1",3090000,NA,NA
"NC_058194.1",3100000,NA,NA
"NC_058194.1",3110000,NA,NA
"NC_058194.1",3120000,NA,NA
"NC_058194.1",3130000,NA,NA
"NC_058194.1",3140000,NA,NA
"NC_058194.1",3150000,NA,NA
"NC_058194.1",3160000,NA,NA
"NC_058194.1",3170000,NA,NA
"NC_058194.1",3180000,NA,NA
"NC_058194.1",3190000,NA,NA
"NC_058194.1",3200000,NA,NA
"NC_058194.1",3210000,NA,NA
"NC_058194.1",3220000,NA,NA
"NC_058194.1",3230000,NA,NA
"NC_058194.1",3240000,NA,NA
"NC_058194.1",3250000,NA,NA
"NC_058194.1",3260000,NA,NA
"NC_058194.1",3270000,NA,NA
"NC_058194.1",3280000,NA,NA
"NC_058194.1",3290000,NA,NA
"NC_058194.1",3300000,NA,NA
"NC_058194.1",3310000,NA,NA
"NC_058194.1",3320000,NA,NA
"NC_058194.1",3330000,NA,NA
"NC_058194.1",3340000,NA,NA
"NC_058194.1",3350000,NA,NA
"NC_058194.1",3360000,NA,NA
"NC_058194.1",3370000,NA,NA
"NC_058194.1",3380000,NA,NA
"NC_058194.1",3390000,NA,NA
"NC_058194.1",3400000,NA,NA
"NC_058194.1",3410000,NA,NA
"NC_058194.1",3420000,NA,NA
"NC_058194.1",3430000,NA,NA
"NC_058194.1",3440000,NA,NA
"NC_058194.1",3450000,NA,NA
"NC_058194.1",3460000,NA,NA
"NC_058194.1",3470000,NA,NA
"NC_058194.1",3480000,NA,NA
"NC_058194.1",3490000,NA,NA
"NC_058194.1",3500000,NA,NA
"NC_058194.1",3510000,NA,NA
"NC_058194.1",3520000,NA,NA
"NC_058194.1",3530000,NA,NA
"NC_058194.1",3540000,NA,NA
"NC_058194.1",3550000,NA,NA
"NC_058194.1",3560000,NA,NA
"NC_058194.1",3570000,NA,NA
"NC_058194.1",3580000,NA,NA
"NC_058194.1",3590000,NA,NA
"NC_058194.1",3600000,NA,NA
"NC_058194.1",3610000,NA,NA
"NC_058194.1",3620000,NA,NA
"NC_058194.1",3630000,NA,NA
"NC_058194.1",3640000,NA,NA
"NC_058194.1",3650000,NA,NA
"NC_058194.1",3660000,-1.02876,NA
"NC_058194.1",3660001,NA,2.06378e-06
"NC_058194.1",3670000,NA,NA
"NC_058194.1",3680000,-0.732176,NA
"NC_058194.1",3680001,NA,2.89202e-05
"NC_058194.1",3690000,1.39299,NA
"NC_058194.1",3690001,NA,0.000554057
"NC_058194.1",3700000,0.443895,NA
"NC_058194.1",3700001,NA,6.0975e-05
"NC_058194.1",3710000,NA,NA
"NC_058194.1",3720000,NA,NA
"NC_058194.1",3730000,NA,NA
"NC_058194.1",3740000,NA,NA
"NC_058194.1",3750000,NA,NA
"NC_058194.1",3760000,NA,NA
"NC_058194.1",3770000,NA,NA
"NC_058194.1",3780000,NA,NA
"NC_058194.1",3790000,-1.27042,NA
"NC_058194.1",3790001,NA,5.93027e-06
"NC_058194.1",3800000,0.806083,NA
"NC_058194.1",3800001,NA,0.000131411
"NC_058194.1",3810000,NA,NA
"NC_058194.1",3820000,NA,NA
"NC_058194.1",3830000,NA,NA
"NC_058194.1",3840000,NA,NA
"NC_058194.1",3850000,NA,NA
"NC_058194.1",3860000,NA,NA
"NC_058194.1",3870000,NA,NA
"NC_058194.1",3880000,NA,NA
"NC_058194.1",3890000,-0.504093,NA
"NC_058194.1",3890001,NA,1.03188e-05
"NC_058194.1",3900000,NA,NA
"NC_058194.1",3910000,NA,NA
"NC_058194.1",3920000,NA,NA
"NC_058194.1",3930000,-0.732519,NA
"NC_058194.1",3930001,NA,5.87787e-06
"NC_058194.1",3940000,NA,NA
"NC_058194.1",3950000,NA,NA
"NC_058194.1",3960000,NA,NA
"NC_058194.1",3970000,NA,NA
"NC_058194.1",3980000,NA,NA
"NC_058194.1",3990000,0.162559,NA
"NC_058194.1",3990001,NA,0.000163385
"NC_058194.1",4000000,-0.740263,NA
"NC_058194.1",4000001,NA,0.000260036
"NC_058194.1",4010000,-1.1008,NA
"NC_058194.1",4010001,NA,1.03712e-05
"NC_058194.1",4020000,NA,NA
"NC_058194.1",4030000,NA,NA
"NC_058194.1",4040000,-0.0760021,NA
"NC_058194.1",4040001,NA,2.87107e-05
"NC_058194.1",4050000,-0.343719,NA
"NC_058194.1",4050001,NA,3.68103e-05
"NC_058194.1",4060000,0.391492,NA
"NC_058194.1",4060001,NA,0.000349051
"NC_058194.1",4070000,-0.467037,NA
"NC_058194.1",4070001,NA,0.000389593
"NC_058194.1",4080000,NA,NA
"NC_058194.1",4090000,NA,NA
"NC_058194.1",4100000,1.03818,NA
"NC_058194.1",4100001,NA,2.92849e-05
"NC_058194.1",4110000,-1.51258,NA
"NC_058194.1",4110001,NA,3.05165e-05
"NC_058194.1",4120000,2.10558,NA
"NC_058194.1",4120001,NA,0.000171211
"NC_058194.1",4130000,NA,NA
"NC_058194.1",4140000,NA,NA
"NC_058194.1",4150000,NA,NA
"NC_058194.1",4160000,-0.296776,NA
"NC_058194.1",4160001,NA,0.000200811
"NC_058194.1",4170000,-0.8841,NA
"NC_058194.1",4170001,NA,4.07531e-06
"NC_058194.1",4180000,-0.243064,NA
"NC_058194.1",4180001,NA,8.19329e-05
"NC_058194.1",4190000,NA,NA
"NC_058194.1",4200000,-0.876783,NA
"NC_058194.1",4200001,NA,3.97083e-06
"NC_058194.1",4210000,-0.241046,NA
"NC_058194.1",4210001,NA,0.000145139
"NC_058194.1",4220000,0.631782,NA
"NC_058194.1",4220001,NA,9.13576e-05
"NC_058194.1",4230000,0.817127,NA
"NC_058194.1",4230001,NA,0.000121847
"NC_058194.1",4240000,NA,NA
"NC_058194.1",4250000,NA,NA
"NC_058194.1",4260000,NA,NA
"NC_058194.1",4270000,NA,NA
"NC_058194.1",4280000,NA,NA
"NC_058194.1",4290000,NA,NA
"NC_058194.1",4300000,NA,NA
"NC_058194.1",4310000,NA,NA
"NC_058194.1",4320000,-0.539246,NA
"NC_058194.1",4320001,NA,7.58697e-05
"NC_058194.1",4330000,NA,NA
"NC_058194.1",4340000,NA,NA
"NC_058194.1",4350000,NA,NA
"NC_058194.1",4360000,NA,NA
"NC_058194.1",4370000,NA,NA
"NC_058194.1",4380000,NA,NA
"NC_058194.1",4390000,-1.00925,NA
"NC_058194.1",4390001,NA,4.11751e-05
"NC_058194.1",4400000,-0.565758,NA
"NC_058194.1",4400001,NA,0.000115065
"NC_058194.1",4410000,-0.7631,NA
"NC_058194.1",4410001,NA,6.34802e-06
"NC_058194.1",4420000,NA,NA
"NC_058194.1",4430000,NA,NA
"NC_058194.1",4440000,NA,NA
"NC_058194.1",4450000,NA,NA
"NC_058194.1",4460000,-0.860997,NA
"NC_058194.1",4460001,NA,3.76187e-06
"NC_058194.1",4470000,NA,NA
"NC_058194.1",4480000,NA,NA
"NC_058194.1",4490000,NA,NA
"NC_058194.1",4500000,NA,NA
"NC_058194.1",4510000,NA,NA
"NC_058194.1",4520000,NA,NA
"NC_058194.1",4530000,NA,NA
"NC_058194.1",4540000,NA,NA
"NC_058194.1",4550000,NA,NA
"NC_058194.1",4560000,NA,NA
"NC_058194.1",4570000,NA,NA
"NC_058194.1",4580000,NA,NA
"NC_058194.1",4590000,-1.78346,NA
"NC_058194.1",4590001,NA,1.39253e-05
"NC_058194.1",4600000,0.47636,NA
"NC_058194.1",4600001,NA,4.26347e-05
"NC_058194.1",4610000,-0.393612,NA
"NC_058194.1",4610001,NA,5.27728e-05
"NC_058194.1",4620000,-0.907673,NA
"NC_058194.1",4620001,NA,5.58332e-05
"NC_058194.1",4630000,NA,NA
"NC_058194.1",4640000,NA,NA
"NC_058194.1",4650000,NA,NA
"NC_058194.1",4660000,NA,NA
"NC_058194.1",4670000,-0.806875,NA
"NC_058194.1",4670001,NA,0.00042171
"NC_058194.1",4680000,-1.37697,NA
"NC_058194.1",4680001,NA,7.62948e-05
"NC_058194.1",4690000,-0.883363,NA
"NC_058194.1",4690001,NA,2.58894e-05
"NC_058194.1",4700000,-0.395184,NA
"NC_058194.1",4700001,NA,0.000178426
"NC_058194.1",4710000,-0.896967,NA
"NC_058194.1",4710001,NA,1.36108e-05
"NC_058194.1",4720000,NA,NA
"NC_058194.1",4730000,NA,NA
"NC_058194.1",4740000,-0.592207,NA
"NC_058194.1",4740001,NA,7.73266e-06
"NC_058194.1",4750000,-1.05023,NA
"NC_058194.1",4750001,NA,7.96845e-05
"NC_058194.1",4760000,NA,NA
"NC_058194.1",4770000,NA,NA
"NC_058194.1",4780000,NA,NA
"NC_058194.1",4790000,NA,NA
"NC_058194.1",4790001,NA,3.69653e-05
"NC_058194.1",4800000,-1.0242,NA
"NC_058194.1",4800001,NA,2.19186e-05
"NC_058194.1",4810000,-0.43575,NA
"NC_058194.1",4810001,NA,0.00030436
"NC_058194.1",4820000,NA,NA
"NC_058194.1",4830000,-0.0466397,NA
"NC_058194.1",4830001,NA,5.04722e-05
"NC_058194.1",4840000,-0.471467,NA
"NC_058194.1",4840001,NA,0.000183709
"NC_058194.1",4850000,-1.27047,NA
"NC_058194.1",4850001,NA,3.33626e-05
"NC_058194.1",4860000,NA,NA
"NC_058194.1",4870000,0.383059,NA
"NC_058194.1",4870001,NA,3.84814e-05
"NC_058194.1",4880000,NA,NA
"NC_058194.1",4890000,NA,NA
"NC_058194.1",4900000,NA,NA
"NC_058194.1",4910000,-0.0447758,NA
"NC_058194.1",4910001,NA,1.42114e-05
"NC_058194.1",4920000,0.558703,NA
"NC_058194.1",4920001,NA,2.41384e-05
"NC_058194.1",4930000,-0.132558,NA
"NC_058194.1",4930001,NA,4.39154e-05
"NC_058194.1",4940000,1.74782,NA
"NC_058194.1",4940001,NA,0.000381726
"NC_058194.1",4950000,-1.22787,NA
"NC_058194.1",4950001,NA,3.46429e-05
"NC_058194.1",4960000,-0.139564,NA
"NC_058194.1",4960001,NA,0.000454783
"NC_058194.1",4970000,-0.492985,NA
"NC_058194.1",4970001,NA,0.000505999
"NC_058194.1",4980000,0.0678788,NA
"NC_058194.1",4980001,NA,0.00054786
"NC_058194.1",4990000,-0.293751,NA
"NC_058194.1",4990001,NA,0.000337821
"NC_058194.1",5000000,0.805753,NA
"NC_058194.1",5000001,NA,0.000360842
"NC_058194.1",5010000,0.252997,NA
"NC_058194.1",5010001,NA,5.38954e-05
"NC_058194.1",5020000,-0.160257,NA
"NC_058194.1",5020001,NA,0.000248093
"NC_058194.1",5030000,-0.338891,NA
"NC_058194.1",5030001,NA,4.05451e-05
"NC_058194.1",5040000,-0.992622,NA
"NC_058194.1",5040001,NA,1.19127e-05
"NC_058194.1",5050000,-0.821211,NA
"NC_058194.1",5050001,NA,0.000127426
"NC_058194.1",5060000,1.97865,NA
"NC_058194.1",5060001,NA,6.66439e-05
"NC_058194.1",5070000,-1.10731,NA
"NC_058194.1",5070001,NA,2.0586e-05
"NC_058194.1",5080000,-0.54106,NA
"NC_058194.1",5080001,NA,0.000139945
"NC_058194.1",5090000,0.144224,NA
"NC_058194.1",5090001,NA,0.000320104
"NC_058194.1",5100000,-0.637379,NA
"NC_058194.1",5100001,NA,0.000291285
"NC_058194.1",5110000,-0.648412,NA
"NC_058194.1",5110001,NA,0.00054994
"NC_058194.1",5120000,-1.35782,NA
"NC_058194.1",5120001,NA,0.000264344
"NC_058194.1",5130000,-1.30476,NA
"NC_058194.1",5130001,NA,6.45327e-05
"NC_058194.1",5140000,-0.753384,NA
"NC_058194.1",5140001,NA,6.1913e-06
"NC_058194.1",5150000,NA,NA
"NC_058194.1",5160000,-1.09611,NA
"NC_058194.1",5160001,NA,2.86075e-05
"NC_058194.1",5170000,-0.984223,NA
"NC_058194.1",5170001,NA,0.000148624
"NC_058194.1",5180000,-0.32128,NA
"NC_058194.1",5180001,NA,0.000224214
"NC_058194.1",5190000,-0.846557,NA
"NC_058194.1",5190001,NA,3.68625e-05
"NC_058194.1",5200000,-0.241927,NA
"NC_058194.1",5200001,NA,0.000321916
"NC_058194.1",5210000,-1.22486,NA
"NC_058194.1",5210001,NA,0.000338177
"NC_058194.1",5220000,-0.793708,NA
"NC_058194.1",5220001,NA,0.000284114
"NC_058194.1",5230000,-0.792648,NA
"NC_058194.1",5230001,NA,5.54627e-05
"NC_058194.1",5240000,-0.568926,NA
"NC_058194.1",5240001,NA,0.000261084
"NC_058194.1",5250000,NA,NA
"NC_058194.1",5260000,NA,NA
"NC_058194.1",5270000,NA,NA
"NC_058194.1",5280000,NA,NA
"NC_058194.1",5290000,NA,NA
"NC_058194.1",5300000,NA,NA
"NC_058194.1",5310000,-0.47098,NA
"NC_058194.1",5310001,NA,0.000258026
"NC_058194.1",5320000,1.88044,NA
"NC_058194.1",5320001,NA,0.00067003
"NC_058194.1",5330000,-0.196373,NA
"NC_058194.1",5330001,NA,0.000155534
"NC_058194.1",5340000,0.948618,NA
"NC_058194.1",5340001,NA,0.000310052
"NC_058194.1",5350000,0.838433,NA
"NC_058194.1",5350001,NA,0.00091218
"NC_058194.1",5360000,0.861962,NA
"NC_058194.1",5360001,NA,0.000350153
"NC_058194.1",5370000,0.751065,NA
"NC_058194.1",5370001,NA,0.00102893
"NC_058194.1",5380000,-0.876783,NA
"NC_058194.1",5380001,NA,3.97083e-06
"NC_058194.1",5390000,NA,NA
"NC_058194.1",5400000,NA,NA
"NC_058194.1",5410000,NA,NA
"NC_058194.1",5420000,1.77283,NA
"NC_058194.1",5420001,NA,0.000735082
"NC_058194.1",5430000,0.702762,NA
"NC_058194.1",5430001,NA,0.000833053
"NC_058194.1",5440000,NA,NA
"NC_058194.1",5450000,-0.0873478,NA
"NC_058194.1",5450001,NA,7.73065e-05
"NC_058194.1",5460000,-0.0926494,NA
"NC_058194.1",5460001,NA,0.00065609
"NC_058194.1",5470000,0.436396,NA
"NC_058194.1",5470001,NA,0.000684047
"NC_058194.1",5480000,-0.85379,NA
"NC_058194.1",5480001,NA,0.00036938
"NC_058194.1",5490000,-1.18217,NA
"NC_058194.1",5490001,NA,0.000416444
"NC_058194.1",5500000,-1.04721,NA
"NC_058194.1",5500001,NA,0.000555608
"NC_058194.1",5510000,-1.13876,NA
"NC_058194.1",5510001,NA,0.000110893
"NC_058194.1",5520000,-1.47474,NA
"NC_058194.1",5520001,NA,0.000420919
"NC_058194.1",5530000,-1.14387,NA
"NC_058194.1",5530001,NA,0.000301507
"NC_058194.1",5540000,-0.319765,NA
"NC_058194.1",5540001,NA,0.000155546
"NC_058194.1",5550000,NA,NA
"NC_058194.1",5560000,NA,NA
"NC_058194.1",5570000,NA,NA
"NC_058194.1",5580000,NA,NA
"NC_058194.1",5590000,NA,NA
"NC_058194.1",5600000,NA,NA
"NC_058194.1",5610000,NA,NA
"NC_058194.1",5620000,1.13871,NA
"NC_058194.1",5620001,NA,8.12996e-05
"NC_058194.1",5630000,-0.550763,NA
"NC_058194.1",5630001,NA,0.00071461
"NC_058194.1",5640000,-1.18364,NA
"NC_058194.1",5640001,NA,8.15075e-06
"NC_058194.1",5650000,-1.45489,NA
"NC_058194.1",5650001,NA,1.02147e-05
"NC_058194.1",5660000,0.711091,NA
"NC_058194.1",5660001,NA,2.75866e-05
"NC_058194.1",5670000,NA,NA
"NC_058194.1",5680000,NA,NA
"NC_058194.1",5690000,NA,NA
"NC_058194.1",5700000,NA,NA
"NC_058194.1",5710000,NA,NA
"NC_058194.1",5720000,NA,NA
"NC_058194.1",5730000,NA,NA
"NC_058194.1",5740000,-1.21111,NA
"NC_058194.1",5740001,NA,0.000147578
"NC_058194.1",5750000,-1.55565,NA
"NC_058194.1",5750001,NA,5.90206e-05
"NC_058194.1",5760000,-1.30169,NA
"NC_058194.1",5760001,NA,8.28778e-05
"NC_058194.1",5770000,-1.0674,NA
"NC_058194.1",5770001,NA,9.43103e-06
"NC_058194.1",5780000,-1.31014,NA
"NC_058194.1",5780001,NA,1.42901e-05
"NC_058194.1",5790000,-1.62873,NA
"NC_058194.1",5790001,NA,2.76938e-05
"NC_058194.1",5800000,-1.899,NA
"NC_058194.1",5800001,NA,0.00024811
"NC_058194.1",5810000,-1.52673,NA
"NC_058194.1",5810001,NA,0.000239143
"NC_058194.1",5820000,-1.09235,NA
"NC_058194.1",5820001,NA,0.000383066
"NC_058194.1",5830000,-1.21162,NA
"NC_058194.1",5830001,NA,0.000478128
"NC_058194.1",5840000,-0.619274,NA
"NC_058194.1",5840001,NA,8.15058e-06
"NC_058194.1",5850000,-0.472676,NA
"NC_058194.1",5850001,NA,9.79641e-06
"NC_058194.1",5860000,-1.57459,NA
"NC_058194.1",5860001,NA,0.000424066
"NC_058194.1",5870000,-1.00086,NA
"NC_058194.1",5870001,NA,0.000233979
"NC_058194.1",5880000,1.34977,NA
"NC_058194.1",5880001,NA,0.000133501
"NC_058194.1",5890000,-1.16812,NA
"NC_058194.1",5890001,NA,0.000242364
"NC_058194.1",5900000,-1.26687,NA
"NC_058194.1",5900001,NA,0.000417173
"NC_058194.1",5910000,-0.537557,NA
"NC_058194.1",5910001,NA,0.000191916
"NC_058194.1",5920000,-1.41857,NA
"NC_058194.1",5920001,NA,0.000147231
"NC_058194.1",5930000,-0.874747,NA
"NC_058194.1",5930001,NA,0.000257384
"NC_058194.1",5940000,0.124802,NA
"NC_058194.1",5940001,NA,0.00097376
"NC_058194.1",5950000,-1.38915,NA
"NC_058194.1",5950001,NA,6.88462e-05
"NC_058194.1",5960000,-1.29638,NA
"NC_058194.1",5960001,NA,0.000205207
"NC_058194.1",5970000,-2.24162,NA
"NC_058194.1",5970001,NA,5.44836e-05
"NC_058194.1",5980000,-1.00553,NA
"NC_058194.1",5980001,NA,0.000341324
"NC_058194.1",5990000,-0.998511,NA
"NC_058194.1",5990001,NA,0.000269906
"NC_058194.1",6000000,-1.41489,NA
"NC_058194.1",6000001,NA,0.000170675
"NC_058194.1",6010000,-1.72357,NA
"NC_058194.1",6010001,NA,0.000175675
"NC_058194.1",6020000,-0.455847,NA
"NC_058194.1",6020001,NA,9.53521e-06
"NC_058194.1",6030000,NA,NA
