"CHROM","BIN_START","FST_Eur_Asia","FST_Eur_NA","FST_Asia_NA"
"NC_058197.1",4200001,0.0157323,-0.000480046,0.00899165
"NC_058197.1",4215001,0.231772,0.000425033,0.23138
"NC_058197.1",4220001,0.08187,-0.000888425,0.28813
"NC_058197.1",4240001,-0.0542733,-0.00391542,-0.0811223
"NC_058197.1",4250001,0.55684,-0.00585023,0.339275
"NC_058197.1",4255001,0.688469,0.00681649,0.595483
"NC_058197.1",4280001,-0.137554,0.0426237,-0.0417373
"NC_058197.1",4285001,0.103613,0.00358393,0.0552198
"NC_058197.1",4305001,0.257268,-0.0117588,0.303797
"NC_058197.1",4320001,0.0782609,0.0298481,-0.0266707
"NC_058197.1",4375001,-0.0822008,0.00150905,-0.0575428
"NC_058197.1",4485001,-0.0147691,-0.00488048,0.0192995
"NC_058197.1",4525001,0.0860326,-0.00137357,0.0902287
"NC_058197.1",4570001,0.0136775,0.00608941,0.0347835
"NC_058197.1",4575001,0.0242845,0.00323201,0.0484697
"NC_058197.1",4585001,0.205938,-0.000894409,0.28678
"NC_058197.1",4590001,-0.0295442,0.00831471,-0.0184798
"NC_058197.1",4600001,-0.0684185,0.004954,-0.0793178
"NC_058197.1",4605001,-0.0445337,-0.00600018,-0.0308563
"NC_058197.1",4625001,-0.285459,0.0095527,-0.339286
"NC_058197.1",4630001,0.102248,0.00109937,0.0782656
"NC_058197.1",4635001,0.175172,0.017544,0.172313
"NC_058197.1",4640001,0.0808054,0.00470616,0.122181
"NC_058197.1",4645001,-0.30409,-0.00214768,-0.33945
"NC_058197.1",4665001,0.143029,-0.00488534,0.277567
"NC_058197.1",4680001,0.0715503,-0.00230812,0.0628437
"NC_058197.1",4685001,-0.119525,0.00702636,-0.0813219
"NC_058197.1",4710001,0.0229442,-0.00457559,0.0603311
"NC_058197.1",4715001,-0.0440814,-0.00883529,-0.0681722
"NC_058197.1",4725001,0.0234337,-0.00583593,0.0430325
"NC_058197.1",4730001,-0.0848072,-0.00711106,-0.0885397
"NC_058197.1",4750001,-0.0614573,0.0388647,NA
"NC_058197.1",4755001,0.146739,-0.00310704,0.000427353
"NC_058197.1",5595001,0.3137,0.018229,0.17685
"NC_058197.1",5610001,-0.101814,-0.0017824,-0.131895
"NC_058197.1",5620001,-0.170553,0.00156746,-0.227467
"NC_058197.1",5650001,0.657732,0.015193,0.89729
"NC_058197.1",5655001,-0.112604,0.00487729,-0.144794
"NC_058197.1",5660001,0.0756931,0.0162792,0.010586
"NC_058197.1",5665001,-0.0461003,0.0218287,-0.0807599
"NC_058197.1",5670001,-0.0564706,0.00292788,-0.0560927
"NC_058197.1",5700001,-0.0321522,0.0198618,-0.0807458
"NC_058197.1",5705001,-0.0591204,0.00408546,-0.0381028
"NC_058197.1",5710001,-0.0819436,-0.0133765,-0.0807458
"NC_058197.1",5715001,0.0977388,0.00761969,0.0378784
"NC_058197.1",5720001,0.169978,-0.00177153,0.20527
"NC_058197.1",5730001,-0.0514376,0.0170993,0.0245414
"NC_058197.1",5740001,0.119387,-0.00377451,0.107664
"NC_058197.1",5745001,0.0725764,0.00670738,0.161171
"NC_058197.1",5755001,-0.0489275,0.013454,-0.0405264
"NC_058197.1",5770001,-0.144564,0.0162034,-0.108018
"NC_058197.1",5775001,-0.0655672,0.000214336,-0.0473815
"NC_058197.1",5780001,-0.0413039,0.0827727,-0.144672
"NC_058197.1",5785001,-0.0297663,0.00196905,-0.0568182
"NC_058197.1",5790001,NA,0.0562019,-0.056398
"NC_058197.1",5795001,-0.0675607,-0.0021288,-0.0751784
"NC_058197.1",5855001,0.268347,0.0101448,0.00997257
"NC_058197.1",5860001,0.318019,-0.0063682,0.137172
"NC_058197.1",5865001,-0.0284341,0.002664,-0.0606202
"NC_058197.1",5870001,0.021087,0.00382467,-0.0393127
"NC_058197.1",5875001,0.0126757,0.0217478,-0.0618528
"NC_058197.1",5880001,0.0106918,0.00504379,0.013587
"NC_058197.1",5890001,0.0978927,0.0195818,0.0726402
"NC_058197.1",5895001,0.0812662,0.00157997,0.0742307
"NC_058197.1",5900001,-0.120738,0.00644778,-0.119639
"NC_058197.1",5905001,-0.0102926,-0.00968507,-0.0207581
"NC_058197.1",5910001,0.177127,0.00758257,0.161897
"NC_058197.1",5925001,0.0366414,0.00614424,0.0547339
"NC_058197.1",5930001,0.065484,-0.0011328,0.0721486
"NC_058197.1",5935001,0.0741707,0.000898709,0.10134
"NC_058197.1",5940001,0.170587,-0.00867984,0.188201
"NC_058197.1",5960001,0.0461933,-0.0082801,0.073534
"NC_058197.1",5965001,0.0763053,-0.00688354,0.0942027
"NC_058197.1",5970001,0.22246,0.0113858,0.216247
"NC_058197.1",5975001,0.0922861,0.0181606,0.0529146
"NC_058197.1",5980001,0.0366398,0.00910765,0.00922393
"NC_058197.1",5985001,0.212628,0.0161141,0.258029
"NC_058197.1",6000001,0.245331,-0.000956343,0.231631
"NC_058197.1",6005001,0.0757043,-0.00213263,0.0718703
"NC_058197.1",6010001,0.181969,-0.0095926,0.27723
"NC_058197.1",6025001,0.113961,-0.00558276,0.101345
"NC_058197.1",6030001,0.309308,-0.00359213,0.193715
"NC_058197.1",6035001,-0.0090633,0.00182942,-0.0111869
"NC_058197.1",6040001,0.702133,0.038662,0.397385
"NC_058197.1",6045001,0.481611,0.000292389,0.464681
"NC_058197.1",6050001,-0.0159311,0.0210255,0.042922
"NC_058197.1",6080001,-0.0770653,-0.00623476,-0.0697357
"NC_058197.1",6160001,0.0381252,-0.00639596,0.0417366
"NC_058197.1",6165001,-0.00464006,0.00104361,0.0550004
"NC_058197.1",6205001,-0.0822008,-0.0102099,-0.0735891
"NC_058197.1",6295001,-0.0188224,0.00338958,0.00273343
"NC_058197.1",6355001,-0.0916347,-0.00328033,-0.146243
"NC_058197.1",6390001,-0.30409,-0.0115763,-0.320052
"NC_058197.1",6395001,-0.0819436,-0.0133765,-0.0807458
"NC_058197.1",6400001,0.0834512,-0.00107294,0.0503084
"NC_058197.1",6405001,0.108237,0.00224215,0.0510938
"NC_058197.1",6410001,0.0725416,0.016025,0.10357
"NC_058197.1",6430001,0.0799892,-0.00944337,0.00384063
"NC_058197.1",6450001,-0.0140389,0.00516111,0.0200332
"NC_058197.1",6475001,-0.0337865,-0.0126321,-0.0342123
"NC_058197.1",6480001,-0.0258381,0.0029751,0.00111207
"NC_058197.1",6490001,-0.0426271,-0.000960977,-0.0257385
"NC_058197.1",6495001,0.146387,-0.00384939,0.170442
"NC_058197.1",6575001,-0.14453,0.0355368,-0.092545
"NC_058197.1",6620001,0.303407,-0.00842662,0.15879
"NC_058197.1",6745001,0.483304,0.00469384,0.494042
"NC_058197.1",6770001,0.214348,0.0051998,0.15183
"NC_058197.1",6795001,-0.0115894,-0.0111715,-0.00128958
"NC_058197.1",6800001,-0.0123031,0.00276982,-0.00401849
"NC_058197.1",6825001,0.0083675,-0.00774945,-0.0261384
"NC_058197.1",6860001,0.0261213,0.0134963,0.0876948
"NC_058197.1",6870001,0.0125152,-0.00480404,-0.0322813
"NC_058197.1",6955001,0.111201,0.0113886,0.159222
"NC_058197.1",6960001,-0.0293963,0.00756007,-0.0269544
"NC_058197.1",6965001,0.018044,0.00997443,-0.0514585
"NC_058197.1",7010001,-0.128157,0.0025327,-0.111636
"NC_058197.1",7020001,-0.0194031,0.00222751,-0.034303
"NC_058197.1",7025001,0.0727345,-0.00290875,0.0664464
"NC_058197.1",7030001,0.0162293,0.0155371,0.0539019
"NC_058197.1",7055001,-0.021755,-0.00221022,-0.032521
"NC_058197.1",7060001,0.0369807,-0.00472104,0.00666245
"NC_058197.1",7085001,-0.00149502,-0.00947679,-0.0361605
"NC_058197.1",7105001,0.358583,0.017804,0.000610042
"NC_058197.1",7175001,-0.000565583,0.0392875,-0.0707527
"NC_058197.1",7310001,0.00922493,-0.00321726,0.0528408
"NC_058197.1",7335001,-0.0275264,-0.0102351,-0.00598356
"NC_058197.1",7350001,-0.0253721,-0.000449289,-0.0353271
"NC_058197.1",7355001,0.00808035,-0.00141342,0.0292011
"NC_058197.1",7370001,0.213806,0.0188396,0.217378
"NC_058197.1",7375001,0.359439,-0.000301305,0.275135
"NC_058197.1",7385001,-0.117136,0.0416652,-0.0917806
"NC_058197.1",7390001,-0.0406227,0.00166581,-0.0203984
"NC_058197.1",7395001,-0.0322269,-0.00709419,-0.0317603
"NC_058197.1",7400001,-0.0454509,-0.00415085,0.00822997
"NC_058197.1",7415001,0.0852144,0.012781,0.0759867
"NC_058197.1",7420001,-0.059324,-0.00378206,-0.0360098
"NC_058197.1",7425001,0.187739,-0.00781326,0.26959
"NC_058197.1",7430001,-0.0135838,-0.00573771,-0.0149795
"NC_058197.1",7440001,-0.035333,0.0659418,NA
"NC_058197.1",7450001,0.0914158,0.0287586,0.0191142
"NC_058197.1",7455001,-0.0707036,-0.00861217,-0.0878069
"NC_058197.1",7465001,0.173878,0.0217044,0.12663
"NC_058197.1",7470001,0.0348109,0.0185973,0.0487463
"NC_058197.1",7475001,0.0131703,0.00534892,0.036842
"NC_058197.1",7485001,-0.00893149,-0.00966833,0.0176105
"NC_058197.1",7495001,-0.0669759,0.0115449,-0.119639
"NC_058197.1",7500001,-0.0213288,0.0230409,-0.0234237
"NC_058197.1",7505001,0.0659004,0.00285697,0.0755169
"NC_058197.1",7555001,0.161816,0.067748,0.151549
"NC_058197.1",7605001,0.119362,0.00376264,0.104798
"NC_058197.1",7610001,0.589221,-0.00988135,0.489401
"NC_058197.1",7620001,-0.00116434,-0.0135601,-0.0255424
"NC_058197.1",7625001,-0.014146,-0.000181327,-0.044927
"NC_058197.1",7630001,-0.0173826,0.00908252,-0.0125544
"NC_058197.1",7645001,0.0274764,-0.00196432,0.0116786
"NC_058197.1",7650001,0.140676,0.00877985,0.0775108
"NC_058197.1",7655001,0.238442,-0.0108511,0.209805
"NC_058197.1",7670001,-0.0470981,-0.00158354,-0.0374352
"NC_058197.1",7685001,-0.00160128,0.0154624,0.10248
"NC_058197.1",7695001,-0.0177034,0.00603046,0.0117172
"NC_058197.1",7700001,0.0732966,0.00721489,0.107677
"NC_058197.1",7705001,0.124156,0.0251369,0.213929
"NC_058197.1",7715001,0.025456,0.00868549,0.115696
"NC_058197.1",7720001,0.272375,0.011768,0.0881947
"NC_058197.1",7730001,NA,0.0514151,-0.0575428
"NC_058197.1",7740001,-0.0181495,-0.000614444,-0.0389087
"NC_058197.1",7745001,0.0557498,-0.00827616,0.028026
"NC_058197.1",7760001,0.0146587,-0.00922024,0.00538513
"NC_058197.1",7780001,0.541973,0.00866507,0.744186
"NC_058197.1",7805001,-0.0325899,0.0119628,-0.0279417
"NC_058197.1",7815001,-0.0610219,-0.0103475,-0.0931817
"NC_058197.1",7830001,NA,0.0523741,-0.0575428
"NC_058197.1",7855001,0.0600508,-0.0082691,0.0751331
"NC_058197.1",7880001,-0.0731836,-0.00407385,-0.0916476
"NC_058197.1",7890001,0.167765,-0.00864364,0.060241
"NC_058197.1",7900001,-0.0116304,0.00328832,-0.0334292
"NC_058197.1",7905001,-0.0619945,0.00234593,-0.0477801
"NC_058197.1",7915001,0.0495573,0.0093829,0.0566751
"NC_058197.1",7925001,-0.00566383,-0.00863978,0.0633269
"NC_058197.1",7930001,0.0447225,-0.00687452,0.00564456
"NC_058197.1",7940001,0.35654,-0.0119511,0.26351
"NC_058197.1",8025001,-0.0277566,-0.00221448,-0.0133842
"NC_058197.1",8045001,0.0316586,-0.00346753,0.0252631
"NC_058197.1",8050001,-0.0155485,0.0150211,-0.0582343
"NC_058197.1",8055001,-0.0122036,-0.00381056,-0.0254977
"NC_058197.1",8070001,0.129297,0.0159467,0.205567
"NC_058197.1",8075001,0.268706,0.0214239,0.600449
"NC_058197.1",8150001,NA,0.0497567,-0.0586148
"NC_058197.1",8285001,-0.039531,0.000323059,-0.0334954
"NC_058197.1",8290001,0.121977,-0.00230966,0.0754391
"NC_058197.1",8295001,0.00298714,0.0106266,0.0116021
"NC_058197.1",8310001,0.0345727,0.0174809,0.00250718
"NC_058197.1",8320001,-0.0724236,-0.0109246,-0.0631587
"NC_058197.1",8325001,0.129317,0.0117897,0.0914679
"NC_058197.1",8335001,-0.07246,-0.00953815,-0.0865779
"NC_058197.1",8340001,-0.0461065,0.00953081,0.0145328
"NC_058197.1",8350001,-0.0642623,-0.00136096,-0.0469218
"NC_058197.1",8355001,-0.0490905,0.00639244,-0.0320631
"NC_058197.1",8360001,-0.0120901,0.00267855,-0.00754166
"NC_058197.1",8365001,-0.00577158,0.0125003,-0.030951
"NC_058197.1",8370001,-0.0119475,-0.00588196,-0.00868994
"NC_058197.1",8380001,-0.0380154,-0.0104934,-0.0417351
"NC_058197.1",8385001,0.0752066,0.00120511,0.0608325
"NC_058197.1",8390001,0.0588841,0.00693107,0.0631783
"NC_058197.1",8395001,-0.000502079,0.000872091,0.00845436
"NC_058197.1",8430001,-0.110009,-0.0113555,-0.12101
"NC_058197.1",8460001,0.00635568,0.00235991,-0.0488668
"NC_058197.1",8470001,-0.0545823,0.00175708,-0.0322043
"NC_058197.1",8475001,-0.0490098,-0.0127883,-0.0445993
"NC_058197.1",8500001,-0.0631688,-0.00168469,-0.0899841
"NC_058197.1",8505001,0.0643794,-0.00209255,0.10042
"NC_058197.1",8510001,-0.10037,0.0054879,-0.0900384
"NC_058197.1",8525001,-0.0721649,-0.0130881,-0.0697357
"NC_058197.1",8530001,0.0157572,0.00747296,0.0845853
"NC_058197.1",8535001,0.039753,0.00353024,0.0177038
"NC_058197.1",8545001,-0.017017,-0.00273046,0.00202548
"NC_058197.1",8550001,0.0235947,0.0241205,0.00996788
"NC_058197.1",8555001,-0.0630313,-0.0085998,-0.0595786
"NC_058197.1",8615001,0.566399,0.0314658,0.469601
"NC_058197.1",8630001,0.720494,-0.00793733,0.622319
"NC_058197.1",8635001,0.0209486,-0.0125801,-0.0128178
"NC_058197.1",8650001,-0.0872708,-0.00817677,-0.0966278
"NC_058197.1",8655001,0.0142563,0.00739457,0.000139455
"NC_058197.1",8670001,0.122539,-0.00782838,0.189788
"NC_058197.1",8675001,-0.0731836,-0.0124297,-0.068272
"NC_058197.1",8705001,-0.0650203,0.0295723,-0.0625849
"NC_058197.1",8710001,0.00218098,0.0589989,0.0820233
"NC_058197.1",8715001,-0.0276618,0.00012278,-0.0407259
"NC_058197.1",8740001,-0.034207,-0.000805245,-0.0145278
"NC_058197.1",8745001,-0.000991202,-0.00735909,0.0728006
"NC_058197.1",8755001,0.0223611,0.0205666,0.0472361
"NC_058197.1",8760001,0.0173786,-0.00152385,0.00405114
"NC_058197.1",8765001,-0.0523407,-0.00391587,-0.0245709
"NC_058197.1",8785001,-0.0906461,0.0104061,-0.0105463
"NC_058197.1",8790001,-0.0801135,0.0161843,-0.0199571
"NC_058197.1",8795001,0.139119,-0.0123575,0.174311
"NC_058197.1",8800001,0.0746161,0.00957237,0.0423133
"NC_058197.1",8810001,0.0615954,-0.00706021,0.00165349
"NC_058197.1",8815001,0.0224468,0.00436244,0.0223135
"NC_058197.1",8835001,-0.00708036,0.0218142,0.0501655
"NC_058197.1",8840001,0.00229147,0.00394914,-0.00762858
"NC_058197.1",8845001,0.0764686,0.00297694,0.0950032
"NC_058197.1",8850001,0.0265963,0.00096302,0.00439556
"NC_058197.1",8855001,0.0879071,0.00242941,0.0807451
"NC_058197.1",8875001,-0.0238421,-0.0081838,-0.0459382
"NC_058197.1",8890001,-0.0322853,-0.000552356,-0.0100993
"NC_058197.1",8905001,-0.0721649,-0.0114421,-0.0810738
"NC_058197.1",8910001,-0.0323711,0.0104848,-0.0133548
"NC_058197.1",8950001,-0.0379103,-0.0129924,-0.100777
"NC_058197.1",8985001,-0.0644131,0.00568957,-0.0808675
"NC_058197.1",8990001,0.0204621,0.0049818,0.0390455
"NC_058197.1",9000001,0.135792,0.00946923,-0.0322473
"NC_058197.1",9005001,0.0119905,-0.00206751,-0.00211969
"NC_058197.1",9010001,-0.0313822,-0.00575925,-0.0218502
"NC_058197.1",9015001,0.18189,-0.00817661,0.120341
"NC_058197.1",9025001,0.0878973,-0.00226273,0.280226
"NC_058197.1",9035001,-0.043392,0.0219699,-0.0667578
"NC_058197.1",9040001,-0.0802557,0.0229563,-0.0916476
"NC_058197.1",9050001,-0.0800295,-0.0140645,-0.0877211
"NC_058197.1",9075001,0.0104372,-3.21345e-05,0.00226403
"NC_058197.1",9085001,-0.133455,0.0324639,-0.0704428
"NC_058197.1",9095001,0.00483307,0.013623,0.0273774
"NC_058197.1",9100001,-0.0607579,0.0171427,-0.0257523
"NC_058197.1",9105001,-0.0120128,0.0524235,-0.0623966
"NC_058197.1",9110001,-0.0156063,0.0127574,-0.0545202
"NC_058197.1",9115001,0.0103891,0.00971777,-0.00765962
"NC_058197.1",9120001,0.0583597,0.0151562,-0.0275301
"NC_058197.1",9160001,-0.0773714,0.000829655,-0.0753668
"NC_058197.1",9170001,0.196704,0.0204452,0.20532
"NC_058197.1",9175001,-0.0630919,-0.0124063,-0.0575428
"NC_058197.1",9180001,-0.0954632,0.030174,0.00487036
"NC_058197.1",9190001,-0.037898,-0.00250963,0.0107397
"NC_058197.1",9210001,-0.0114443,0.000268064,-0.0222371
"NC_058197.1",9245001,0.0637545,0.0144045,0.126916
"NC_058197.1",9270001,-0.08587,0.0212745,-0.00692618
"NC_058197.1",9275001,0.571216,0.0332381,0.0633269
"NC_058197.1",9285001,0.00877795,-0.0077846,0.0222609
"NC_058197.1",9290001,0.241725,0.039228,0.412155
"NC_058197.1",9305001,0.0106813,-0.0102112,0.014292
"NC_058197.1",9330001,-0.100822,-0.00747305,-0.0814248
"NC_058197.1",9350001,-0.0916251,0.000436033,-0.145175
"NC_058197.1",9355001,0.00325706,0.0117208,0.0125125
"NC_058197.1",9360001,0.0682733,0.000589444,0.11296
"NC_058197.1",9365001,0.026283,0.00194633,0.0508049
"NC_058197.1",9370001,0.0348894,0.00328141,-0.00185085
"NC_058197.1",9375001,0.0429925,-0.00239358,-0.0259306
"NC_058197.1",9380001,0.117996,-0.0077653,0.127933
"NC_058197.1",9390001,0.00433505,0.0283939,0.162068
"NC_058197.1",9400001,-0.0161445,0.0424217,0.00865105
"NC_058197.1",9410001,0.0046703,0.0038106,-0.0126504
"NC_058197.1",9420001,-0.00102902,-0.000835067,-0.0519554
"NC_058197.1",9425001,-0.0806465,-0.0100388,-0.0994767
"NC_058197.1",9430001,0.0417963,0.0118735,-0.0147364
"NC_058197.1",9435001,0.0255891,-0.000504914,0.0521357
"NC_058197.1",9440001,0.105129,0.0279326,0.0866336
"NC_058197.1",9445001,-0.0362214,0.0255971,0.00596509
"NC_058197.1",9450001,-0.0372381,0.00419886,-0.0215147
"NC_058197.1",9455001,0.0760108,0.00410658,0.0120867
"NC_058197.1",9460001,0.0860478,0.000284629,0.00601416
"NC_058197.1",9465001,-0.0630919,0.00499675,-0.0539635
"NC_058197.1",9470001,-0.01849,0.00757988,0.0486104
"NC_058197.1",9475001,0.0232971,0.0579153,-0.0422217
"NC_058197.1",9495001,-0.0605557,0.00201078,-0.0730567
"NC_058197.1",9500001,0.346709,0.0226661,0.157513
"NC_058197.1",9525001,0.132102,-0.00555325,0.168197
"NC_058197.1",9530001,0.043728,0.0392446,0.020459
"NC_058197.1",9535001,-0.0731836,-0.0094275,-0.0615023
"NC_058197.1",9550001,0.00987307,-0.00252556,-1.12021e-05
"NC_058197.1",9555001,0.0056107,0.0058177,-0.0237388
"NC_058197.1",9560001,-0.0726884,-0.00815127,-0.0575428
"NC_058197.1",9565001,-0.0612362,-0.00281163,-0.079903
"NC_058197.1",9570001,-0.044309,-0.00258984,-0.0198925
"NC_058197.1",9580001,0.197396,0.00654162,0.100277
"NC_058197.1",9590001,0.174493,0.012466,0.0924437
"NC_058197.1",9600001,0.302,0.00682346,0.167256
"NC_058197.1",9605001,0.01713,0.0281746,0.0582355
"NC_058197.1",9610001,0.0690373,0.00105801,0.0771619
"NC_058197.1",9615001,0.131163,0.000189624,0.192321
"NC_058197.1",9620001,0.287504,-0.00488984,0.350173
"NC_058197.1",9630001,-0.0321522,-0.0121542,-0.0377437
"NC_058197.1",9635001,0.070657,0.00520169,0.0796503
"NC_058197.1",9640001,0.124211,-0.00405,0.0529069
"NC_058197.1",9645001,0.127226,0.00592163,0.15044
"NC_058197.1",9650001,0.265176,0.00485864,0.167912
"NC_058197.1",9655001,0.100757,0.00150185,0.0948008
"NC_058197.1",9660001,-0.0406106,0.0066583,-0.0869074
"NC_058197.1",9665001,0.525723,0.00130289,0.449121
"NC_058197.1",9670001,0.054821,-0.00162764,0.0403884
"NC_058197.1",9675001,0.110702,0.00278326,0.0978272
"NC_058197.1",9680001,-0.0214661,0.0107095,0.010345
"NC_058197.1",9685001,0.0223478,-0.0070023,0.00994847
"NC_058197.1",9690001,0.224157,0.0178245,0.0692309
"NC_058197.1",9705001,0.161454,0.05472,0.0222265
"NC_058197.1",9710001,-0.0995439,-0.00556203,-0.101266
"NC_058197.1",9715001,0.037573,0.0118526,-0.00962115
"NC_058197.1",9720001,-0.0544224,-0.013144,-0.056398
"NC_058197.1",9725001,-0.00041644,0.00870741,0.0157759
"NC_058197.1",9735001,0.0234995,0.00814175,0.0457545
"NC_058197.1",9740001,-0.0421998,-0.00139574,-0.0511453
"NC_058197.1",9745001,-0.0704747,0.0244392,-0.00718475
"NC_058197.1",9750001,0.0137939,0.00351949,0.0350098
"NC_058197.1",9755001,0.0864925,0.00999785,0.113667
"NC_058197.1",9765001,-0.148847,-0.00940238,-0.119397
"NC_058197.1",9770001,-0.0707906,0.0109488,-0.0557332
"NC_058197.1",9775001,-0.073407,0.0272947,-0.0647326
"NC_058197.1",9785001,-0.0564537,-0.0111511,-0.0563041
"NC_058197.1",9810001,0.238554,-0.0100805,0.253409
"NC_058197.1",9835001,0.146244,0.00149584,0.12163
"NC_058197.1",9840001,-0.0066341,-0.00154991,-0.0074393
"NC_058197.1",9845001,NA,0.0523208,-0.112152
"NC_058197.1",9860001,0.00475638,0.00630081,0.0189051
"NC_058197.1",9865001,-0.0228838,0.0245188,-0.0580717
"NC_058197.1",9870001,-0.0712373,-0.0123374,-0.0541542
"NC_058197.1",9880001,-0.0045331,0.0194963,-0.02008
"NC_058197.1",9910001,-0.0968329,0.0132155,-0.122628
"NC_058197.1",9915001,-0.0189927,0.00133089,-0.023828
"NC_058197.1",9920001,0.104344,-0.00729918,0.0925784
"NC_058197.1",9925001,-0.100944,-3.69982e-05,-0.0785957
"NC_058197.1",9930001,-0.0534102,0.046739,NA
"NC_058197.1",9940001,-0.0262424,-0.0037027,-0.0113479
"NC_058197.1",9945001,-0.0163067,-0.00286475,-0.00580292
"NC_058197.1",9950001,0.024952,0.0241184,-0.0191399
"NC_058197.1",9955001,-0.0588032,0.0115091,-0.0662292
"NC_058197.1",9960001,0.0388668,0.000186994,0.0409242
"NC_058197.1",9965001,0.0169966,0.02479,0.0380914
"NC_058197.1",9970001,-0.026909,3.41958e-05,-0.00669774
"NC_058197.1",9975001,0.063497,0.0154903,0.0106359
"NC_058197.1",9980001,0.0726678,0.0442735,0.146344
"NC_058197.1",9985001,0.037468,0.0337968,0.530691
"NC_058197.1",9990001,-0.0557381,-0.0132046,-0.0754534
"NC_058197.1",9995001,-0.00955779,0.015523,-0.0821591
"NC_058197.1",10005001,-0.0121606,0.0133107,-0.0018378
"NC_058197.1",10010001,0.102759,0.0197488,0.0362035
"NC_058197.1",10015001,-0.0425579,0.00178738,-0.0663833
"NC_058197.1",10025001,-0.043945,0.0162214,-0.0543843
"NC_058197.1",10035001,-0.111786,-0.00530847,-0.140889
"NC_058197.1",10045001,-0.0694572,0.0426519,-0.0314789
"NC_058197.1",10055001,0.0617204,0.0159359,0.0274447
"NC_058197.1",10060001,0.0343398,0.0148563,-0.0425409
"NC_058197.1",10075001,-0.0699638,-0.00407329,-0.0424139
"NC_058197.1",10080001,-0.0394273,0.0113518,-0.0223214
"NC_058197.1",10095001,-0.00599873,0.0459736,-0.0324218
"NC_058197.1",10100001,-0.0198294,0.0181989,-0.0114068
"NC_058197.1",10110001,0.0631368,-0.00891904,0.124711
"NC_058197.1",10125001,0.176111,0.00685202,0.077176
"NC_058197.1",10140001,0.356795,0.0421385,0.0695391
"NC_058197.1",10150001,-0.0735912,0.00597654,-0.106447
"NC_058197.1",10155001,-0.0420895,-0.00101442,-0.0378693
"NC_058197.1",10165001,-0.0422926,-0.00271324,-0.0697357
"NC_058197.1",10185001,-0.0310807,0.0060167,0.052914
"NC_058197.1",10210001,0.00724462,0.00613958,0.0375016
"NC_058197.1",10220001,0.0709409,-0.00300077,0.0113954
"NC_058197.1",10235001,0.0917805,-0.00785125,0.105603
"NC_058197.1",10240001,-0.0819295,0.0251998,-0.0388922
"NC_058197.1",10250001,0.0703161,0.0177516,0.115156
"NC_058197.1",10255001,-0.0268303,0.0166855,-0.0137628
"NC_058197.1",10260001,0.187899,0.0581441,0.0933651
"NC_058197.1",10265001,-0.0323464,0.00959684,-0.0323609
