"CHROM","BIN_START","TajD_Europe","pi_Europe"
"NC_058195.1",310001,NA,0.00153962
"NC_058195.1",320000,-0.153971,NA
"NC_058195.1",320001,NA,0.00381361
"NC_058195.1",330000,-0.554277,NA
"NC_058195.1",330001,NA,0.000894766
"NC_058195.1",340000,0.00504046,NA
"NC_058195.1",340001,NA,0.00127726
"NC_058195.1",350000,0.115746,NA
"NC_058195.1",350001,NA,0.00254622
"NC_058195.1",360000,-0.233543,NA
"NC_058195.1",360001,NA,0.00453291
"NC_058195.1",370000,-0.401168,NA
"NC_058195.1",370001,NA,0.00242706
"NC_058195.1",380000,-0.501815,NA
"NC_058195.1",380001,NA,0.00156397
"NC_058195.1",390000,-0.746187,NA
"NC_058195.1",390001,NA,0.00105509
"NC_058195.1",400000,-0.424162,NA
"NC_058195.1",400001,NA,0.00123653
"NC_058195.1",410000,-0.838992,NA
"NC_058195.1",410001,NA,0.00148534
"NC_058195.1",420000,-0.392064,NA
"NC_058195.1",420001,NA,0.000918648
"NC_058195.1",430000,0.129549,NA
"NC_058195.1",430001,NA,0.00114717
"NC_058195.1",440000,-0.121471,NA
"NC_058195.1",440001,NA,0.00172121
"NC_058195.1",450000,-0.241397,NA
"NC_058195.1",450001,NA,0.000777759
"NC_058195.1",460000,-0.4998,NA
"NC_058195.1",460001,NA,0.00122414
"NC_058195.1",470000,0.440351,NA
"NC_058195.1",470001,NA,0.00586088
"NC_058195.1",480000,0.0847592,NA
"NC_058195.1",480001,NA,0.0025849
"NC_058195.1",490000,0.590858,NA
"NC_058195.1",490001,NA,0.00414364
"NC_058195.1",500000,0.0627921,NA
"NC_058195.1",500001,NA,0.00422159
"NC_058195.1",510000,0.0188644,NA
"NC_058195.1",510001,NA,0.00337978
"NC_058195.1",520000,-0.639665,NA
"NC_058195.1",520001,NA,0.0024913
"NC_058195.1",530000,0.246771,NA
"NC_058195.1",530001,NA,0.00343872
"NC_058195.1",540000,0.119295,NA
"NC_058195.1",540001,NA,0.00471888
"NC_058195.1",550000,-0.590026,NA
"NC_058195.1",550001,NA,0.00221949
"NC_058195.1",560000,-0.407706,NA
"NC_058195.1",560001,NA,0.00183817
"NC_058195.1",570000,-0.0688989,NA
"NC_058195.1",570001,NA,0.00324783
"NC_058195.1",580000,-0.133322,NA
"NC_058195.1",580001,NA,0.00218298
"NC_058195.1",590000,-0.329689,NA
"NC_058195.1",590001,NA,0.00289507
"NC_058195.1",600000,0.021226,NA
"NC_058195.1",600001,NA,0.00411319
"NC_058195.1",610000,-0.824598,NA
"NC_058195.1",610001,NA,0.00111792
"NC_058195.1",620000,-0.175663,NA
"NC_058195.1",620001,NA,0.00249292
"NC_058195.1",630000,0.0235298,NA
"NC_058195.1",630001,NA,0.00284719
"NC_058195.1",640000,-0.243803,NA
"NC_058195.1",640001,NA,0.00329889
"NC_058195.1",650000,-0.050744,NA
"NC_058195.1",650001,NA,0.00289352
"NC_058195.1",660000,0.629611,NA
"NC_058195.1",660001,NA,0.00145437
"NC_058195.1",670000,0.0560523,NA
"NC_058195.1",670001,NA,0.000975941
"NC_058195.1",680000,-0.212282,NA
"NC_058195.1",680001,NA,0.00103178
"NC_058195.1",690000,-0.522719,NA
"NC_058195.1",690001,NA,0.00100401
"NC_058195.1",700000,-0.547027,NA
"NC_058195.1",700001,NA,0.00162887
"NC_058195.1",710000,-0.696449,NA
"NC_058195.1",710001,NA,0.00119585
"NC_058195.1",720000,0.0759282,NA
"NC_058195.1",720001,NA,0.000949514
"NC_058195.1",730000,-0.181207,NA
"NC_058195.1",730001,NA,0.00281409
"NC_058195.1",740000,-0.230389,NA
"NC_058195.1",740001,NA,0.00198062
"NC_058195.1",750000,0.329236,NA
"NC_058195.1",750001,NA,0.000337584
"NC_058195.1",760000,0.535463,NA
"NC_058195.1",760001,NA,0.000584269
"NC_058195.1",770000,-0.484908,NA
"NC_058195.1",770001,NA,0.000439534
"NC_058195.1",780000,-0.493676,NA
"NC_058195.1",780001,NA,0.000614948
"NC_058195.1",790000,0.721986,NA
"NC_058195.1",790001,NA,0.000897515
"NC_058195.1",800000,0.0923276,NA
"NC_058195.1",800001,NA,0.00258622
"NC_058195.1",810000,0.657489,NA
"NC_058195.1",810001,NA,0.00187509
"NC_058195.1",820000,0.0116424,NA
"NC_058195.1",820001,NA,0.00245285
"NC_058195.1",830000,0.122319,NA
"NC_058195.1",830001,NA,0.00401789
"NC_058195.1",840000,0.488596,NA
"NC_058195.1",840001,NA,0.00134743
"NC_058195.1",850000,-0.168222,NA
"NC_058195.1",850001,NA,0.000414365
"NC_058195.1",860000,0.751006,NA
"NC_058195.1",860001,NA,0.000922011
"NC_058195.1",870000,-0.22557,NA
"NC_058195.1",870001,NA,0.00372613
"NC_058195.1",880000,0.15641,NA
"NC_058195.1",880001,NA,0.000441699
"NC_058195.1",890000,0.32915,NA
"NC_058195.1",890001,NA,0.000150538
"NC_058195.1",900000,-0.455847,NA
"NC_058195.1",900001,NA,6.96754e-05
"NC_058195.1",910000,0.338177,NA
"NC_058195.1",910001,NA,0.00122588
"NC_058195.1",920000,-0.348891,NA
"NC_058195.1",920001,NA,0.0029418
"NC_058195.1",930000,-0.221587,NA
"NC_058195.1",930001,NA,0.0018213
"NC_058195.1",940000,-0.0648189,NA
"NC_058195.1",940001,NA,0.00384949
"NC_058195.1",950000,0.205807,NA
"NC_058195.1",950001,NA,0.0050008
"NC_058195.1",960000,0.187511,NA
"NC_058195.1",960001,NA,0.00514682
"NC_058195.1",970000,-0.312189,NA
"NC_058195.1",970001,NA,0.00273128
"NC_058195.1",980000,-0.415532,NA
"NC_058195.1",980001,NA,0.00157852
"NC_058195.1",990000,0.0510727,NA
"NC_058195.1",990001,NA,0.00570115
"NC_058195.1",1000000,0.393012,NA
"NC_058195.1",1000001,NA,0.00588984
"NC_058195.1",1010000,0.226768,NA
"NC_058195.1",1010001,NA,0.00313468
"NC_058195.1",1020000,-0.319815,NA
"NC_058195.1",1020001,NA,0.00413335
"NC_058195.1",1030000,0.424812,NA
"NC_058195.1",1030001,NA,0.00391343
"NC_058195.1",1040000,-0.208906,NA
"NC_058195.1",1040001,NA,0.0022472
"NC_058195.1",1050000,-0.260944,NA
"NC_058195.1",1050001,NA,0.00312803
"NC_058195.1",1060000,0.0394125,NA
"NC_058195.1",1060001,NA,0.00333673
"NC_058195.1",1070000,-0.23534,NA
"NC_058195.1",1070001,NA,0.000734625
"NC_058195.1",1080000,-0.178453,NA
"NC_058195.1",1080001,NA,0.000729258
"NC_058195.1",1090000,-0.0623832,NA
"NC_058195.1",1090001,NA,0.00114997
"NC_058195.1",1100000,-0.263505,NA
"NC_058195.1",1100001,NA,0.000990525
"NC_058195.1",1110000,0.0131885,NA
"NC_058195.1",1110001,NA,0.000498329
"NC_058195.1",1120000,0.202183,NA
"NC_058195.1",1120001,NA,0.000579017
"NC_058195.1",1130000,0.262454,NA
"NC_058195.1",1130001,NA,0.000525842
"NC_058195.1",1140000,0.438395,NA
"NC_058195.1",1140001,NA,0.00235927
"NC_058195.1",1150000,-0.0380195,NA
"NC_058195.1",1150001,NA,0.000860088
"NC_058195.1",1160000,0.495904,NA
"NC_058195.1",1160001,NA,0.00124458
"NC_058195.1",1170000,0.818748,NA
"NC_058195.1",1170001,NA,0.00327089
"NC_058195.1",1180000,-0.587173,NA
"NC_058195.1",1180001,NA,0.000246593
"NC_058195.1",1190000,-0.0523538,NA
"NC_058195.1",1190001,NA,0.000299766
"NC_058195.1",1200000,-0.683791,NA
"NC_058195.1",1200001,NA,0.000322407
"NC_058195.1",1210000,NA,NA
"NC_058195.1",1210001,NA,8.73358e-05
"NC_058195.1",1220000,0.800489,NA
"NC_058195.1",1220001,NA,0.000341044
"NC_058195.1",1230000,-0.610343,NA
"NC_058195.1",1230001,NA,0.000244833
"NC_058195.1",1240000,-0.721378,NA
"NC_058195.1",1240001,NA,0.000201296
"NC_058195.1",1250000,0.0494415,NA
"NC_058195.1",1250001,NA,0.000611662
"NC_058195.1",1260000,-0.0217362,NA
"NC_058195.1",1260001,NA,0.00152902
"NC_058195.1",1270000,0.113134,NA
"NC_058195.1",1270001,NA,0.000381736
"NC_058195.1",1280000,-0.315265,NA
"NC_058195.1",1280001,NA,0.000945688
"NC_058195.1",1290000,-0.177827,NA
"NC_058195.1",1290001,NA,0.00119659
"NC_058195.1",1300000,0.0416417,NA
"NC_058195.1",1300001,NA,0.00202446
"NC_058195.1",1310000,-0.0309623,NA
"NC_058195.1",1310001,NA,0.00165642
"NC_058195.1",1320000,-0.314258,NA
"NC_058195.1",1320001,NA,0.00279135
"NC_058195.1",1330000,-0.199182,NA
"NC_058195.1",1330001,NA,0.00358809
"NC_058195.1",1340000,0.719019,NA
"NC_058195.1",1340001,NA,0.00209242
"NC_058195.1",1350000,0.0375151,NA
"NC_058195.1",1350001,NA,0.00433998
"NC_058195.1",1360000,0.604577,NA
"NC_058195.1",1360001,NA,0.00512783
"NC_058195.1",1370000,0.301206,NA
"NC_058195.1",1370001,NA,0.00375306
"NC_058195.1",1380000,0.579844,NA
"NC_058195.1",1380001,NA,0.00307937
"NC_058195.1",1390000,0.260304,NA
"NC_058195.1",1390001,NA,0.00416649
"NC_058195.1",1400000,-0.519861,NA
"NC_058195.1",1400001,NA,0.0025625
"NC_058195.1",1410000,-0.246466,NA
"NC_058195.1",1410001,NA,0.00359035
"NC_058195.1",1420000,0.298958,NA
"NC_058195.1",1420001,NA,0.00419094
"NC_058195.1",1430000,-0.0113675,NA
"NC_058195.1",1430001,NA,0.00429278
"NC_058195.1",1440000,-0.036844,NA
"NC_058195.1",1440001,NA,0.00351929
"NC_058195.1",1450000,0.503095,NA
"NC_058195.1",1450001,NA,0.00294311
"NC_058195.1",1460000,0.160835,NA
"NC_058195.1",1460001,NA,0.00279479
"NC_058195.1",1470000,-0.165871,NA
"NC_058195.1",1470001,NA,0.00148988
"NC_058195.1",1480000,-0.015087,NA
"NC_058195.1",1480001,NA,0.000512029
"NC_058195.1",1490000,-0.45726,NA
"NC_058195.1",1490001,NA,0.000532935
"NC_058195.1",1500000,0.729876,NA
"NC_058195.1",1500001,NA,0.000363006
"NC_058195.1",1510000,0.57831,NA
"NC_058195.1",1510001,NA,0.00117898
"NC_058195.1",1520000,1.4521,NA
"NC_058195.1",1520001,NA,0.00102
"NC_058195.1",1530000,-0.0833645,NA
"NC_058195.1",1530001,NA,0.000618221
"NC_058195.1",1540000,-0.847074,NA
"NC_058195.1",1540001,NA,0.000539307
"NC_058195.1",1550000,-0.278628,NA
"NC_058195.1",1550001,NA,0.000881264
"NC_058195.1",1560000,-1.05545,NA
"NC_058195.1",1560001,NA,0.000222653
"NC_058195.1",1570000,-0.321344,NA
"NC_058195.1",1570001,NA,0.000210118
"NC_058195.1",1580000,0.0334588,NA
"NC_058195.1",1580001,NA,0.000500892
"NC_058195.1",1590000,-0.42376,NA
"NC_058195.1",1590001,NA,0.000899606
"NC_058195.1",1600000,-0.174641,NA
"NC_058195.1",1600001,NA,0.000247171
"NC_058195.1",1610000,-0.733241,NA
"NC_058195.1",1610001,NA,0.000399804
"NC_058195.1",1620000,-0.698496,NA
"NC_058195.1",1620001,NA,0.000399367
"NC_058195.1",1630000,0.0801508,NA
"NC_058195.1",1630001,NA,0.00070427
"NC_058195.1",1640000,-0.0532339,NA
"NC_058195.1",1640001,NA,0.000941994
"NC_058195.1",1650000,-0.308702,NA
"NC_058195.1",1650001,NA,0.00103283
"NC_058195.1",1660000,-0.615732,NA
"NC_058195.1",1660001,NA,0.00304146
"NC_058195.1",1670000,0.318529,NA
"NC_058195.1",1670001,NA,0.00323618
"NC_058195.1",1680000,0.0856021,NA
"NC_058195.1",1680001,NA,0.0031694
"NC_058195.1",1690000,-0.29814,NA
"NC_058195.1",1690001,NA,0.00286622
"NC_058195.1",1700000,0.0835444,NA
"NC_058195.1",1700001,NA,0.00117537
"NC_058195.1",1710000,0.966573,NA
"NC_058195.1",1710001,NA,0.000914992
"NC_058195.1",1720000,0.420698,NA
"NC_058195.1",1720001,NA,0.00513181
"NC_058195.1",1730000,-0.304283,NA
"NC_058195.1",1730001,NA,0.001226
"NC_058195.1",1740000,-0.425247,NA
"NC_058195.1",1740001,NA,0.00130638
"NC_058195.1",1750000,0.679617,NA
"NC_058195.1",1750001,NA,0.00516614
"NC_058195.1",1760000,0.440176,NA
"NC_058195.1",1760001,NA,0.00472386
"NC_058195.1",1770000,0.0873534,NA
"NC_058195.1",1770001,NA,0.0023444
"NC_058195.1",1780000,-0.0153748,NA
"NC_058195.1",1780001,NA,0.00148575
"NC_058195.1",1790000,-0.350069,NA
"NC_058195.1",1790001,NA,0.0032191
"NC_058195.1",1800000,0.0163904,NA
"NC_058195.1",1800001,NA,0.00374822
"NC_058195.1",1810000,0.506882,NA
"NC_058195.1",1810001,NA,0.00254368
"NC_058195.1",1820000,0.338864,NA
"NC_058195.1",1820001,NA,0.00393439
"NC_058195.1",1830000,-0.3143,NA
"NC_058195.1",1830001,NA,0.000191968
"NC_058195.1",1840000,-1.04183,NA
"NC_058195.1",1840001,NA,0.000242055
"NC_058195.1",1850000,-0.173385,NA
"NC_058195.1",1850001,NA,0.00125964
"NC_058195.1",1860000,-0.150234,NA
"NC_058195.1",1860001,NA,0.000781947
"NC_058195.1",1870000,-0.131653,NA
"NC_058195.1",1870001,NA,0.000472728
"NC_058195.1",1880000,0.449891,NA
"NC_058195.1",1880001,NA,0.00202648
"NC_058195.1",1890000,0.212444,NA
"NC_058195.1",1890001,NA,0.00302653
"NC_058195.1",1900000,-0.324142,NA
"NC_058195.1",1900001,NA,0.00344845
"NC_058195.1",1910000,-0.12325,NA
"NC_058195.1",1910001,NA,0.00330518
"NC_058195.1",1920000,-0.161687,NA
"NC_058195.1",1920001,NA,0.00281677
"NC_058195.1",1930000,0.476421,NA
"NC_058195.1",1930001,NA,0.00255451
"NC_058195.1",1940000,0.150145,NA
"NC_058195.1",1940001,NA,0.00137847
"NC_058195.1",1950000,-0.242191,NA
"NC_058195.1",1950001,NA,0.000553417
"NC_058195.1",1960000,-1.20304,NA
"NC_058195.1",1960001,NA,0.000308517
"NC_058195.1",1970000,0.390953,NA
"NC_058195.1",1970001,NA,0.00106746
"NC_058195.1",1980000,-1.3173,NA
"NC_058195.1",1980001,NA,6.70121e-05
"NC_058195.1",1990000,-0.112079,NA
"NC_058195.1",1990001,NA,0.000731456
"NC_058195.1",2000000,1.65106,NA
"NC_058195.1",2000001,NA,0.000410239
"NC_058195.1",2010000,NA,NA
"NC_058195.1",2020000,-0.358328,NA
"NC_058195.1",2020001,NA,0.000397282
"NC_058195.1",2030000,-1.09727,NA
"NC_058195.1",2030001,NA,0.000167824
"NC_058195.1",2040000,-0.222663,NA
"NC_058195.1",2040001,NA,0.000454628
"NC_058195.1",2050000,0.132598,NA
"NC_058195.1",2050001,NA,0.000866957
"NC_058195.1",2060000,0.0678893,NA
"NC_058195.1",2060001,NA,0.000733626
"NC_058195.1",2070000,-0.67069,NA
"NC_058195.1",2070001,NA,0.000226804
"NC_058195.1",2080000,0.17995,NA
"NC_058195.1",2080001,NA,0.000685826
"NC_058195.1",2090000,0.176698,NA
"NC_058195.1",2090001,NA,0.000260128
"NC_058195.1",2100000,1.52896,NA
"NC_058195.1",2100001,NA,0.000296506
"NC_058195.1",2110000,-0.586392,NA
"NC_058195.1",2110001,NA,0.000833719
"NC_058195.1",2120000,1.65637,NA
"NC_058195.1",2120001,NA,0.000506724
"NC_058195.1",2130000,0.406828,NA
"NC_058195.1",2130001,NA,0.000671524
"NC_058195.1",2140000,-0.405593,NA
"NC_058195.1",2140001,NA,0.000519973
"NC_058195.1",2150000,-0.514274,NA
"NC_058195.1",2150001,NA,0.000162201
"NC_058195.1",2160000,0.308031,NA
"NC_058195.1",2160001,NA,0.000365595
"NC_058195.1",2170000,1.59588,NA
"NC_058195.1",2170001,NA,0.000309401
"NC_058195.1",2180000,-0.193149,NA
"NC_058195.1",2180001,NA,0.000228201
"NC_058195.1",2190000,0.493967,NA
"NC_058195.1",2190001,NA,0.000428634
"NC_058195.1",2200000,0.0688808,NA
"NC_058195.1",2200001,NA,0.000144111
"NC_058195.1",2210000,-0.599734,NA
"NC_058195.1",2210001,NA,4.85141e-05
"NC_058195.1",2220000,-0.321571,NA
"NC_058195.1",2220001,NA,9.42587e-05
"NC_058195.1",2230000,-0.753384,NA
"NC_058195.1",2230001,NA,6.1913e-06
"NC_058195.1",2240000,0.488986,NA
"NC_058195.1",2240001,NA,0.00100865
"NC_058195.1",2250000,-0.936391,NA
"NC_058195.1",2250001,NA,0.000335847
"NC_058195.1",2260000,0.435809,NA
"NC_058195.1",2260001,NA,0.000455136
"NC_058195.1",2270000,0.000202131,NA
"NC_058195.1",2270001,NA,0.00121891
"NC_058195.1",2280000,0.193365,NA
"NC_058195.1",2280001,NA,0.00011106
"NC_058195.1",2290000,-0.60606,NA
"NC_058195.1",2290001,NA,7.94162e-06
"NC_058195.1",2300000,-0.43356,NA
"NC_058195.1",2300001,NA,0.000124758
"NC_058195.1",2310000,-0.779779,NA
"NC_058195.1",2310001,NA,7.64726e-05
"NC_058195.1",2320000,NA,NA
"NC_058195.1",2330000,NA,NA
"NC_058195.1",2340000,0.737033,NA
"NC_058195.1",2340001,NA,0.000108161
"NC_058195.1",2350000,NA,NA
"NC_058195.1",2360000,-0.61561,NA
"NC_058195.1",2360001,NA,0.000253285
"NC_058195.1",2370000,0.116126,NA
"NC_058195.1",2370001,NA,0.000911348
"NC_058195.1",2380000,-0.190326,NA
"NC_058195.1",2380001,NA,0.000217831
"NC_058195.1",2390000,0.445118,NA
"NC_058195.1",2390001,NA,0.0030685
"NC_058195.1",2400000,0.261444,NA
"NC_058195.1",2400001,NA,0.00257452
"NC_058195.1",2410000,-0.93097,NA
"NC_058195.1",2410001,NA,0.000548286
"NC_058195.1",2420000,-0.0268451,NA
"NC_058195.1",2420001,NA,0.00138221
"NC_058195.1",2430000,0.615294,NA
"NC_058195.1",2430001,NA,0.000252539
"NC_058195.1",2440000,-0.502761,NA
"NC_058195.1",2440001,NA,0.000418055
"NC_058195.1",2450000,-1.00205,NA
"NC_058195.1",2450001,NA,0.000259447
"NC_058195.1",2460000,-0.335416,NA
"NC_058195.1",2460001,NA,0.00102072
"NC_058195.1",2470000,-0.148409,NA
"NC_058195.1",2470001,NA,0.00102867
"NC_058195.1",2480000,-0.152218,NA
"NC_058195.1",2480001,NA,0.000633489
"NC_058195.1",2490000,0.908389,NA
"NC_058195.1",2490001,NA,0.000615457
"NC_058195.1",2500000,-1.10108,NA
"NC_058195.1",2500001,NA,0.000203929
"NC_058195.1",2510000,-0.0826743,NA
"NC_058195.1",2510001,NA,0.00157217
"NC_058195.1",2520000,-0.0792897,NA
"NC_058195.1",2520001,NA,0.000541059
"NC_058195.1",2530000,-0.685798,NA
"NC_058195.1",2530001,NA,0.000445554
"NC_058195.1",2540000,0.0886416,NA
"NC_058195.1",2540001,NA,0.000472425
"NC_058195.1",2550000,0.956417,NA
"NC_058195.1",2550001,NA,0.000700422
"NC_058195.1",2560000,0.0657954,NA
"NC_058195.1",2560001,NA,0.000258214
"NC_058195.1",2570000,-0.419714,NA
"NC_058195.1",2570001,NA,0.000308474
"NC_058195.1",2580000,-0.686863,NA
"NC_058195.1",2580001,NA,0.000525859
"NC_058195.1",2590000,-0.453227,NA
"NC_058195.1",2590001,NA,0.000521844
"NC_058195.1",2600000,-0.158617,NA
"NC_058195.1",2600001,NA,0.000486168
"NC_058195.1",2610000,0.544955,NA
"NC_058195.1",2610001,NA,0.00120938
"NC_058195.1",2620000,-0.297007,NA
"NC_058195.1",2620001,NA,0.000119719
"NC_058195.1",2630000,0.561087,NA
"NC_058195.1",2630001,NA,0.000753193
"NC_058195.1",2640000,-0.0338154,NA
"NC_058195.1",2640001,NA,3.11141e-05
"NC_058195.1",2650000,-0.834492,NA
"NC_058195.1",2650001,NA,0.000659843
"NC_058195.1",2660000,-0.351402,NA
"NC_058195.1",2660001,NA,0.000213391
"NC_058195.1",2670000,0.039853,NA
"NC_058195.1",2670001,NA,0.00136924
"NC_058195.1",2680000,0.06969,NA
"NC_058195.1",2680001,NA,0.00097353
"NC_058195.1",2690000,0.00457531,NA
"NC_058195.1",2690001,NA,0.000951318
"NC_058195.1",2700000,-0.11941,NA
"NC_058195.1",2700001,NA,0.000994458
"NC_058195.1",2710000,-0.149766,NA
"NC_058195.1",2710001,NA,0.000157316
"NC_058195.1",2720000,-0.25301,NA
"NC_058195.1",2720001,NA,5.77099e-05
"NC_058195.1",2730000,0.263369,NA
"NC_058195.1",2730001,NA,0.00263507
"NC_058195.1",2740000,-0.0426556,NA
"NC_058195.1",2740001,NA,0.000615531
"NC_058195.1",2750000,0.282833,NA
"NC_058195.1",2750001,NA,0.000531608
"NC_058195.1",2760000,0.329791,NA
"NC_058195.1",2760001,NA,0.00101806
"NC_058195.1",2770000,0.416367,NA
"NC_058195.1",2770001,NA,0.00132566
"NC_058195.1",2780000,-1.46432,NA
"NC_058195.1",2780001,NA,0.000120017
"NC_058195.1",2790000,-1.35221,NA
"NC_058195.1",2790001,NA,2.21278e-05
"NC_058195.1",2800000,1.04641,NA
"NC_058195.1",2800001,NA,0.000697356
"NC_058195.1",2810000,0.361536,NA
"NC_058195.1",2810001,NA,0.000656342
"NC_058195.1",2820000,-0.491814,NA
"NC_058195.1",2820001,NA,0.000621907
"NC_058195.1",2830000,1.33622,NA
"NC_058195.1",2830001,NA,3.85322e-05
"NC_058195.1",2840000,NA,NA
"NC_058195.1",2850000,-1.41514,NA
"NC_058195.1",2850001,NA,0.000174781
"NC_058195.1",2860000,-0.162717,NA
"NC_058195.1",2860001,NA,0.000742257
"NC_058195.1",2870000,-0.350235,NA
"NC_058195.1",2870001,NA,0.000883531
"NC_058195.1",2880000,-0.8477,NA
"NC_058195.1",2880001,NA,0.000726544
"NC_058195.1",2890000,0.383952,NA
"NC_058195.1",2890001,NA,0.00040111
"NC_058195.1",2900000,-0.0950674,NA
"NC_058195.1",2900001,NA,1.50473e-05
"NC_058195.1",2910000,-0.609202,NA
"NC_058195.1",2910001,NA,5.45781e-05
"NC_058195.1",2920000,-0.54254,NA
"NC_058195.1",2920001,NA,0.000227082
"NC_058195.1",2930000,-0.259089,NA
"NC_058195.1",2930001,NA,0.000300231
"NC_058195.1",2940000,0.784341,NA
"NC_058195.1",2940001,NA,0.000641764
"NC_058195.1",2950000,NA,NA
"NC_058195.1",2960000,0.0314519,NA
"NC_058195.1",2960001,NA,0.000541838
"NC_058195.1",2970000,0.368573,NA
"NC_058195.1",2970001,NA,0.00084285
"NC_058195.1",2980000,0.468367,NA
"NC_058195.1",2980001,NA,0.000365978
"NC_058195.1",2990000,0.685205,NA
"NC_058195.1",2990001,NA,0.00124554
"NC_058195.1",3000000,NA,NA
"NC_058195.1",3010000,NA,NA
"NC_058195.1",3020000,-0.216774,NA
"NC_058195.1",3020001,NA,0.00062832
"NC_058195.1",3030000,0.17366,NA
"NC_058195.1",3030001,NA,0.000394645
"NC_058195.1",3040000,0.0631671,NA
"NC_058195.1",3040001,NA,0.000493575
"NC_058195.1",3050000,0.368152,NA
"NC_058195.1",3050001,NA,0.00118792
"NC_058195.1",3060000,0.131817,NA
"NC_058195.1",3060001,NA,0.000659192
"NC_058195.1",3070000,0.0920304,NA
"NC_058195.1",3070001,NA,0.000738678
"NC_058195.1",3080000,0.507889,NA
"NC_058195.1",3080001,NA,0.00107523
"NC_058195.1",3090000,-0.20587,NA
"NC_058195.1",3090001,NA,0.0029765
"NC_058195.1",3100000,0.0782509,NA
"NC_058195.1",3100001,NA,0.00209879
"NC_058195.1",3110000,-0.304693,NA
"NC_058195.1",3110001,NA,0.00221988
"NC_058195.1",3120000,-0.429963,NA
"NC_058195.1",3120001,NA,0.00258366
"NC_058195.1",3130000,-0.0138558,NA
"NC_058195.1",3130001,NA,0.00129887
"NC_058195.1",3140000,0.683821,NA
"NC_058195.1",3140001,NA,0.00351043
"NC_058195.1",3150000,0.0538334,NA
"NC_058195.1",3150001,NA,0.00593284
"NC_058195.1",3160000,-0.335943,NA
"NC_058195.1",3160001,NA,0.00173765
"NC_058195.1",3170000,0.0402114,NA
"NC_058195.1",3170001,NA,0.000770194
"NC_058195.1",3180000,0.323096,NA
"NC_058195.1",3180001,NA,0.00340674
"NC_058195.1",3190000,-0.126393,NA
"NC_058195.1",3190001,NA,0.00195559
"NC_058195.1",3200000,0.273098,NA
"NC_058195.1",3200001,NA,0.00556912
"NC_058195.1",3210000,-0.426711,NA
"NC_058195.1",3210001,NA,0.000715117
"NC_058195.1",3220000,NA,NA
"NC_058195.1",3230000,0.000647703,NA
"NC_058195.1",3230001,NA,0.000699171
"NC_058195.1",3240000,-0.0376587,NA
"NC_058195.1",3240001,NA,0.0010257
"NC_058195.1",3250000,-0.222305,NA
"NC_058195.1",3250001,NA,0.00260766
"NC_058195.1",3260000,-0.315078,NA
"NC_058195.1",3260001,NA,0.0029342
"NC_058195.1",3270000,-0.0868726,NA
