"CHROM","BIN_START","FST_Eur_Asia","FST_Eur_NA","FST_Asia_NA"
"NC_058193.1",1940001,-0.0122661,0.00324957,0.0180642
"NC_058193.1",1955001,NA,0.0479158,-0.0355406
"NC_058193.1",1965001,0.172771,-0.0105431,0.167126
"NC_058193.1",1985001,0.113403,0.0083593,0.0942234
"NC_058193.1",1990001,0.354981,-0.000634464,0.39247
"NC_058193.1",1995001,0.437332,0.0143478,0.499809
"NC_058193.1",2000001,0.148566,-0.00221993,0.110126
"NC_058193.1",2010001,-0.00450423,-0.00955171,-0.0410885
"NC_058193.1",2025001,0.126399,0.0126423,0.0368131
"NC_058193.1",2050001,0.156061,0.000342557,0.13637
"NC_058193.1",2080001,0.247298,0.00665747,0.262357
"NC_058193.1",2135001,-0.000211787,-0.00553945,-0.0417581
"NC_058193.1",2160001,-0.0666481,0.00164581,-0.0532658
"NC_058193.1",2165001,-0.0726884,-0.0124708,-0.0803957
"NC_058193.1",2190001,-0.0256624,-0.00939629,-0.00761076
"NC_058193.1",2195001,-0.0773714,0.00404789,-0.0652127
"NC_058193.1",2200001,-0.0449192,0.0253117,-0.0916476
"NC_058193.1",2220001,-0.0837678,0.0018564,-0.0622224
"NC_058193.1",2225001,0.116354,0.0316534,0.228559
"NC_058193.1",2275001,0.071978,-0.00378533,0.0849467
"NC_058193.1",2285001,-0.0149331,-0.00389575,0.0738229
"NC_058193.1",2290001,0.343137,-0.000677895,0.419975
"NC_058193.1",2300001,0.182905,-0.00219479,0.272141
"NC_058193.1",2305001,0.168304,-0.003903,0.269271
"NC_058193.1",2315001,0.0445714,-0.011027,0.0625771
"NC_058193.1",2320001,0.0839165,0.0219222,0.0205989
"NC_058193.1",2325001,-0.0614573,0.0309209,0.00733427
"NC_058193.1",2340001,-0.083817,0.0130452,-0.0238839
"NC_058193.1",2355001,0.131811,0.00149233,0.172585
"NC_058193.1",2360001,-0.000272473,-0.00215909,-0.0254544
"NC_058193.1",2370001,-0.0512353,-0.00974032,-0.0563321
"NC_058193.1",2375001,0.0421409,0.00757669,0.101276
"NC_058193.1",2390001,0.119289,0.00753221,0.162696
"NC_058193.1",2400001,-0.0799129,0.00811598,-0.0573562
"NC_058193.1",2405001,0.0114897,-0.00836956,-0.0104899
"NC_058193.1",2410001,0.638667,-0.00915641,0.712898
"NC_058193.1",2415001,-0.00903142,-4.66441e-05,-0.0667004
"NC_058193.1",2420001,0.0971167,0.00711794,0.0868997
"NC_058193.1",2435001,0.000382577,-0.000427508,-0.00185967
"NC_058193.1",2440001,-0.040791,0.0114878,-0.00255502
"NC_058193.1",2445001,0.281495,0.0155522,0.295302
"NC_058193.1",2455001,0.0465337,0.0122092,0.0760939
"NC_058193.1",2465001,-0.00759107,0.0184636,0.0216569
"NC_058193.1",2470001,-0.0721649,-0.00226273,-0.0916468
"NC_058193.1",2485001,-0.0956597,-0.0109777,-0.0703995
"NC_058193.1",2530001,0.83596,-0.00542469,0.917706
"NC_058193.1",2590001,-0.110549,0.00887726,-0.119639
"NC_058193.1",2600001,-0.0574215,0.0452131,0.0242747
"NC_058193.1",2605001,-0.00368245,-0.0153251,-0.0664511
"NC_058193.1",2620001,-0.0383457,0.0380105,NA
"NC_058193.1",2625001,-0.0616597,-0.00474799,-0.115097
"NC_058193.1",2650001,0.154415,0.0188941,0.279223
"NC_058193.1",2665001,0.275236,0.0240285,0.175215
"NC_058193.1",2700001,-0.0392761,0.000944654,-0.0441512
"NC_058193.1",2705001,0.348946,0.0019186,0.353035
"NC_058193.1",2710001,0.024041,0.0223872,0.0581513
"NC_058193.1",2750001,0.0436551,-0.00337944,-0.0156504
"NC_058193.1",2755001,0.0187182,0.0109035,0.00468125
"NC_058193.1",2760001,0.309586,-0.00337024,0.328279
"NC_058193.1",2770001,0.274429,-0.00897618,0.272888
"NC_058193.1",2825001,0.202536,-0.00708772,0.251287
"NC_058193.1",2835001,0.262139,0.00283924,0.3347
"NC_058193.1",2845001,0.279179,0.00146006,0.511529
"NC_058193.1",2850001,-0.0657929,-0.00620176,-0.0785231
"NC_058193.1",2870001,0.0503613,-0.0030203,0.0114783
"NC_058193.1",2910001,0.259109,0.00156737,0.30996
"NC_058193.1",2920001,-0.102355,0.0698228,-0.0278296
"NC_058193.1",2945001,0.0895161,-0.00878824,0.0801002
"NC_058193.1",2995001,0.244182,-0.00258925,0.254242
"NC_058193.1",3000001,0.377793,0.0588619,0.168521
"NC_058193.1",3025001,NA,0.0541997,-0.0333462
"NC_058193.1",3035001,0.244212,0.0234383,0.406652
"NC_058193.1",3070001,0.426661,0.0564989,0.483103
"NC_058193.1",3095001,0.00181037,0.00156408,-0.00801326
"NC_058193.1",3150001,-0.0879132,-0.00465626,-0.0368515
"NC_058193.1",3155001,0.0333196,-0.00457231,0.00302611
"NC_058193.1",3180001,-0.0608855,-0.0128562,-0.102291
"NC_058193.1",3190001,-0.057435,0.0188275,-0.0158228
"NC_058193.1",3200001,-0.199123,0.0415175,-0.0200054
"NC_058193.1",3220001,-0.0789941,0.00344513,-0.0608282
"NC_058193.1",3235001,0.938418,0.0637878,0.85008
"NC_058193.1",3245001,-0.0638435,-0.0118573,-0.056398
"NC_058193.1",3285001,-0.0655022,-0.00409071,0.0170798
"NC_058193.1",3305001,0.126501,0.0143371,0.161789
"NC_058193.1",3320001,-0.0985357,-0.0143866,-0.110839
"NC_058193.1",3330001,0.717936,-0.0033998,0.856823
"NC_058193.1",3335001,0.0732522,0.00182536,0.113304
"NC_058193.1",3355001,0.482982,0.0211817,0.800695
"NC_058193.1",3360001,0.0392665,0.0303006,-0.229295
"NC_058193.1",3365001,-0.0414841,-0.000739968,-0.0594194
"NC_058193.1",3380001,0.410231,-0.00739006,0.336802
"NC_058193.1",3400001,-0.0740376,0.0178041,-0.0485598
"NC_058193.1",3420001,-0.0993898,0.0172407,-0.114397
"NC_058193.1",3475001,0.014456,-0.00921938,-0.0154872
"NC_058193.1",3545001,-0.0580096,0.0154777,0.0460445
"NC_058193.1",3560001,0.83596,-0.00542469,0.917706
"NC_058193.1",3565001,-0.115693,-0.00536703,-0.0608479
"NC_058193.1",3575001,-0.12279,-0.012806,-0.119639
"NC_058193.1",3600001,0.514834,-0.00873228,0.631883
"NC_058193.1",3730001,0.0760202,0.0200239,0.0961997
"NC_058193.1",3785001,0.016726,-0.00164286,0.0330332
"NC_058193.1",3845001,-0.0156496,0.017294,0.000289532
"NC_058193.1",3865001,-0.0436421,0.0588958,NA
"NC_058193.1",3905001,0.395001,0.021385,0.307854
"NC_058193.1",3925001,-0.0700792,0.00966706,-0.0803957
"NC_058193.1",3945001,0.1119,0.00836139,0.0766768
"NC_058193.1",4025001,-0.0352041,-0.0095647,-0.0675568
"NC_058193.1",4030001,-0.0782995,0.0180474,-0.132246
"NC_058193.1",4045001,-0.0335318,-0.010327,-0.0692406
"NC_058193.1",4075001,-0.0649735,-0.0149905,-0.0342123
"NC_058193.1",4080001,0.125882,0.00911591,0.266084
"NC_058193.1",4140001,0.460494,0.00666865,0.361441
"NC_058193.1",4165001,-0.0501358,0.00488682,-0.0644745
"NC_058193.1",4210001,-0.0601974,0.00322144,-0.0347481
"NC_058193.1",4235001,-0.0721649,-0.00226273,-0.0916468
"NC_058193.1",4370001,0.903363,-0.00802135,0.932423
"NC_058193.1",4390001,0.249962,0.00895719,0.196372
"NC_058193.1",4820001,-0.00114472,0.00584079,-0.0193814
"NC_058193.1",4825001,0.228592,-0.00137498,0.317982
"NC_058193.1",4830001,0.280101,0.0171807,0.438521
"NC_058193.1",4835001,NA,0.0667955,-0.089391
"NC_058193.1",4845001,-0.0164861,0.00487521,-0.017701
"NC_058193.1",4850001,-0.0539757,-0.0116833,-0.0402805
"NC_058193.1",4860001,0.0986299,-0.00548861,0.0908929
"NC_058193.1",4865001,-0.0347596,-0.000170112,-0.0330278
"NC_058193.1",4875001,-0.00652997,0.0292843,-0.0129239
"NC_058193.1",4890001,0.190414,0.00298986,0.208539
"NC_058193.1",4900001,0.186817,0.0199455,0.300989
"NC_058193.1",4905001,-0.0451834,0.0209927,-0.0302383
"NC_058193.1",4915001,0.0136559,0.0269744,0.119227
"NC_058193.1",4920001,-0.00912227,0.0249497,-0.0194055
"NC_058193.1",4930001,0.263395,-0.0102837,0.284656
"NC_058193.1",4935001,0.126201,0.0261332,0.0236776
"NC_058193.1",4940001,0.066664,0.0173775,0.129092
"NC_058193.1",4945001,0.177055,0.0537959,0.255578
"NC_058193.1",4950001,0.0205025,0.0106944,0.0162596
"NC_058193.1",4960001,0.0882709,0.0329475,0.131897
"NC_058193.1",4975001,0.83228,-0.00414608,0.919906
"NC_058193.1",4985001,0.583411,0.0196728,0.615119
"NC_058193.1",4990001,-0.0981015,-0.00644123,-0.0437666
"NC_058193.1",4995001,-0.0726884,-0.00142036,-0.0473815
"NC_058193.1",5025001,0.515127,-0.00686017,0.387328
"NC_058193.1",5040001,0.0581243,0.00985936,0.0276629
"NC_058193.1",5065001,0.386639,0.00113919,0.414377
"NC_058193.1",5095001,NA,0.0667955,-0.089391
"NC_058193.1",5135001,NA,0.0488405,-0.0586148
"NC_058193.1",5160001,0.0316161,0.0202187,0.00670634
"NC_058193.1",5165001,0.213102,0.00209974,0.167828
"NC_058193.1",5255001,0.576122,-0.0021524,0.780987
"NC_058193.1",5265001,0.283013,0.01792,0.277691
"NC_058193.1",5310001,0.0257568,0.00774316,0.0486576
"NC_058193.1",5330001,0.0468994,0.00630976,0.0103146
"NC_058193.1",5355001,0.0043962,0.0313019,-0.0613729
"NC_058193.1",5360001,-0.0287564,0.0255158,-0.0369804
"NC_058193.1",5400001,0.109731,-0.000628829,0.0639594
"NC_058193.1",5435001,0.199884,0.0110463,0.218046
"NC_058193.1",5540001,-0.0236579,0.00179651,-0.0247114
"NC_058193.1",5570001,0.099727,-0.00337982,0.280226
"NC_058193.1",5575001,-0.0475164,0.0220705,0.0440119
"NC_058193.1",5595001,-0.064492,0.00798514,-0.010151
"NC_058193.1",5785001,-0.0672151,0.0584661,-0.0467311
"NC_058193.1",5805001,-0.0479375,-0.0117755,-0.0564787
"NC_058193.1",6045001,-0.0867519,0.00779316,0.00971764
"NC_058193.1",6050001,0.226252,0.00974952,0.0767598
"NC_058193.1",6065001,0.165011,0.00184684,0.17682
"NC_058193.1",6070001,-0.0374438,0.0183857,-0.00194088
"NC_058193.1",6100001,-0.0284508,0.0148143,-0.0820141
"NC_058193.1",6105001,0.723536,-0.00542469,0.849626
"NC_058193.1",6120001,0.0600686,0.0101553,0.0522731
"NC_058193.1",6150001,0.10892,0.01239,0.134221
"NC_058193.1",6165001,-0.0197084,0.00429411,-0.0162656
"NC_058193.1",6170001,0.333833,-0.0023855,0.343789
"NC_058193.1",6195001,0.16575,0.00763876,-0.0189469
"NC_058193.1",6235001,0.206684,0.00807341,0.235667
"NC_058193.1",6245001,0.054389,0.140226,0.180673
"NC_058193.1",6250001,0.0553322,0.00335524,0.101967
"NC_058193.1",6260001,0.067529,0.0229068,0.0801605
"NC_058193.1",6265001,0.0727569,0.0208678,-0.0494418
"NC_058193.1",6280001,0.0803124,-0.00659279,0.0936272
"NC_058193.1",6285001,-0.0568182,-0.0136796,-0.0571363
"NC_058193.1",6340001,0.400832,-0.00610419,0.526416
"NC_058193.1",6355001,0.0807986,-0.000943894,0.0255976
"NC_058193.1",6380001,0.388724,0.00922442,0.464007
"NC_058193.1",6405001,NA,0.0479158,-0.0586148
"NC_058193.1",6425001,0.22289,-0.000514254,0.162495
"NC_058193.1",6430001,0.274207,0.0441422,0.342221
"NC_058193.1",6435001,0.0993655,0.0090845,0.0621135
"NC_058193.1",6440001,0.1409,0.0203837,0.185318
"NC_058193.1",6445001,0.272276,0.00254931,0.316076
"NC_058193.1",6450001,-0.0408645,0.0653016,NA
"NC_058193.1",6455001,0.459618,0.007198,0.581909
"NC_058193.1",6460001,0.37185,0.00112583,0.317643
"NC_058193.1",6470001,0.360255,0.0040608,0.302664
"NC_058193.1",6475001,0.606184,0.00227466,0.663569
"NC_058193.1",6490001,0.093023,0.0239827,0.048444
"NC_058193.1",6505001,0.209772,0.00589018,0.280033
"NC_058193.1",6510001,0.186526,0.0153862,0.245531
"NC_058193.1",6515001,0.518729,0.0367383,0.325662
"NC_058193.1",6525001,0.0856623,0.0453714,0.0892277
"NC_058193.1",6540001,0.403304,0.0244805,0.241068
"NC_058193.1",6550001,0.687213,-0.00270961,0.820525
"NC_058193.1",6565001,0.566525,0.00491471,0.578509
"NC_058193.1",6575001,-0.222928,-0.00183668,-0.21118
"NC_058193.1",6595001,0.392598,-0.00897005,0.441997
"NC_058193.1",6600001,0.59359,0.0303743,0.692992
"NC_058193.1",6605001,0.297685,0.0173531,0.453049
"NC_058193.1",6615001,0.164436,0.0084215,0.138944
"NC_058193.1",6620001,0.526175,0.0109372,0.621795
"NC_058193.1",6625001,0.0505927,0.0195028,0.198516
"NC_058193.1",6635001,-0.0523407,0.00824133,-0.0473815
"NC_058193.1",6650001,-0.12279,-0.0120246,-0.132246
"NC_058193.1",6655001,-0.0635728,0.0729629,-0.0651673
"NC_058193.1",6665001,0.180964,0.0155839,0.151189
"NC_058193.1",6670001,0.220454,0.0181294,0.219469
"NC_058193.1",6675001,0.526783,0.0497739,0.569355
"NC_058193.1",6680001,-0.107037,0.00238444,-0.0838301
"NC_058193.1",6690001,-0.0167658,-0.000600338,-0.0758186
"NC_058193.1",6695001,0.170308,0.00624007,0.159989
"NC_058193.1",6700001,0.00552385,0.0225149,0.0235474
"NC_058193.1",6705001,-0.0530558,0.014972,-0.00699341
"NC_058193.1",6710001,0.207608,-0.0093305,0.241487
"NC_058193.1",6715001,0.487829,-0.0027956,0.536298
"NC_058193.1",6720001,0.752291,-0.010236,0.775855
"NC_058193.1",6730001,-0.19983,0.00863708,-0.281258
"NC_058193.1",6735001,0.167722,-0.00936317,0.203408
"NC_058193.1",6745001,0.0105739,0.00130399,-0.0330253
"NC_058193.1",6750001,0.599009,0.0490071,0.637437
"NC_058193.1",6755001,-0.0822008,0.0130387,-0.0459382
"NC_058193.1",6760001,-0.0709691,0.0538496,0.0149568
"NC_058193.1",6765001,-0.153025,-0.0108018,-0.109363
"NC_058193.1",6770001,0.812196,-0.00898042,0.891964
"NC_058193.1",6775001,0.701422,0.00994109,0.832556
"NC_058193.1",6790001,0.457804,-0.000955375,0.416188
"NC_058193.1",6795001,-0.0650607,-0.0132532,-0.046253
"NC_058193.1",6815001,0.332604,0.0166556,0.186002
"NC_058193.1",6830001,0.380962,0.00444902,0.47132
"NC_058193.1",6835001,0.319052,-0.00780346,0.323889
"NC_058193.1",6840001,0.136459,-0.00266689,0.145415
"NC_058193.1",6845001,0.387017,0.000959639,0.387143
"NC_058193.1",6850001,0.0627551,-0.000866637,0.0613185
"NC_058193.1",6855001,0.195399,0.0337875,0.330383
"NC_058193.1",6870001,0.0832385,0.01854,0.124295
"NC_058193.1",6875001,-0.0980017,-0.010478,-0.104974
"NC_058193.1",6880001,0.687358,-0.00208486,0.821782
"NC_058193.1",6885001,0.394798,0.0022921,0.401491
"NC_058193.1",6890001,0.176024,0.00714124,0.297156
"NC_058193.1",6895001,0.237802,0.0167567,0.226415
"NC_058193.1",6900001,0.424496,0.00615901,0.527943
"NC_058193.1",6905001,0.276739,0.00773242,0.327638
"NC_058193.1",6940001,-0.0726884,-0.0124708,-0.0803957
"NC_058193.1",6950001,0.113435,-0.00237962,0.109139
"NC_058193.1",6955001,0.178272,-0.00360633,0.30813
"NC_058193.1",6970001,-0.0627638,0.00202271,-0.0439704
"NC_058193.1",6975001,0.671244,-0.00462398,0.76419
"NC_058193.1",6980001,0.399277,0.00701616,0.394029
"NC_058193.1",6985001,0.258074,-0.00849161,0.265481
"NC_058193.1",7040001,0.173322,-0.00969656,0.181881
"NC_058193.1",7045001,0.507723,-0.00448136,0.458183
"NC_058193.1",7050001,0.536276,-8.41148e-05,0.481513
"NC_058193.1",7060001,0.481179,0.0075765,0.443997
"NC_058193.1",7070001,0.62085,0.00735235,0.666725
"NC_058193.1",7075001,-0.0125884,-0.00626194,-0.0349752
"NC_058193.1",7080001,0.36107,0.00562233,0.364352
"NC_058193.1",7085001,0.158016,-0.00222702,0.165304
"NC_058193.1",7090001,0.426928,-0.00109612,0.47912
"NC_058193.1",7110001,0.188159,0.00110279,0.240542
"NC_058193.1",7115001,0.164002,-0.00287062,0.188112
"NC_058193.1",7120001,0.50015,0.00501769,0.541707
"NC_058193.1",7130001,0.638345,0.000204868,0.634122
"NC_058193.1",7150001,0.882276,-0.00207091,0.919906
"NC_058193.1",7155001,0.267909,0.00213746,0.169791
"NC_058193.1",7160001,0.473187,0.00263387,0.51434
"NC_058193.1",7165001,0.441564,0.0133292,0.341956
"NC_058193.1",7170001,0.160181,-0.00477913,0.161594
"NC_058193.1",7175001,0.127133,-0.00720517,0.137996
"NC_058193.1",7180001,0.318703,0.00462985,0.303162
"NC_058193.1",7185001,0.165724,-0.00457619,0.184909
"NC_058193.1",7190001,-0.0273792,-0.0116089,-0.041631
"NC_058193.1",7195001,-0.0843596,0.0165778,-0.0575887
"NC_058193.1",7200001,0.543589,-0.00378752,0.424481
"NC_058193.1",7205001,0.36846,-0.0112817,0.407829
"NC_058193.1",7215001,0.219946,-0.00739745,0.169339
"NC_058193.1",7225001,0.152232,-0.00778646,0.111475
"NC_058193.1",7235001,0.160858,-0.010288,0.16893
"NC_058193.1",7245001,0.722641,-0.00260037,0.868743
"NC_058193.1",7260001,0.427925,-0.0060868,0.544522
"NC_058193.1",7265001,0.690371,-0.00611307,0.746476
"NC_058193.1",7270001,0.599305,-0.00644041,0.679662
"NC_058193.1",7275001,0.674612,-0.00445108,0.738535
"NC_058193.1",7280001,0.861665,-0.00466658,0.90966
"NC_058193.1",7285001,0.730623,-0.00588014,0.804664
"NC_058193.1",7290001,0.595965,0.00498849,0.556386
"NC_058193.1",7295001,0.467348,-0.00566618,0.504754
"NC_058193.1",7300001,0.421717,-0.00490056,0.489009
"NC_058193.1",7305001,0.528608,-0.00695403,0.597394
"NC_058193.1",7310001,0.395704,-0.00580796,0.397085
"NC_058193.1",7315001,0.449712,0.00270042,0.463673
"NC_058193.1",7320001,0.640773,0.00593732,0.647568
"NC_058193.1",7325001,0.503498,0.00351065,0.480346
"NC_058193.1",7330001,0.493506,-0.00208486,0.743772
"NC_058193.1",7335001,0.562362,-0.00319665,0.615381
"NC_058193.1",7340001,0.465833,0.0312384,0.565089
"NC_058193.1",7345001,0.297494,0.00159852,0.347796
"NC_058193.1",7350001,0.325144,0.00501921,0.350461
"NC_058193.1",7355001,0.648884,0.0199862,0.869237
"NC_058193.1",7365001,0.066156,0.0167016,0.0581156
"NC_058193.1",7370001,0.637513,-0.00141037,0.670739
"NC_058193.1",7375001,0.388582,0.00270522,0.417602
"NC_058193.1",7390001,-0.105639,-0.0125505,-0.10693
"NC_058193.1",7395001,0.317389,-0.00741695,0.314562
"NC_058193.1",7400001,0.57892,0.000113006,0.593936
"NC_058193.1",7410001,0.396273,0.000257003,0.46911
"NC_058193.1",7415001,0.473341,0.0251714,0.554507
"NC_058193.1",7420001,0.216679,-0.00346266,0.237665
"NC_058193.1",7425001,0.425259,0.0235195,0.464141
"NC_058193.1",7430001,0.394527,0.0332724,0.416672
"NC_058193.1",7435001,0.00133708,-0.00539296,-0.0301846
"NC_058193.1",7440001,0.354614,0.0344805,0.294446
"NC_058193.1",7445001,-0.217781,0.0267093,-0.400062
"NC_058193.1",7450001,0.129928,0.0326304,0.0695858
"NC_058193.1",7455001,0.459071,-0.00715523,0.568036
"NC_058193.1",7460001,-0.00132718,-0.00502119,0.0347413
"NC_058193.1",7470001,0.234476,0.0138318,0.221409
"NC_058193.1",7495001,0.642175,0.0196607,0.776901
"NC_058193.1",7500001,0.653978,-0.00651862,0.743868
"NC_058193.1",7505001,0.388884,0.0119668,0.479388
"NC_058193.1",7510001,0.731736,-0.000915613,0.856948
"NC_058193.1",7515001,0.582849,0.00773723,0.608365
"NC_058193.1",7520001,-0.0822008,-0.00440498,-0.0652127
"NC_058193.1",7535001,0.274778,0.0345356,0.346988
"NC_058193.1",7540001,0.348034,0.0070713,0.393941
"NC_058193.1",7545001,0.39603,0.0819502,0.434203
"NC_058193.1",7550001,0.287057,0.0428849,0.358875
"NC_058193.1",7555001,0.82843,-0.00282267,0.921991
"NC_058193.1",7570001,-0.039638,-0.0109206,-0.0387965
"NC_058193.1",7575001,0.555301,-0.00251916,0.544386
"NC_058193.1",7580001,0.415406,0.00236553,0.218802
"NC_058193.1",7585001,0.322593,-0.0113294,0.385426
"NC_058193.1",7595001,-0.133962,-0.0128838,-0.132246
"NC_058193.1",7600001,0.262389,0.0046607,0.290933
"NC_058193.1",7605001,0.0165214,-0.00253338,0.0396315
"NC_058193.1",7620001,0.453785,0.00154482,0.496536
"NC_058193.1",7625001,0.0419582,-0.00818363,0.0188217
"NC_058193.1",7630001,0.750246,0.013876,0.632155
"NC_058193.1",7635001,-0.0568623,-0.00757885,-0.0374656
"NC_058193.1",7645001,0.173663,0.0158204,-0.0292956
"NC_058193.1",7650001,-0.121829,0.00701431,-0.125932
"NC_058193.1",7655001,0.0373901,-0.0106149,0.0950311
"NC_058193.1",7660001,-0.12332,-0.0121075,-0.132246
"NC_058193.1",7665001,0.00868991,-0.00276292,0.0344411
"NC_058193.1",7670001,-0.265762,-0.00646592,-0.290696
"NC_058193.1",7675001,0.55467,0.0189651,0.640875
"NC_058193.1",7680001,0.662533,0.0133879,0.74573
"NC_058193.1",7685001,0.0724489,-0.00362697,0.0806381
"NC_058193.1",7690001,-0.0651587,0.0200298,0.0535372
"NC_058193.1",7695001,NA,0.0708354,-0.206153
"NC_058193.1",7705001,0.146879,0.00757439,0.159198
"NC_058193.1",7710001,-0.051209,0.00302229,-0.0810738
"NC_058193.1",7715001,-0.00924078,0.0122931,-0.0596208
"NC_058193.1",7720001,0.0545424,0.00185202,0.0544936
"NC_058193.1",7725001,0.441813,0.00593463,0.494799
"NC_058193.1",7745001,0.450331,0.00554271,0.557297
"NC_058193.1",7750001,0.799785,0.00711913,0.784543
"NC_058193.1",7755001,0.690751,0.00817219,0.781197
"NC_058193.1",7760001,0.458066,-0.00368788,0.533651
"NC_058193.1",7785001,-0.0446787,0.00862228,-0.0631304
"NC_058193.1",7790001,0.661462,0.0315925,0.870221
"NC_058193.1",7805001,-0.259859,0.0337202,-0.12331
"NC_058193.1",7810001,-0.0989051,0.00351166,-0.132887
"NC_058193.1",7815001,0.370458,-0.0122462,0.341739
"NC_058193.1",7820001,0.206144,0.0198647,0.237106
"NC_058193.1",7825001,0.0893276,0.0199459,0.321156
"NC_058193.1",7835001,-0.110222,-0.00570334,-0.110612
"NC_058193.1",7840001,0.46995,0.01336,0.579571
"NC_058193.1",7845001,0.0392665,-0.0148895,-0.0942731
"NC_058193.1",7850001,-0.0704981,0.00289949,-0.0997662
"NC_058193.1",7855001,0.324447,-0.00179838,0.259233
"NC_058193.1",7860001,0.119099,0.00221316,0.163659
"NC_058193.1",7865001,-0.020425,0.0457158,0.102507
"NC_058193.1",7870001,0.417814,0.01163,0.557784
"NC_058193.1",7875001,-0.14453,0.00531436,-0.119639
"NC_058193.1",7880001,0.455793,0.0158321,0.446493
"NC_058193.1",7885001,0.48594,0.0183138,0.478656
"NC_058193.1",7890001,0.48531,0.00091257,0.452155
"NC_058193.1",7895001,0.477629,0.00625094,0.531295
"NC_058193.1",7900001,0.579759,0.00948931,0.634757
"NC_058193.1",7905001,0.379427,0.00291102,0.420731
