"CHROM","BIN_START","FST_Eur_Asia","FST_Eur_NA","FST_Asia_NA"
"NC_058194.1",4830001,0.289447,-0.00945111,0.30032
"NC_058194.1",4835001,-0.113381,-0.00587634,-0.0908699
"NC_058194.1",4840001,0.519346,-0.00905996,0.634037
"NC_058194.1",4845001,0.293793,-0.00172973,0.352597
"NC_058194.1",4850001,0.0594702,0.0262049,0.113408
"NC_058194.1",4855001,-0.0819436,-0.0133765,-0.0807458
"NC_058194.1",4870001,0.139357,-0.00395941,0.0948812
"NC_058194.1",4915001,-0.0198818,-0.00328579,-0.000722149
"NC_058194.1",4925001,-0.0948857,-0.0103436,-0.100564
"NC_058194.1",4935001,0.506384,-0.01081,0.48263
"NC_058194.1",4940001,0.0111367,0.00503584,0.0267771
"NC_058194.1",4945001,0.0489863,-0.00943908,0.0562602
"NC_058194.1",4950001,-0.00901251,0.0145545,-0.00829112
"NC_058194.1",4960001,0.31385,-0.00576827,0.357686
"NC_058194.1",4965001,0.528931,-0.00876322,0.610044
"NC_058194.1",4970001,0.286018,-0.00591095,0.328647
"NC_058194.1",4975001,0.664616,0.00372819,0.708308
"NC_058194.1",4980001,0.48202,0.0009985,0.514552
"NC_058194.1",4985001,0.791335,-0.00284467,0.867359
"NC_058194.1",4990001,0.201988,-0.00198936,0.172629
"NC_058194.1",4995001,0.41288,-0.00954196,0.406447
"NC_058194.1",5000001,0.396981,-0.00875444,0.392409
"NC_058194.1",5005001,0.467177,-0.00485874,0.465168
"NC_058194.1",5010001,-0.0726884,-0.000309898,-0.0459382
"NC_058194.1",5015001,0.0520153,-0.00163391,0.0914634
"NC_058194.1",5020001,0.271107,-0.00154466,0.518479
"NC_058194.1",5025001,0.410688,-0.00702622,0.417499
"NC_058194.1",5030001,0.397076,-0.00683337,0.369231
"NC_058194.1",5040001,0.196387,-0.0118322,0.251314
"NC_058194.1",5050001,0.0398536,-0.0107855,0.0752789
"NC_058194.1",5055001,0.113068,-0.00030456,0.164415
"NC_058194.1",5065001,0.0717396,0.00543739,0.0583916
"NC_058194.1",5070001,0.450519,-0.0117457,0.468731
"NC_058194.1",5080001,0.285385,0.027937,0.23082
"NC_058194.1",5095001,0.064798,0.00871975,0.0667635
"NC_058194.1",5100001,0.391837,-0.0076424,0.374242
"NC_058194.1",5105001,0.0869116,-0.000876457,0.0671786
"NC_058194.1",5110001,0.308313,0.00412991,0.326142
"NC_058194.1",5115001,0.369408,0.00981612,0.308625
"NC_058194.1",5120001,0.313148,0.0126668,0.256932
"NC_058194.1",5125001,-0.056061,0.0109687,-0.0288328
"NC_058194.1",5130001,0.620242,0.000467136,0.468736
"NC_058194.1",5135001,0.349584,-0.0115757,0.308836
"NC_058194.1",5140001,-0.12332,-0.0124911,-0.118888
"NC_058194.1",5160001,0.532595,-0.0125374,0.552323
"NC_058194.1",5165001,0.0878973,-0.011915,0.144505
"NC_058194.1",5170001,0.476779,-0.00995755,0.572258
"NC_058194.1",5175001,0.340813,-0.00260955,0.331964
"NC_058194.1",5180001,0.152095,-0.0105612,0.14858
"NC_058194.1",5185001,0.27269,-0.00602014,0.30583
"NC_058194.1",5190001,0.0564462,0.0155918,0.0263028
"NC_058194.1",5195001,0.803282,-0.00332843,0.845748
"NC_058194.1",5200001,0.105941,0.00296994,0.111886
"NC_058194.1",5205001,0.291699,-0.00438788,0.2744
"NC_058194.1",5210001,0.509522,-0.00342909,0.536282
"NC_058194.1",5215001,0.113468,-0.00837708,0.11844
"NC_058194.1",5220001,0.0726768,0.00191519,0.0487779
"NC_058194.1",5230001,0.391079,0.000172919,0.385639
"NC_058194.1",5235001,0.75532,-0.00358495,0.856436
"NC_058194.1",5240001,0.027692,-0.00324901,0.019821
"NC_058194.1",5245001,-0.0567218,0.105309,0.0448652
"NC_058194.1",5310001,0.409996,-0.00147711,0.432996
"NC_058194.1",5315001,0.728519,-0.00656695,0.816856
"NC_058194.1",5320001,0.209866,-0.00981751,0.248563
"NC_058194.1",5330001,0.37073,-0.00708218,0.448702
"NC_058194.1",5335001,0.379053,-0.0101349,0.43065
"NC_058194.1",5340001,0.100416,-0.00249748,0.109854
"NC_058194.1",5345001,0.342842,-0.0094524,0.388978
"NC_058194.1",5350001,0.14365,-0.00206226,0.106118
"NC_058194.1",5355001,0.108229,-0.000624289,0.121676
"NC_058194.1",5360001,0.106693,-0.0116898,0.12309
"NC_058194.1",5365001,0.0189215,-0.00893896,0.0156952
"NC_058194.1",5370001,0.238345,-0.00388899,0.242667
"NC_058194.1",5375001,0.131385,-0.013358,0.145513
"NC_058194.1",5380001,-0.0577159,-0.0134808,-0.0561157
"NC_058194.1",5420001,0.110356,-0.0123574,0.0879169
"NC_058194.1",5425001,0.106503,-0.0113204,0.107747
"NC_058194.1",5430001,0.00593685,-0.00365891,0.0104965
"NC_058194.1",5435001,-0.0219174,-0.011381,-0.0331568
"NC_058194.1",5450001,0.172592,-0.00985185,0.28813
"NC_058194.1",5455001,-0.0126693,-0.00807625,0.0171591
"NC_058194.1",5460001,0.0545822,-0.0068085,0.0590994
"NC_058194.1",5465001,0.0906502,-0.000514586,0.0940324
"NC_058194.1",5470001,0.161663,-0.00782427,0.170746
"NC_058194.1",5475001,0.108598,-0.00615188,0.124962
"NC_058194.1",5480001,0.174621,-0.0025904,0.213306
"NC_058194.1",5485001,0.211038,0.000510308,0.266902
"NC_058194.1",5490001,0.416523,-0.00282698,0.4519
"NC_058194.1",5495001,0.523286,-0.00325071,0.615859
"NC_058194.1",5500001,0.1299,-0.00634689,0.159473
"NC_058194.1",5505001,0.350692,0.0101921,0.368971
"NC_058194.1",5510001,0.145837,0.0106487,0.145554
"NC_058194.1",5515001,-0.0919509,0.0335939,-0.0284542
"NC_058194.1",5520001,0.11103,0.000703928,0.185994
"NC_058194.1",5525001,0.10535,0.00918853,0.14343
"NC_058194.1",5530001,0.390174,-0.00619326,0.472816
"NC_058194.1",5535001,0.0256657,0.00419173,0.0611327
"NC_058194.1",5545001,0.0202411,-0.00214652,0.0264319
"NC_058194.1",5555001,NA,0.126379,-0.0417971
"NC_058194.1",5625001,-0.00752695,-0.0142823,-0.00548066
"NC_058194.1",5630001,0.110115,-0.00313756,0.147218
"NC_058194.1",5635001,-0.0114659,0.00644254,0.0381756
"NC_058194.1",5640001,-0.133715,-0.0131329,-0.132246
"NC_058194.1",5645001,0.364527,0.00986259,0.601003
"NC_058194.1",5650001,0.352479,0.0787408,0.0773703
"NC_058194.1",5665001,0.0548715,0.00895928,-0.00761076
"NC_058194.1",5740001,0.0529426,0.00411482,0.107925
"NC_058194.1",5750001,0.281194,-0.00426303,0.292524
"NC_058194.1",5755001,0.576351,-0.00588616,0.682541
"NC_058194.1",5760001,0.478762,0.0176403,0.555144
"NC_058194.1",5770001,-0.0383457,0.049462,-0.0433102
"NC_058194.1",5775001,-0.0916423,0.000574713,-0.0710234
"NC_058194.1",5785001,0.537817,-0.00820149,0.608339
"NC_058194.1",5790001,0.631487,-0.013511,0.624858
"NC_058194.1",5795001,-0.0729241,0.00790561,-0.0764117
"NC_058194.1",5800001,0.154723,0.000762409,0.147843
"NC_058194.1",5805001,0.0998022,-0.00715668,0.148935
"NC_058194.1",5810001,0.325243,0.0117655,0.40716
"NC_058194.1",5815001,0.205043,0.00673048,0.203627
"NC_058194.1",5820001,0.332411,0.000826259,0.36969
"NC_058194.1",5825001,0.33351,0.000141193,0.419505
"NC_058194.1",5830001,0.239695,0.00120926,0.346183
"NC_058194.1",5835001,0.118737,0.000996915,0.18498
"NC_058194.1",5840001,0.600475,-0.00180093,0.760707
"NC_058194.1",5855001,-0.269337,0.0476684,NA
"NC_058194.1",5860001,0.156481,-0.00310997,0.203528
"NC_058194.1",5865001,0.326872,0.0385603,0.17367
"NC_058194.1",5870001,0.23652,0.0215692,0.352855
"NC_058194.1",5875001,0.206757,0.0246341,0.31266
"NC_058194.1",5880001,0.420095,0.012596,0.458867
"NC_058194.1",5885001,-0.0342745,0.00139892,-0.0203065
"NC_058194.1",5890001,0.305955,0.0142824,0.429149
"NC_058194.1",5895001,0.62745,0.00578163,0.747766
"NC_058194.1",5900001,0.614023,0.0056596,0.667295
"NC_058194.1",5905001,0.461017,0.00560293,0.555835
"NC_058194.1",5910001,0.42401,0.000748945,0.444539
"NC_058194.1",5915001,-0.0103081,0.00491425,0.0343713
"NC_058194.1",5920001,0.362511,0.00761792,0.535983
"NC_058194.1",5930001,0.72332,-0.00463887,0.817507
"NC_058194.1",5935001,0.371342,0.004469,0.315916
"NC_058194.1",5940001,0.216766,0.0141696,0.282906
"NC_058194.1",5945001,0.0614457,0.00269455,0.0877131
"NC_058194.1",5950001,0.178835,0.00977304,0.087745
"NC_058194.1",5955001,NA,0.0446755,-0.0596208
"NC_058194.1",5960001,0.150952,-0.00445559,0.160074
"NC_058194.1",5965001,0.259414,0.00976536,0.303876
"NC_058194.1",5970001,0.707988,-0.00561059,0.68912
"NC_058194.1",5975001,0.592523,-0.00324582,0.526001
"NC_058194.1",5980001,0.303642,0.000758653,0.341194
"NC_058194.1",5985001,0.180701,0.0027206,0.198261
"NC_058194.1",5990001,0.404022,0.00578044,0.482441
"NC_058194.1",5995001,0.159901,0.0275618,0.0774149
"NC_058194.1",6000001,0.295119,0.00498266,0.305893
"NC_058194.1",6005001,0.250863,0.00907121,0.182851
"NC_058194.1",6010001,0.0257067,-0.00245073,-0.0287232
"NC_058194.1",6015001,0.132949,0.00759742,0.0600902
"NC_058194.1",6020001,-0.0995319,-0.0154273,-0.200408
"NC_058194.1",6090001,0.0164214,0.0101067,-0.0201796
"NC_058194.1",6095001,0.0552821,0.000434962,0.0597456
"NC_058194.1",6100001,-0.0537632,0.00360301,-0.045094
"NC_058194.1",6105001,0.0886652,-0.00159346,0.281568
"NC_058194.1",6110001,0.0908216,0.00032969,0.0837169
"NC_058194.1",6115001,-0.0270262,-0.0105067,-0.0503414
"NC_058194.1",6120001,-0.187229,-0.00932742,-0.189799
"NC_058194.1",6125001,0.125388,0.0061711,0.126196
"NC_058194.1",6135001,0.493267,0.00774285,0.480849
"NC_058194.1",6140001,0.16421,0.0173117,0.222535
"NC_058194.1",6145001,0.248884,0.00511897,0.270151
"NC_058194.1",6150001,0.442216,0.0235034,0.513853
"NC_058194.1",6155001,0.196937,0.0222754,0.241205
"NC_058194.1",6160001,0.099727,0.0109081,-0.0503742
"NC_058194.1",6175001,-0.11913,-0.00905337,-0.132576
"NC_058194.1",6195001,0.231535,-0.00324801,0.238138
"NC_058194.1",6200001,-0.108089,-0.00977896,-0.0934218
"NC_058194.1",6205001,0.144103,-0.0104785,0.120052
"NC_058194.1",6215001,0.260939,-0.00280378,0.282967
"NC_058194.1",6220001,0.551869,-0.0116479,0.566849
"NC_058194.1",6225001,0.143656,0.0135514,0.300469
"NC_058194.1",6230001,0.27284,0.00437804,0.335516
"NC_058194.1",6235001,-0.0452537,-0.00451969,-0.0126049
"NC_058194.1",6240001,-0.309216,0.0218091,NA
"NC_058194.1",6245001,0.215118,0.00599747,0.258544
"NC_058194.1",6250001,-0.127035,0.00172403,-0.163824
"NC_058194.1",6255001,-0.0841123,0.00641792,-0.0613989
"NC_058194.1",6260001,-0.0269053,0.00106813,-0.0404166
"NC_058194.1",6265001,0.16851,0.0274248,0.211796
"NC_058194.1",6270001,0.108136,0.0187106,0.0402745
"NC_058194.1",6275001,-0.045341,0.00450901,-0.0671728
"NC_058194.1",6280001,0.16522,0.0100779,0.170875
"NC_058194.1",6285001,-0.123824,-0.00454774,-0.144794
"NC_058194.1",6290001,0.101017,-0.00891225,0.134133
"NC_058194.1",6300001,-0.138072,0.0270931,-0.158855
"NC_058194.1",6310001,0.571216,0.0854001,-0.00258117
"NC_058194.1",6315001,-0.0630919,-0.0128961,-0.069028
"NC_058194.1",6325001,0.526422,0.00408567,0.572494
"NC_058194.1",6330001,0.53892,0.00796275,0.44183
"NC_058194.1",6335001,-0.064517,0.0123757,-0.131058
"NC_058194.1",6340001,0.437987,-0.0124489,0.459878
"NC_058194.1",6345001,0.74122,-0.0010974,0.836071
"NC_058194.1",6355001,0.536543,0.0482013,0.362072
"NC_058194.1",6360001,0.41544,0.00854028,0.511596
"NC_058194.1",6365001,0.392984,0.0129601,0.502156
"NC_058194.1",6370001,0.728779,0.0133978,0.836306
"NC_058194.1",6375001,0.728555,-0.00767086,0.818258
"NC_058194.1",6380001,0.790293,-0.0072007,0.880861
"NC_058194.1",6385001,0.680813,0.0103183,0.653986
"NC_058194.1",6390001,0.210339,0.00819406,0.244467
"NC_058194.1",6395001,0.512438,0.0188514,0.633234
"NC_058194.1",6400001,0.00935829,-0.0134254,-0.0173955
"NC_058194.1",6405001,0.0710692,-0.00315042,0.0392621
"NC_058194.1",6410001,0.116952,0.0016993,0.117568
"NC_058194.1",6415001,0.407046,0.00244189,0.436059
"NC_058194.1",6450001,0.132695,0.00305212,0.232749
"NC_058194.1",6455001,-0.0441121,-0.00638563,-0.0496223
"NC_058194.1",6460001,0.364825,0.00395426,0.384093
"NC_058194.1",6465001,0.635101,0.0111332,0.628412
"NC_058194.1",6495001,0.0215908,0.00288814,0.0170271
"NC_058194.1",6500001,0.631195,-0.00366573,0.792016
"NC_058194.1",6505001,0.626931,0.0220203,0.704963
"NC_058194.1",6510001,0.0404594,-0.00883249,0.0424155
"NC_058194.1",6515001,0.621185,0.00318381,0.611535
"NC_058194.1",6520001,0.263844,0.00114706,0.298641
"NC_058194.1",6530001,-0.0233579,-0.00834046,-0.039878
"NC_058194.1",6535001,-0.0944178,-0.00118535,-0.0687909
"NC_058194.1",6545001,-0.12279,-0.00284467,-0.144752
"NC_058194.1",6550001,0.763598,-0.00608976,0.868316
"NC_058194.1",6555001,0.320101,-0.00270927,0.22394
"NC_058194.1",6560001,0.140093,-0.00120063,0.125269
"NC_058194.1",6650001,0.631077,-0.0106519,0.552615
"NC_058194.1",6655001,0.24676,0.014793,0.195961
"NC_058194.1",6660001,0.270804,0.0105327,0.234491
"NC_058194.1",6665001,0.81063,-0.00421418,0.903365
"NC_058194.1",6670001,0.338002,-0.00286588,0.358519
"NC_058194.1",6675001,0.0664615,0.0138776,-0.0142953
"NC_058194.1",6680001,-0.0130496,0.00133435,-0.0161625
"NC_058194.1",6685001,-0.0515485,0.000818508,-0.0175669
"NC_058194.1",6690001,0.205657,0.00668116,0.156023
"NC_058194.1",6695001,0.53252,0.0142273,0.400638
"NC_058194.1",6700001,-0.00860218,0.014149,-0.0422027
"NC_058194.1",6705001,0.687358,-0.00282267,0.817708
"NC_058194.1",6710001,0.834118,-0.00441852,0.919844
"NC_058194.1",6715001,0.334439,0.00142875,0.367336
"NC_058194.1",6720001,0.510394,0.0203308,0.507496
"NC_058194.1",6725001,0.303429,0.000708338,0.26549
"NC_058194.1",6730001,-0.0525505,-0.00598399,-0.0393871
"NC_058194.1",6735001,0.0794876,0.00494815,0.0521641
"NC_058194.1",6740001,0.0963824,0.00828047,0.0873188
"NC_058194.1",6745001,-0.0964231,0.0059722,-0.11406
"NC_058194.1",6785001,-0.0496662,-0.00114287,-0.094834
"NC_058194.1",6800001,0.0851091,0.00298212,0.0797396
"NC_058194.1",6805001,0.285288,0.00218373,0.281695
"NC_058194.1",6810001,-0.0937077,0.00428977,-0.079272
"NC_058194.1",6935001,-0.0402699,0.00830856,-0.0016997
"NC_058194.1",6940001,-0.0991135,0.0458454,-0.0360342
"NC_058194.1",6955001,0.258546,-0.00646383,0.158202
"NC_058194.1",8605001,-0.110208,0.00740749,-0.0586317
"NC_058194.1",8725001,-0.0995319,-0.0121846,-0.108018
"NC_058194.1",8735001,-0.110922,-0.0163866,-0.200408
"NC_058194.1",8740001,0.664837,-0.00832225,0.77024
"NC_058194.1",8745001,-0.0759758,0.00775822,-0.0968219
"NC_058194.1",8750001,0.383614,0.0197244,0.319917
"NC_058194.1",8755001,0.83228,-0.00414608,0.919906
"NC_058194.1",8765001,0.416378,0.004962,0.519816
"NC_058194.1",8775001,-0.135765,-0.00704533,-0.102382
"NC_058194.1",8785001,-0.12332,-0.0125294,-0.131895
"NC_058194.1",8790001,-0.0393086,0.010744,-0.0386162
"NC_058194.1",8800001,0.820488,-0.0107554,0.755761
"NC_058194.1",8810001,0.257557,0.00409003,0.348368
"NC_058194.1",8820001,0.135311,0.0146199,0.116948
"NC_058194.1",8910001,-0.133715,-0.0131329,-0.132246
"NC_058194.1",8935001,0.0192296,-0.00890711,-0.00590638
"NC_058194.1",8940001,-0.0614573,-0.0129088,-0.0605665
"NC_058194.1",8945001,-0.0645559,-0.00667811,-0.0459382
"NC_058194.1",8955001,0.218114,0.0032513,0.303477
"NC_058194.1",8970001,-0.0716109,-0.000164393,-0.0916423
"NC_058194.1",8975001,-0.0794702,0.0117218,-0.0800497
"NC_058194.1",8980001,-0.0709375,-0.00199052,-0.0476563
"NC_058194.1",8985001,-0.0197477,0.00430717,-0.0207145
"NC_058194.1",8990001,-0.0166906,0.00992134,0.016354
"NC_058194.1",8995001,0.747723,-0.00589454,0.888702
"NC_058194.1",9000001,0.496587,-0.0146573,0.515723
"NC_058194.1",9005001,0.699205,-0.00621213,0.804281
"NC_058194.1",9015001,0.267818,0.00617878,0.316533
"NC_058194.1",9035001,-0.020851,-0.00603185,-0.0550392
"NC_058194.1",9040001,0.223419,0.00382096,0.206991
"NC_058194.1",9045001,0.5725,-0.0026003,0.595481
"NC_058194.1",9070001,0.0790935,0.0114992,-0.0163585
"NC_058194.1",9080001,NA,0.0464548,-0.281258
"NC_058194.1",9085001,0.0346199,0.003526,-0.178014
"NC_058194.1",9090001,0.227958,0.0179098,0.00215026
"NC_058194.1",9095001,-0.0422926,0.0252256,-0.209451
"NC_058194.1",9100001,-0.0534102,-0.0121244,-0.0473815
"NC_058194.1",9105001,-0.0377736,0.00351469,-0.0540749
"NC_058194.1",9120001,-0.019578,-0.0077898,-0.00930731
"NC_058194.1",9125001,0.121267,0.0114601,0.189875
"NC_058194.1",9130001,-0.00602311,0.00499496,0.0143343
"NC_058194.1",9140001,0.637342,0.0201012,0.308703
"NC_058194.1",9155001,0.117261,0.0040657,0.0684053
"NC_058194.1",9160001,-0.0782995,-0.0124343,-0.0811973
"NC_058194.1",9165001,0.337502,-0.00486553,0.392069
"NC_058194.1",9170001,0.653229,0.00854246,0.437313
"NC_058194.1",9175001,0.338353,0.000927425,0.387088
"NC_058194.1",9180001,0.592074,0.000524549,0.656233
"NC_058194.1",9185001,0.22116,0.0300776,0.191586
"NC_058194.1",9190001,0.247951,0.0209996,0.369027
"NC_058194.1",9210001,0.17854,0.0141459,-0.0782202
"NC_058194.1",9215001,0.0297225,0.0254304,-0.0222699
"NC_058194.1",9225001,NA,0.120945,-0.184273
"NC_058194.1",9230001,0.0668057,0.0107913,-0.0126928
"NC_058194.1",9235001,0.27319,0.00359619,0.0445852
"NC_058194.1",9240001,0.177754,0.049474,0.00295262
"NC_058194.1",9255001,0.478763,-0.00586898,0.379204
"NC_058194.1",9280001,-0.0605665,0.0416667,NA
"NC_058194.1",9290001,-0.0215832,0.0121869,-0.0306808
"NC_058194.1",9295001,-0.113381,0.0031365,-0.144838
"NC_058194.1",9320001,0.11731,0.010883,0.0223787
"NC_058194.1",9330001,0.00149735,0.015914,0.280226
"NC_058194.1",9340001,0.789069,-0.0033998,0.852101
"NC_058194.1",9345001,0.560809,0.0116566,0.538323
"NC_058194.1",9350001,0.789074,-0.00460649,0.90607
"NC_058194.1",9355001,-0.117927,0.00229612,-0.128218
"NC_058194.1",9360001,-0.0214905,0.017917,-0.0623892
"NC_058194.1",9365001,-0.0783912,0.0700885,-0.0725173
"NC_058194.1",9370001,0.187962,-7.08212e-05,0.0725734
"NC_058194.1",9380001,-0.0916368,0.0166331,-0.0578232
"NC_058194.1",9385001,0.474861,-0.000314133,0.385089
"NC_058194.1",9400001,-0.0402083,0.00163187,-0.0318721
"NC_058194.1",9405001,-0.242286,0.00715102,-0.170471
"NC_058194.1",9410001,0.907818,-0.00270868,0.918805
"NC_058194.1",9415001,0.83596,-0.00542469,0.917706
"NC_058194.1",9420001,0.603621,-0.00257887,0.815933
"NC_058194.1",9425001,0.311585,0.0113446,0.426351
"NC_058194.1",9430001,0.316787,-0.00555045,0.371508
"NC_058194.1",9440001,-0.267618,0.0516974,NA
"NC_058194.1",9445001,0.224458,0.0131176,0.27549
"NC_058194.1",9450001,-0.12332,0.0226333,-0.0657554
"NC_058194.1",9475001,-0.0196808,0.0129131,-0.0474829
"NC_058194.1",9485001,0.112569,0.0240867,0.249482
"NC_058194.1",9490001,-0.0457862,-0.00989951,-0.0327435
"NC_058194.1",9495001,-0.0248848,0.00218141,-0.0600438
"NC_058194.1",9500001,-0.00976458,0.00785473,0.0205184
"NC_058194.1",9530001,-0.0810976,-0.0046454,-0.288312
"NC_058194.1",9535001,-0.0648542,-0.00346575,-0.0823961
"NC_058194.1",9545001,0.24757,0.00197619,0.229069
"NC_058194.1",9550001,-0.0223655,0.0188452,-0.0625849
"NC_058194.1",9560001,-0.0115875,-0.00317159,-0.0366033
"NC_058194.1",9565001,-0.0686163,0.0239522,-0.146453
"NC_058194.1",9570001,-0.118548,0.0118363,-0.223067
"NC_058194.1",9575001,0.58796,9.5158e-05,0.616507
"NC_058194.1",9580001,0.144744,0.00799787,0.193938
"NC_058194.1",9585001,-0.00129377,0.0185345,-0.0843777
"NC_058194.1",9595001,0.276952,-0.0124708,0.317293
"NC_058194.1",9600001,-0.0721649,-0.000842867,-0.0916423
"NC_058194.1",9610001,0.750497,-0.00898003,0.843768
"NC_058194.1",9615001,-0.0822008,0.000447472,-0.0586148
"NC_058194.1",9620001,-0.30409,-0.0115763,-0.320052
"NC_058194.1",9625001,0.0226807,0.00919555,0.214853
"NC_058194.1",9635001,0.14351,0.0103502,0.351941
"NC_058194.1",9640001,0.0220658,0.00433764,-0.0211318
"NC_058194.1",9650001,-0.215563,0.00908016,-0.223751
"NC_058194.1",9655001,-0.127852,0.000229792,-0.127088
"NC_058194.1",9660001,0.162438,0.000959149,0.152383
"NC_058194.1",9665001,-0.0148636,0.0140554,-0.0760009
"NC_058194.1",9670001,0.037737,-0.00247452,-0.0211492
"NC_058194.1",9690001,-0.0674015,-0.0101574,-0.0686452
"NC_058194.1",9695001,0.0175267,-0.0036673,0.025824
"NC_058194.1",9700001,-0.381937,0.00260015,-0.326189
"NC_058194.1",9715001,0.669309,-0.00839783,0.76428
"NC_058194.1",9720001,0.001443,0.0126335,0.0417825
"NC_058194.1",9725001,0.751265,-0.00803815,0.846766
"NC_058194.1",9730001,0.714747,-0.00307937,0.810617
"NC_058194.1",9735001,0.678059,0.00234449,0.71344
"NC_058194.1",9740001,0.832219,-0.00314815,0.92265
"NC_058194.1",9785001,-0.144564,0.00360964,-0.120346
"NC_058194.1",9805001,0.456891,0.0126167,0.469064
"NC_058194.1",9810001,0.706648,0.0080754,0.778814
"NC_058194.1",9815001,0.850804,-0.00285833,0.927099
