"CHROM","BIN_START","TajD_Europe","pi_Europe"
"NC_058189.1",270000,-1.00314,NA
"NC_058189.1",270001,NA,0.000395173
"NC_058189.1",280000,NA,NA
"NC_058189.1",290000,-0.561535,NA
"NC_058189.1",290001,NA,0.000146576
"NC_058189.1",300000,NA,NA
"NC_058189.1",310000,-1.47008,NA
"NC_058189.1",310001,NA,7.25262e-05
"NC_058189.1",320000,-0.680843,NA
"NC_058189.1",320001,NA,0.00113212
"NC_058189.1",330000,-0.705191,NA
"NC_058189.1",330001,NA,4.22184e-05
"NC_058189.1",340000,NA,NA
"NC_058189.1",350000,NA,NA
"NC_058189.1",360000,NA,NA
"NC_058189.1",370000,NA,NA
"NC_058189.1",380000,-1.03233,NA
"NC_058189.1",380001,NA,1.50476e-05
"NC_058189.1",390000,NA,NA
"NC_058189.1",400000,NA,NA
"NC_058189.1",410000,-1.29427,NA
"NC_058189.1",410001,NA,0.000108376
"NC_058189.1",420000,NA,NA
"NC_058189.1",430000,NA,NA
"NC_058189.1",440000,-0.592207,NA
"NC_058189.1",440001,NA,7.73266e-06
"NC_058189.1",450000,0.320589,NA
"NC_058189.1",450001,NA,0.000153206
"NC_058189.1",460000,-0.699544,NA
"NC_058189.1",460001,NA,0.000318505
"NC_058189.1",470000,-0.619274,NA
"NC_058189.1",470001,NA,8.15058e-06
"NC_058189.1",480000,-1.05638,NA
"NC_058189.1",480001,NA,3.1768e-05
"NC_058189.1",490000,-0.8841,NA
"NC_058189.1",490001,NA,4.07531e-06
"NC_058189.1",500000,NA,NA
"NC_058189.1",510000,NA,NA
"NC_058189.1",520000,NA,NA
"NC_058189.1",530000,NA,NA
"NC_058189.1",540000,-0.619274,NA
"NC_058189.1",540001,NA,1.80518e-05
"NC_058189.1",550000,1.82867,NA
"NC_058189.1",550001,NA,4.1798e-05
"NC_058189.1",560000,-0.897715,NA
"NC_058189.1",560001,NA,4.28426e-06
"NC_058189.1",570000,NA,NA
"NC_058189.1",580000,-0.912898,NA
"NC_058189.1",580001,NA,1.39764e-05
"NC_058189.1",590000,-0.293068,NA
"NC_058189.1",590001,NA,0.000241383
"NC_058189.1",600000,NA,NA
"NC_058189.1",610000,NA,NA
"NC_058189.1",620000,NA,NA
"NC_058189.1",630000,1.4782,NA
"NC_058189.1",630001,NA,3.87936e-05
"NC_058189.1",640000,-0.222881,NA
"NC_058189.1",640001,NA,0.00014866
"NC_058189.1",650000,NA,NA
"NC_058189.1",660000,-0.325202,NA
"NC_058189.1",660001,NA,5.57244e-05
"NC_058189.1",670000,-0.772719,NA
"NC_058189.1",670001,NA,1.76336e-05
"NC_058189.1",680000,NA,NA
"NC_058189.1",690000,NA,NA
"NC_058189.1",700000,0.0800484,NA
"NC_058189.1",700001,NA,0.000217766
"NC_058189.1",710000,NA,NA
"NC_058189.1",720000,NA,NA
"NC_058189.1",730000,0.459134,NA
"NC_058189.1",730001,NA,2.27538e-05
"NC_058189.1",740000,-1.2448,NA
"NC_058189.1",740001,NA,5.20406e-05
"NC_058189.1",750000,1.14199,NA
"NC_058189.1",750001,NA,0.000223976
"NC_058189.1",760000,-0.148777,NA
"NC_058189.1",760001,NA,0.000683881
"NC_058189.1",770000,-0.0585584,NA
"NC_058189.1",770001,NA,0.000531425
"NC_058189.1",780000,-0.071113,NA
"NC_058189.1",780001,NA,0.00094346
"NC_058189.1",790000,0.431021,NA
"NC_058189.1",790001,NA,0.000505822
"NC_058189.1",800000,0.119097,NA
"NC_058189.1",800001,NA,8.92965e-05
"NC_058189.1",810000,-0.21718,NA
"NC_058189.1",810001,NA,3.64172e-05
"NC_058189.1",820000,0.411506,NA
"NC_058189.1",820001,NA,0.000314875
"NC_058189.1",830000,0.293535,NA
"NC_058189.1",830001,NA,0.00010063
"NC_058189.1",840000,-1.22084,NA
"NC_058189.1",840001,NA,0.000109129
"NC_058189.1",850000,0.734299,NA
"NC_058189.1",850001,NA,0.00026078
"NC_058189.1",860000,-0.850636,NA
"NC_058189.1",860001,NA,1.58311e-05
"NC_058189.1",870000,NA,NA
"NC_058189.1",880000,-0.754503,NA
"NC_058189.1",880001,NA,8.09381e-05
"NC_058189.1",890000,-0.347955,NA
"NC_058189.1",890001,NA,0.0020428
"NC_058189.1",900000,-0.603912,NA
"NC_058189.1",900001,NA,0.000370986
"NC_058189.1",910000,-0.628211,NA
"NC_058189.1",910001,NA,0.000376241
"NC_058189.1",920000,0.681113,NA
"NC_058189.1",920001,NA,0.000228123
"NC_058189.1",930000,0.101086,NA
"NC_058189.1",930001,NA,0.000394684
"NC_058189.1",940000,NA,NA
"NC_058189.1",950000,-0.936817,NA
"NC_058189.1",950001,NA,7.03579e-05
"NC_058189.1",960000,0.953083,NA
"NC_058189.1",960001,NA,4.74162e-05
"NC_058189.1",970000,0.153971,NA
"NC_058189.1",970001,NA,0.000155187
"NC_058189.1",980000,0.0897379,NA
"NC_058189.1",980001,NA,0.000771861
"NC_058189.1",990000,NA,NA
"NC_058189.1",1000000,-0.415659,NA
"NC_058189.1",1000001,NA,0.000162284
"NC_058189.1",1010000,1.00762,NA
"NC_058189.1",1010001,NA,0.000393201
"NC_058189.1",1020000,-1.03602,NA
"NC_058189.1",1020001,NA,0.000271042
"NC_058189.1",1030000,0.416575,NA
"NC_058189.1",1030001,NA,0.000468909
"NC_058189.1",1040000,-1.02876,NA
"NC_058189.1",1040001,NA,2.06378e-06
"NC_058189.1",1050000,-0.0566817,NA
"NC_058189.1",1050001,NA,4.55095e-05
"NC_058189.1",1060000,-0.385539,NA
"NC_058189.1",1060001,NA,0.00144726
"NC_058189.1",1070000,0.191161,NA
"NC_058189.1",1070001,NA,0.000519375
"NC_058189.1",1080000,0.407018,NA
"NC_058189.1",1080001,NA,0.000510563
"NC_058189.1",1090000,0.431541,NA
"NC_058189.1",1090001,NA,0.000371412
"NC_058189.1",1100000,-0.103174,NA
"NC_058189.1",1100001,NA,0.000488232
"NC_058189.1",1110000,0.43198,NA
"NC_058189.1",1110001,NA,0.000418345
"NC_058189.1",1120000,-0.961756,NA
"NC_058189.1",1120001,NA,0.000679049
"NC_058189.1",1130000,-0.1178,NA
"NC_058189.1",1130001,NA,0.000335345
"NC_058189.1",1140000,-0.434154,NA
"NC_058189.1",1140001,NA,0.00144069
"NC_058189.1",1150000,-0.805881,NA
"NC_058189.1",1150001,NA,0.000629434
"NC_058189.1",1160000,-0.225344,NA
"NC_058189.1",1160001,NA,0.00169649
"NC_058189.1",1170000,-0.835868,NA
"NC_058189.1",1170001,NA,4.74446e-05
"NC_058189.1",1180000,-0.124549,NA
"NC_058189.1",1180001,NA,0.000845445
"NC_058189.1",1190000,-0.410677,NA
"NC_058189.1",1190001,NA,0.00259124
"NC_058189.1",1200000,0.246197,NA
"NC_058189.1",1200001,NA,0.00105206
"NC_058189.1",1210000,-0.0162783,NA
"NC_058189.1",1210001,NA,0.000547655
"NC_058189.1",1220000,-0.601646,NA
"NC_058189.1",1220001,NA,0.000760239
"NC_058189.1",1230000,-0.0185924,NA
"NC_058189.1",1230001,NA,0.000174369
"NC_058189.1",1240000,-0.305634,NA
"NC_058189.1",1240001,NA,7.75635e-05
"NC_058189.1",1250000,1.07721,NA
"NC_058189.1",1250001,NA,3.13485e-05
"NC_058189.1",1260000,-0.130551,NA
"NC_058189.1",1260001,NA,0.000286483
"NC_058189.1",1270000,1.36031,NA
"NC_058189.1",1270001,NA,3.18451e-05
"NC_058189.1",1280000,-0.741711,NA
"NC_058189.1",1280001,NA,5.26669e-05
"NC_058189.1",1290000,-0.350064,NA
"NC_058189.1",1290001,NA,0.000106306
"NC_058189.1",1300000,0.698985,NA
"NC_058189.1",1300001,NA,4.78332e-05
"NC_058189.1",1310000,NA,NA
"NC_058189.1",1320000,0.377563,NA
"NC_058189.1",1320001,NA,7.767e-05
"NC_058189.1",1330000,NA,NA
"NC_058189.1",1340000,NA,NA
"NC_058189.1",1350000,-0.380913,NA
"NC_058189.1",1350001,NA,4.97426e-05
"NC_058189.1",1360000,NA,NA
"NC_058189.1",1370000,NA,NA
"NC_058189.1",1380000,NA,NA
"NC_058189.1",1390000,NA,NA
"NC_058189.1",1400000,1.03372,NA
"NC_058189.1",1400001,NA,0.000125248
"NC_058189.1",1410000,-0.117136,NA
"NC_058189.1",1410001,NA,4.72856e-05
"NC_058189.1",1420000,-0.455847,NA
"NC_058189.1",1420001,NA,9.53521e-06
"NC_058189.1",1430000,1.28574,NA
"NC_058189.1",1430001,NA,3.42482e-05
"NC_058189.1",1440000,-0.188898,NA
"NC_058189.1",1440001,NA,2.8815e-05
"NC_058189.1",1450000,-0.438199,NA
"NC_058189.1",1450001,NA,9.27401e-06
"NC_058189.1",1460000,-0.231986,NA
"NC_058189.1",1460001,NA,7.30968e-05
"NC_058189.1",1470000,-0.409458,NA
"NC_058189.1",1470001,NA,6.50791e-05
"NC_058189.1",1480000,NA,NA
"NC_058189.1",1490000,-0.805708,NA
"NC_058189.1",1490001,NA,0.000230468
"NC_058189.1",1500000,-0.569303,NA
"NC_058189.1",1500001,NA,3.51113e-05
"NC_058189.1",1510000,NA,NA
"NC_058189.1",1520000,NA,NA
"NC_058189.1",1530000,NA,NA
"NC_058189.1",1540000,NA,NA
"NC_058189.1",1550000,NA,NA
"NC_058189.1",1560000,-0.642013,NA
"NC_058189.1",1560001,NA,6.88685e-05
"NC_058189.1",1570000,NA,NA
"NC_058189.1",1580000,0.279309,NA
"NC_058189.1",1580001,NA,1.92533e-05
"NC_058189.1",1590000,NA,NA
"NC_058189.1",1600000,0.755195,NA
"NC_058189.1",1600001,NA,0.000208496
"NC_058189.1",1610000,-0.695418,NA
"NC_058189.1",1610001,NA,0.000107435
"NC_058189.1",1620000,-0.330382,NA
"NC_058189.1",1620001,NA,0.000743864
"NC_058189.1",1630000,0.601551,NA
"NC_058189.1",1630001,NA,0.00174083
"NC_058189.1",1640000,-1.02673,NA
"NC_058189.1",1640001,NA,0.000632584
"NC_058189.1",1650000,NA,NA
"NC_058189.1",1660000,NA,NA
"NC_058189.1",1670000,NA,NA
"NC_058189.1",1680000,-1.18298,NA
"NC_058189.1",1680001,NA,6.00653e-05
"NC_058189.1",1690000,1.46045,NA
"NC_058189.1",1690001,NA,3.66778e-05
"NC_058189.1",1700000,NA,NA
"NC_058189.1",1710000,NA,NA
"NC_058189.1",1720000,NA,NA
"NC_058189.1",1730000,NA,NA
"NC_058189.1",1740000,NA,NA
"NC_058189.1",1750000,NA,NA
"NC_058189.1",1760000,NA,NA
"NC_058189.1",1770000,NA,NA
"NC_058189.1",1780000,NA,NA
"NC_058189.1",1790000,NA,NA
"NC_058189.1",1800000,NA,NA
"NC_058189.1",1810000,NA,NA
"NC_058189.1",1810001,NA,1.02143e-05
"NC_058189.1",1820000,-1.03233,NA
"NC_058189.1",1820001,NA,2.11602e-06
"NC_058189.1",1830000,NA,NA
"NC_058189.1",1840000,NA,NA
"NC_058189.1",1850000,NA,NA
"NC_058189.1",1860000,0.745481,NA
"NC_058189.1",1860001,NA,4.82253e-05
"NC_058189.1",1870000,-0.55299,NA
"NC_058189.1",1870001,NA,3.43278e-05
"NC_058189.1",1880000,0.1501,NA
"NC_058189.1",1880001,NA,5.58016e-05
"NC_058189.1",1890000,-1.31682,NA
"NC_058189.1",1890001,NA,0.000119567
"NC_058189.1",1900000,NA,NA
"NC_058189.1",1910000,0.348862,NA
"NC_058189.1",1910001,NA,6.13922e-05
"NC_058189.1",1920000,NA,NA
"NC_058189.1",1930000,NA,NA
"NC_058189.1",1940000,NA,NA
"NC_058189.1",1950000,-0.857867,NA
"NC_058189.1",1950001,NA,3.79856e-05
"NC_058189.1",1960000,-1.06474,NA
"NC_058189.1",1960001,NA,1.92281e-05
"NC_058189.1",1970000,-0.238404,NA
"NC_058189.1",1970001,NA,1.37149e-05
"NC_058189.1",1980000,NA,NA
"NC_058189.1",1990000,-0.999907,NA
"NC_058189.1",1990001,NA,3.33616e-05
"NC_058189.1",2000000,-0.0917539,NA
"NC_058189.1",2000001,NA,0.00242376
"NC_058189.1",2010000,-1.23775,NA
"NC_058189.1",2010001,NA,0.000191836
"NC_058189.1",2020000,-0.343049,NA
"NC_058189.1",2020001,NA,1.15989e-05
"NC_058189.1",2030000,-0.89107,NA
"NC_058189.1",2030001,NA,4.17978e-06
"NC_058189.1",2040000,NA,NA
"NC_058189.1",2050000,NA,NA
"NC_058189.1",2060000,-1.1563,NA
"NC_058189.1",2060001,NA,0.000166243
"NC_058189.1",2070000,0.198962,NA
"NC_058189.1",2070001,NA,0.000206397
"NC_058189.1",2080000,-0.459277,NA
"NC_058189.1",2080001,NA,2.31983e-05
"NC_058189.1",2090000,-0.592207,NA
"NC_058189.1",2090001,NA,7.73266e-06
"NC_058189.1",2100000,-0.279157,NA
"NC_058189.1",2100001,NA,0.000352683
"NC_058189.1",2110000,NA,NA
"NC_058189.1",2120000,0.849386,NA
"NC_058189.1",2120001,NA,0.000102255
"NC_058189.1",2130000,-0.461519,NA
"NC_058189.1",2130001,NA,0.000100409
"NC_058189.1",2140000,-1.30583,NA
"NC_058189.1",2140001,NA,0.000104647
"NC_058189.1",2150000,-0.0102928,NA
"NC_058189.1",2150001,NA,0.00266156
"NC_058189.1",2160000,-0.796455,NA
"NC_058189.1",2160001,NA,0.000796967
"NC_058189.1",2170000,0.434824,NA
"NC_058189.1",2170001,NA,0.000444993
"NC_058189.1",2180000,-0.858802,NA
"NC_058189.1",2180001,NA,2.49494e-05
"NC_058189.1",2190000,-0.258132,NA
"NC_058189.1",2190001,NA,0.000387149
"NC_058189.1",2200000,0.530815,NA
"NC_058189.1",2200001,NA,0.000951336
"NC_058189.1",2210000,-1.28514,NA
"NC_058189.1",2210001,NA,6.24366e-06
"NC_058189.1",2220000,-0.336253,NA
"NC_058189.1",2220001,NA,8.35217e-05
"NC_058189.1",2230000,2.61773,NA
"NC_058189.1",2230001,NA,0.000125109
"NC_058189.1",2240000,-1.01274,NA
"NC_058189.1",2240001,NA,0.000223284
"NC_058189.1",2250000,-0.228905,NA
"NC_058189.1",2250001,NA,0.000944998
"NC_058189.1",2260000,NA,NA
"NC_058189.1",2270000,-0.190936,NA
"NC_058189.1",2270001,NA,9.2276e-05
"NC_058189.1",2280000,0.0357602,NA
"NC_058189.1",2280001,NA,0.000823356
"NC_058189.1",2290000,-0.0553816,NA
"NC_058189.1",2290001,NA,0.00078115
"NC_058189.1",2300000,0.331878,NA
"NC_058189.1",2300001,NA,0.000884668
"NC_058189.1",2310000,0.544457,NA
"NC_058189.1",2310001,NA,0.00152399
"NC_058189.1",2320000,0.167023,NA
"NC_058189.1",2320001,NA,0.000814158
"NC_058189.1",2330000,-0.597845,NA
"NC_058189.1",2330001,NA,0.000151548
"NC_058189.1",2340000,-0.10289,NA
"NC_058189.1",2340001,NA,0.000283951
"NC_058189.1",2350000,-0.476609,NA
"NC_058189.1",2350001,NA,0.00132488
"NC_058189.1",2360000,0.812071,NA
"NC_058189.1",2360001,NA,0.000345032
"NC_058189.1",2370000,0.11518,NA
"NC_058189.1",2370001,NA,0.000784194
"NC_058189.1",2380000,-0.47066,NA
"NC_058189.1",2380001,NA,0.000764732
"NC_058189.1",2390000,0.407167,NA
"NC_058189.1",2390001,NA,0.000339853
"NC_058189.1",2400000,NA,NA
"NC_058189.1",2410000,NA,NA
"NC_058189.1",2420000,-1.04533,NA
"NC_058189.1",2420001,NA,5.38192e-05
"NC_058189.1",2430000,0.353179,NA
"NC_058189.1",2430001,NA,0.00415656
"NC_058189.1",2440000,-0.202057,NA
"NC_058189.1",2440001,NA,0.00189007
"NC_058189.1",2450000,0.247016,NA
"NC_058189.1",2450001,NA,0.0011417
"NC_058189.1",2460000,0.232377,NA
"NC_058189.1",2460001,NA,0.00168557
"NC_058189.1",2470000,0.873319,NA
"NC_058189.1",2470001,NA,5.09945e-05
"NC_058189.1",2480000,0.0495224,NA
"NC_058189.1",2480001,NA,0.000937589
"NC_058189.1",2490000,0.154833,NA
"NC_058189.1",2490001,NA,9.64605e-05
"NC_058189.1",2500000,-0.194985,NA
"NC_058189.1",2500001,NA,1.29836e-05
"NC_058189.1",2510000,0.361198,NA
"NC_058189.1",2510001,NA,0.000432541
"NC_058189.1",2520000,-0.488741,NA
"NC_058189.1",2520001,NA,1.00576e-05
"NC_058189.1",2530000,NA,NA
"NC_058189.1",2530001,NA,1.11027e-05
"NC_058189.1",2540000,NA,NA
"NC_058189.1",2550000,NA,NA
"NC_058189.1",2560000,-0.929676,NA
"NC_058189.1",2560001,NA,4.67127e-05
"NC_058189.1",2570000,-0.594868,NA
"NC_058189.1",2570001,NA,0.000137058
"NC_058189.1",2580000,NA,NA
"NC_058189.1",2590000,NA,NA
"NC_058189.1",2600000,-0.304125,NA
"NC_058189.1",2600001,NA,2.60198e-05
"NC_058189.1",2610000,NA,NA
"NC_058189.1",2620000,NA,NA
"NC_058189.1",2630000,-0.500484,NA
"NC_058189.1",2630001,NA,0.000501412
"NC_058189.1",2640000,0.0528185,NA
"NC_058189.1",2640001,NA,0.00125484
"NC_058189.1",2650000,0.545527,NA
"NC_058189.1",2650001,NA,5.37648e-05
"NC_058189.1",2660000,0.784406,NA
"NC_058189.1",2660001,NA,9.37092e-05
"NC_058189.1",2670000,-0.339093,NA
"NC_058189.1",2670001,NA,0.000123108
"NC_058189.1",2680000,2.33646,NA
"NC_058189.1",2680001,NA,8.96045e-05
"NC_058189.1",2690000,NA,NA
"NC_058189.1",2700000,0.307426,NA
"NC_058189.1",2700001,NA,0.000657609
"NC_058189.1",2710000,-0.592207,NA
"NC_058189.1",2710001,NA,7.73266e-06
"NC_058189.1",2720000,-0.383737,NA
"NC_058189.1",2720001,NA,0.00025876
"NC_058189.1",2730000,-0.743202,NA
"NC_058189.1",2730001,NA,6.03459e-06
"NC_058189.1",2740000,0.165019,NA
"NC_058189.1",2740001,NA,0.000205504
"NC_058189.1",2750000,NA,NA
"NC_058189.1",2760000,-1.12741,NA
"NC_058189.1",2760001,NA,0.00010472
"NC_058189.1",2770000,-0.472676,NA
"NC_058189.1",2770001,NA,9.79641e-06
"NC_058189.1",2780000,0.534503,NA
"NC_058189.1",2780001,NA,0.000101052
"NC_058189.1",2790000,NA,NA
"NC_058189.1",2790001,NA,1.18341e-05
"NC_058189.1",2800000,NA,NA
"NC_058189.1",2810000,NA,NA
"NC_058189.1",2820000,NA,NA
"NC_058189.1",2830000,1.77926,NA
"NC_058189.1",2830001,NA,3.90813e-05
"NC_058189.1",2840000,NA,NA
"NC_058189.1",2850000,NA,NA
"NC_058189.1",2860000,NA,NA
"NC_058189.1",2870000,NA,NA
"NC_058189.1",2880000,NA,NA
"NC_058189.1",2890000,-0.496354,NA
"NC_058189.1",2890001,NA,6.94121e-05
"NC_058189.1",2900000,-0.89107,NA
"NC_058189.1",2900001,NA,4.17978e-06
"NC_058189.1",2910000,0.468038,NA
"NC_058189.1",2910001,NA,8.88485e-05
"NC_058189.1",2920000,0.688466,NA
"NC_058189.1",2920001,NA,5.10983e-05
"NC_058189.1",2930000,NA,NA
"NC_058189.1",2940000,NA,NA
"NC_058189.1",2950000,NA,NA
"NC_058189.1",2960000,-0.592207,NA
"NC_058189.1",2960001,NA,7.73266e-06
"NC_058189.1",2970000,NA,NA
"NC_058189.1",2980000,NA,NA
"NC_058189.1",2990000,NA,NA
"NC_058189.1",3000000,0.319436,NA
"NC_058189.1",3000001,NA,0.000819442
"NC_058189.1",3010000,NA,NA
"NC_058189.1",3020000,-1.18043,NA
"NC_058189.1",3020001,NA,0.000256888
"NC_058189.1",3030000,0.352907,NA
"NC_058189.1",3030001,NA,0.00138266
"NC_058189.1",3040000,0.219357,NA
"NC_058189.1",3040001,NA,3.7932e-05
"NC_058189.1",3050000,NA,NA
"NC_058189.1",3060000,NA,NA
"NC_058189.1",3070000,-1.03233,NA
"NC_058189.1",3070001,NA,2.11602e-06
"NC_058189.1",3080000,-0.611144,NA
"NC_058189.1",3080001,NA,0.000171733
"NC_058189.1",3090000,-0.113855,NA
"NC_058189.1",3090001,NA,8.33907e-05
"NC_058189.1",3100000,2.40342,NA
"NC_058189.1",3100001,NA,0.00013789
"NC_058189.1",3110000,NA,NA
"NC_058189.1",3120000,NA,NA
"NC_058189.1",3130000,0.593529,NA
"NC_058189.1",3130001,NA,2.3407e-05
"NC_058189.1",3140000,NA,NA
"NC_058189.1",3150000,-0.438199,NA
"NC_058189.1",3150001,NA,9.27401e-06
"NC_058189.1",3160000,-0.455535,NA
"NC_058189.1",3160001,NA,0.000395353
"NC_058189.1",3170000,-0.493936,NA
"NC_058189.1",3170001,NA,2.36161e-05
"NC_058189.1",3180000,0.277707,NA
"NC_058189.1",3180001,NA,0.000267611
"NC_058189.1",3190000,-0.791136,NA
"NC_058189.1",3190001,NA,2.70654e-05
"NC_058189.1",3200000,NA,NA
"NC_058189.1",3210000,-0.319177,NA
"NC_058189.1",3210001,NA,6.14967e-05
"NC_058189.1",3220000,0.0603571,NA
"NC_058189.1",3220001,NA,0.000107271
"NC_058189.1",3230000,0.489374,NA
"NC_058189.1",3230001,NA,0.000119108
"NC_058189.1",3240000,-0.908232,NA
"NC_058189.1",3240001,NA,1.3872e-05
"NC_058189.1",3250000,-0.102856,NA
"NC_058189.1",3250001,NA,0.000317725
"NC_058189.1",3260000,-0.455393,NA
"NC_058189.1",3260001,NA,0.00098179
"NC_058189.1",3270000,0.59501,NA
"NC_058189.1",3270001,NA,0.000314808
"NC_058189.1",3280000,-0.509022,NA
"NC_058189.1",3280001,NA,0.000334324
"NC_058189.1",3290000,-0.151811,NA
"NC_058189.1",3290001,NA,9.25918e-05
"NC_058189.1",3300000,NA,NA
"NC_058189.1",3310000,NA,NA
"NC_058189.1",3320000,NA,NA
"NC_058189.1",3330000,NA,NA
"NC_058189.1",3340000,NA,NA
"NC_058189.1",3350000,-1.09645,NA
"NC_058189.1",3350001,NA,0.000147011
"NC_058189.1",3360000,-1.63964,NA
"NC_058189.1",3360001,NA,2.87383e-05
"NC_058189.1",3370000,NA,NA
"NC_058189.1",3380000,-0.146073,NA
"NC_058189.1",3380001,NA,0.000323266
"NC_058189.1",3390000,NA,NA
"NC_058189.1",3400000,NA,NA
"NC_058189.1",3410000,-0.8841,NA
"NC_058189.1",3410001,NA,4.07531e-06
"NC_058189.1",3420000,0.138286,NA
"NC_058189.1",3420001,NA,0.000118772
"NC_058189.1",3430000,2.24567,NA
"NC_058189.1",3430001,NA,0.000324601
"NC_058189.1",3440000,-0.187473,NA
"NC_058189.1",3440001,NA,0.000197274
"NC_058189.1",3450000,0.0115626,NA
"NC_058189.1",3450001,NA,9.80775e-05
"NC_058189.1",3460000,NA,NA
"NC_058189.1",3470000,NA,NA
"NC_058189.1",3480000,NA,NA
"NC_058189.1",3490000,NA,NA
"NC_058189.1",3500000,-1.025,NA
"NC_058189.1",3500001,NA,2.01154e-06
"NC_058189.1",3510000,NA,NA
"NC_058189.1",3520000,NA,NA
"NC_058189.1",3530000,NA,NA
"NC_058189.1",3540000,NA,NA
"NC_058189.1",3550000,NA,NA
"NC_058189.1",3560000,-0.497031,NA
"NC_058189.1",3560001,NA,0.000101363
"NC_058189.1",3570000,NA,NA
"NC_058189.1",3580000,0.0316072,NA
"NC_058189.1",3580001,NA,0.00248292
"NC_058189.1",3590000,0.0887594,NA
"NC_058189.1",3590001,NA,0.00125219
"NC_058189.1",3600000,0.400223,NA
"NC_058189.1",3600001,NA,0.00122477
"NC_058189.1",3610000,-0.0058911,NA
"NC_058189.1",3610001,NA,0.000939952
"NC_058189.1",3620000,-0.761163,NA
"NC_058189.1",3620001,NA,0.000165335
"NC_058189.1",3630000,NA,NA
"NC_058189.1",3640000,0.0696028,NA
"NC_058189.1",3640001,NA,0.000107058
"NC_058189.1",3650000,-0.32344,NA
"NC_058189.1",3650001,NA,1.12855e-05
"NC_058189.1",3660000,NA,NA
"NC_058189.1",3670000,NA,NA
"NC_058189.1",3680000,NA,NA
"NC_058189.1",3690000,NA,NA
"NC_058189.1",3700000,NA,NA
"NC_058189.1",3710000,0.361255,NA
"NC_058189.1",3710001,NA,0.000104708
"NC_058189.1",3720000,NA,NA
"NC_058189.1",3730000,-0.474763,NA
"NC_058189.1",3730001,NA,2.25714e-05
"NC_058189.1",3740000,NA,NA
"NC_058189.1",3750000,NA,NA
"NC_058189.1",3760000,-0.191461,NA
"NC_058189.1",3760001,NA,0.000112002
"NC_058189.1",3770000,-0.21718,NA
"NC_058189.1",3770001,NA,1.33492e-05
"NC_058189.1",3780000,-1.38671,NA
"NC_058189.1",3780001,NA,3.01749e-05
"NC_058189.1",3790000,-0.917356,NA
"NC_058189.1",3790001,NA,3.85078e-05
"NC_058189.1",3800000,NA,NA
"NC_058189.1",3810000,-0.231177,NA
"NC_058189.1",3810001,NA,7.27342e-05
"NC_058189.1",3820000,-0.305195,NA
"NC_058189.1",3820001,NA,0.000183566
"NC_058189.1",3830000,-0.732519,NA
"NC_058189.1",3830001,NA,5.87787e-06
"NC_058189.1",3840000,NA,NA
"NC_058189.1",3850000,NA,NA
"NC_058189.1",3860000,NA,NA
"NC_058189.1",3870000,0.188431,NA
"NC_058189.1",3870001,NA,0.000541855
"NC_058189.1",3880000,-1.37847,NA
"NC_058189.1",3880001,NA,1.18606e-05
"NC_058189.1",3890000,0.442315,NA
"NC_058189.1",3890001,NA,0.000183097
"NC_058189.1",3900000,NA,NA
"NC_058189.1",3910000,NA,NA
"NC_058189.1",3920000,-0.574134,NA
"NC_058189.1",3920001,NA,2.18658e-05
