"CHROM","BIN_START","FST_Eur_Asia","FST_Eur_NA","FST_Asia_NA"
"NC_058192.1",380001,0.00992318,0.0168275,-0.00586078
"NC_058192.1",385001,0.0472329,0.0113416,0.0140272
"NC_058192.1",390001,0.124998,-0.00807727,0.13329
"NC_058192.1",400001,-0.00787597,0.0267121,0.0813849
"NC_058192.1",405001,-0.0232743,0.00750866,-0.0240462
"NC_058192.1",410001,0.00921681,0.00200148,0.00857494
"NC_058192.1",415001,-0.0218175,0.000414116,-0.0258748
"NC_058192.1",420001,0.0749735,0.00578923,0.0927023
"NC_058192.1",430001,-0.026789,0.00344645,0.0243299
"NC_058192.1",435001,0.014496,0.00359643,0.0114246
"NC_058192.1",440001,0.0743041,0.00747302,0.132775
"NC_058192.1",445001,0.00836494,0.00910358,0.038227
"NC_058192.1",450001,0.0977909,0.0118082,0.195579
"NC_058192.1",455001,0.109861,0.00977376,0.142861
"NC_058192.1",460001,0.0335789,0.0108928,0.0852789
"NC_058192.1",465001,0.0734199,0.00596247,0.110777
"NC_058192.1",470001,0.0703387,-0.000642211,0.123271
"NC_058192.1",475001,0.0881865,0.00767325,0.103646
"NC_058192.1",480001,0.0191921,0.00227046,0.0488575
"NC_058192.1",495001,-0.00099749,-0.00020318,0.0181674
"NC_058192.1",500001,0.115657,0.00855486,0.0932294
"NC_058192.1",505001,0.028311,0.00160849,0.0285468
"NC_058192.1",510001,0.186246,0.0392383,0.269071
"NC_058192.1",515001,0.0579204,0.0122024,0.00866675
"NC_058192.1",520001,0.0574563,0.00518396,0.0451657
"NC_058192.1",525001,0.0338295,0.00742041,0.0179986
"NC_058192.1",530001,0.0684779,0.00450971,0.0341012
"NC_058192.1",535001,0.00572439,0.0142631,-0.00343742
"NC_058192.1",540001,0.00165466,0.000620921,-0.00124186
"NC_058192.1",545001,0.0438365,0.0025799,0.0298221
"NC_058192.1",560001,0.029631,0.00720282,0.027237
"NC_058192.1",565001,0.0519276,-0.00229864,0.0296118
"NC_058192.1",570001,0.0411205,0.00224424,0.0538293
"NC_058192.1",575001,-0.0331875,0.00474321,-0.043652
"NC_058192.1",580001,0.0045326,0.00320789,-0.0220598
"NC_058192.1",585001,0.0226567,-0.00144743,0.0130592
"NC_058192.1",590001,-0.0384227,0.00895286,-0.0351267
"NC_058192.1",595001,0.00833228,0.0107772,0.0337517
"NC_058192.1",600001,0.0470658,0.00641855,0.00719346
"NC_058192.1",605001,0.0671104,0.00647883,0.00843258
"NC_058192.1",610001,0.0281685,0.00829459,0.00872737
"NC_058192.1",615001,-0.000753777,0.00693834,0.00401231
"NC_058192.1",620001,0.0125984,0.00257388,-0.0151908
"NC_058192.1",625001,0.0725584,0.00422612,0.0523299
"NC_058192.1",630001,0.110408,0.00510586,0.127933
"NC_058192.1",635001,0.00244805,0.00257726,-0.000699081
"NC_058192.1",640001,0.0924895,0.00834827,0.111664
"NC_058192.1",645001,0.054964,-0.000468672,0.0514549
"NC_058192.1",650001,0.0734494,0.00874267,0.0748767
"NC_058192.1",655001,0.122268,7.01903e-06,0.0926564
"NC_058192.1",660001,0.121368,0.00195875,0.141477
"NC_058192.1",665001,0.0437423,0.0166738,0.0994146
"NC_058192.1",670001,0.0284253,0.0136857,0.0374095
"NC_058192.1",675001,0.0198421,0.0117253,0.0327153
"NC_058192.1",680001,-0.0136178,0.0147345,0.00856414
"NC_058192.1",685001,-0.00132329,0.00898036,0.00995397
"NC_058192.1",690001,-0.0215192,0.00677231,-0.0314247
"NC_058192.1",695001,-0.000155008,0.00710587,0.0134604
"NC_058192.1",700001,0.112577,0.00536561,0.0966404
"NC_058192.1",705001,0.0340467,0.00706801,0.0721759
"NC_058192.1",710001,0.00646822,-0.00248144,0.0408759
"NC_058192.1",715001,0.00022881,0.00164039,0.024305
"NC_058192.1",730001,0.0782036,0.00177304,0.0662765
"NC_058192.1",735001,0.053591,0.00401084,0.015277
"NC_058192.1",740001,0.0137878,-0.000883402,0.0856602
"NC_058192.1",745001,0.0017568,0.000646965,-0.0188143
"NC_058192.1",750001,-0.0579806,-0.00727465,-0.0445993
"NC_058192.1",755001,-0.0638435,0.0314939,NA
"NC_058192.1",760001,-0.067452,-0.00421262,-0.0611073
"NC_058192.1",765001,0.275786,0.02214,0.163876
"NC_058192.1",775001,0.00146698,-0.00441611,0.00118328
"NC_058192.1",780001,0.0122965,0.00940653,-0.0174374
"NC_058192.1",785001,-0.0253887,0.0075138,0.00972132
"NC_058192.1",790001,0.0175334,0.00399551,0.00587744
"NC_058192.1",795001,-0.0186843,0.0138746,-0.0165056
"NC_058192.1",800001,0.0099677,0.0118429,0.0274443
"NC_058192.1",805001,0.0383883,0.0013628,0.0537453
"NC_058192.1",810001,0.0374096,0.00756915,0.0312024
"NC_058192.1",815001,-0.0716145,0.0141499,-0.0920693
"NC_058192.1",820001,0.0323091,0.00158733,0.0402628
"NC_058192.1",825001,0.34255,0.045902,0.17597
"NC_058192.1",830001,0.0756516,0.00497394,0.0320044
"NC_058192.1",835001,-0.0197033,-0.00495656,-0.0332147
"NC_058192.1",840001,0.0534628,0.0273028,0.182611
"NC_058192.1",845001,0.189859,0.00836077,0.113269
"NC_058192.1",850001,-0.0326579,0.0140422,-0.0353613
"NC_058192.1",855001,-0.0325461,0.00224548,-0.0585646
"NC_058192.1",860001,-0.0414487,-0.00754413,-0.0613704
"NC_058192.1",870001,-0.0726884,-0.00355878,-0.0916476
"NC_058192.1",875001,-0.0538581,-0.00405117,-0.0659474
"NC_058192.1",885001,0.0130081,0.000282232,-0.00613798
"NC_058192.1",895001,-0.019115,0.0144672,-0.00348777
"NC_058192.1",900001,0.112616,0.00955456,0.10401
"NC_058192.1",905001,0.0189792,0.00899422,0.048793
"NC_058192.1",915001,-0.00298111,-4.26187e-05,-0.0198663
"NC_058192.1",920001,0.185765,0.000308366,0.124238
"NC_058192.1",925001,0.0778842,0.00980782,0.0475828
"NC_058192.1",930001,0.0362474,0.000552188,0.011581
"NC_058192.1",935001,0.0263361,0.00108253,0.000389327
"NC_058192.1",940001,0.0680303,0.000851476,0.0488887
"NC_058192.1",945001,-0.00288303,0.00449833,-0.0238931
"NC_058192.1",955001,0.0582476,0.0112109,0.0884943
"NC_058192.1",960001,0.0387415,-0.0100405,0.0347733
"NC_058192.1",965001,-0.0533168,-8.62228e-05,-0.0339961
"NC_058192.1",970001,0.0800474,0.014171,0.0325773
"NC_058192.1",975001,0.0347554,0.0173656,0.0525982
"NC_058192.1",980001,-0.0517171,0.00204139,-0.04365
"NC_058192.1",985001,0.0411576,-0.000999674,0.0783912
"NC_058192.1",990001,-0.0605582,0.0564564,-0.0785853
"NC_058192.1",995001,0.0805235,0.00828263,0.0596511
"NC_058192.1",1000001,0.046022,0.0123015,0.0746859
"NC_058192.1",1005001,-0.00840216,-0.00103077,-0.0508079
"NC_058192.1",1010001,-0.0736319,0.0101334,-0.0271713
"NC_058192.1",1015001,-0.0021907,0.0287386,0.0795385
"NC_058192.1",1020001,-0.0428391,0.00178495,-0.0411637
"NC_058192.1",1025001,0.0655593,0.00282496,0.0244598
"NC_058192.1",1030001,-0.0208924,0.00899713,-0.00329738
"NC_058192.1",1035001,0.0108004,0.0113396,-0.00962653
"NC_058192.1",1040001,-0.0018926,0.013779,-0.00804648
"NC_058192.1",1045001,0.0421085,0.00807277,0.0277617
"NC_058192.1",1050001,0.0456739,0.013419,0.012103
"NC_058192.1",1055001,0.160685,0.0192491,0.0694924
"NC_058192.1",1060001,-0.0151871,0.0216671,0.0366821
"NC_058192.1",1065001,0.0679767,0.00397299,0.0514765
"NC_058192.1",1070001,0.106266,0.0187626,0.0322387
"NC_058192.1",1075001,0.0499862,0.0101141,0.0197356
"NC_058192.1",1080001,0.0215475,-0.00194696,0.0120215
"NC_058192.1",1085001,0.0222727,0.00583935,0.0259496
"NC_058192.1",1090001,0.0186598,0.0136656,0.00872923
"NC_058192.1",1095001,0.0694966,0.0150524,0.00434986
"NC_058192.1",1100001,0.080786,0.00577506,0.0401647
"NC_058192.1",1105001,-0.0363253,-0.00407714,-0.0465995
"NC_058192.1",1110001,-0.0132452,0.000135294,-0.0223722
"NC_058192.1",1115001,0.0749097,0.0178082,0.0654401
"NC_058192.1",1120001,-0.0463836,0.00549246,-0.029237
"NC_058192.1",1125001,0.0305372,0.0387688,-0.040657
"NC_058192.1",1130001,0.113892,-0.0037387,0.0457294
"NC_058192.1",1135001,-0.0350943,-0.0056418,-0.0337479
"NC_058192.1",1140001,-0.0174846,0.0121424,-0.0573965
"NC_058192.1",1145001,-0.0141484,-0.0109578,-0.0231538
"NC_058192.1",1150001,-0.0474337,0.0131807,-0.0220668
"NC_058192.1",1155001,0.188087,0.0397378,0.166606
"NC_058192.1",1160001,-0.0144409,-0.00214024,-0.0209636
"NC_058192.1",1165001,0.0662384,0.0132407,-0.00741104
"NC_058192.1",1175001,-0.0391367,0.0167026,0.00965786
"NC_058192.1",1180001,0.039787,0.00894112,0.045606
"NC_058192.1",1185001,0.0920528,0.000701504,0.104879
"NC_058192.1",1190001,0.0280696,-0.00727378,0.0498944
"NC_058192.1",1195001,0.117541,-0.00103379,0.106269
"NC_058192.1",1200001,0.116332,0.0151394,0.0515306
"NC_058192.1",1205001,NA,0.0523741,-0.0344801
"NC_058192.1",1210001,0.00677668,0.027497,-0.0242223
"NC_058192.1",1215001,0.0494594,0.00328944,0.0591916
"NC_058192.1",1220001,0.101074,0.0150468,0.0186253
"NC_058192.1",1225001,0.029237,0.00563966,0.0508781
"NC_058192.1",1230001,-0.0383457,0.0380105,NA
"NC_058192.1",1235001,-0.0741879,0.025307,-0.0252019
"NC_058192.1",1240001,-0.0511054,0.0159151,-0.050503
"NC_058192.1",1245001,0.012459,0.00419537,-0.0170168
"NC_058192.1",1250001,0.163403,0.0131837,0.0728441
"NC_058192.1",1255001,-0.0157773,-0.00976031,0.0337186
"NC_058192.1",1260001,0.0359515,0.00945091,0.0369044
"NC_058192.1",1265001,0.0440507,0.00237193,0.0543058
"NC_058192.1",1270001,0.0470757,-0.000104255,0.0479222
"NC_058192.1",1275001,0.0444365,0.00847919,0.0559788
"NC_058192.1",1280001,0.0441383,-0.00882097,0.0251146
"NC_058192.1",1290001,0.189283,-0.00206749,0.18368
"NC_058192.1",1295001,0.00596312,0.00970412,0.0669202
"NC_058192.1",1300001,0.0763585,0.00341421,0.148863
"NC_058192.1",1305001,-0.134196,-0.0126728,-0.131895
"NC_058192.1",1310001,-0.0175537,0.0207498,-0.1072
"NC_058192.1",1315001,-0.0321548,0.0121033,-0.0434788
"NC_058192.1",1320001,-0.00793986,0.032705,-0.0375808
"NC_058192.1",1325001,0.124011,0.00157508,0.109401
"NC_058192.1",1330001,0.00176457,0.00217449,-0.0174024
"NC_058192.1",1335001,0.0342373,-0.000911165,0.0490228
"NC_058192.1",1340001,-0.018265,-0.00273703,-0.0158195
"NC_058192.1",1345001,0.0471432,0.00829267,0.020347
"NC_058192.1",1350001,-0.0478515,0.00754836,-0.014033
"NC_058192.1",1355001,-0.00349826,0.0134711,0.0472202
"NC_058192.1",1360001,0.0195816,0.0156657,0.0281878
"NC_058192.1",1365001,0.021014,0.00124723,0.00884259
"NC_058192.1",1370001,-0.0174002,0.000255918,-0.018377
"NC_058192.1",1375001,-0.00129855,0.00112992,0.00301428
"NC_058192.1",1380001,5.92273e-05,-0.0023992,0.0225509
"NC_058192.1",1385001,-0.0434647,0.00652413,-0.01589
"NC_058192.1",1390001,-0.011422,0.00152968,-0.0253844
"NC_058192.1",1395001,-0.016142,0.0112383,0.0500882
"NC_058192.1",1400001,-0.0319268,0.00583389,-0.0645095
"NC_058192.1",1405001,-0.0126156,0.00585865,-0.0012131
"NC_058192.1",1410001,-0.0960529,-0.00853893,-0.0796636
"NC_058192.1",1415001,0.0779664,0.00228097,0.0709666
"NC_058192.1",1420001,0.0491858,0.00689358,0.0418658
"NC_058192.1",1425001,0.178323,0.007008,0.0937128
"NC_058192.1",1430001,0.0231535,0.00694898,-0.00677505
"NC_058192.1",1435001,-0.0665974,0.0103636,-0.0256874
"NC_058192.1",1440001,-0.0538359,0.0108542,-0.0204401
"NC_058192.1",1445001,-0.0191858,0.00605286,-0.0248432
"NC_058192.1",1450001,-0.00703031,0.00542443,0.0144428
"NC_058192.1",1455001,0.0276516,-0.00663752,0.0191073
"NC_058192.1",1465001,0.117899,-0.00414323,0.11522
"NC_058192.1",1470001,-0.0207807,-0.000416614,-0.0144329
"NC_058192.1",1475001,-0.00531566,0.0576527,0.154697
"NC_058192.1",1480001,-0.062235,-0.0037082,-0.056791
"NC_058192.1",1485001,0.0126874,-0.00538471,0.0102034
"NC_058192.1",1495001,-0.0535443,0.00936666,-0.0663483
"NC_058192.1",1500001,-0.0172984,-0.00183741,-0.0348162
"NC_058192.1",1505001,0.00390351,-0.0012627,0.00929483
"NC_058192.1",1510001,0.100048,-0.00142379,0.0210668
"NC_058192.1",1515001,-0.00997865,0.040429,0.0209371
"NC_058192.1",1520001,0.100194,0.00612154,0.122309
"NC_058192.1",1525001,0.00176359,0.00250587,-0.0131604
"NC_058192.1",1530001,0.0644758,0.0034473,0.0688708
"NC_058192.1",1535001,-0.0162057,-0.00594941,-0.00238696
"NC_058192.1",1540001,0.0513186,0.00295896,0.0432238
"NC_058192.1",1545001,-0.0189637,0.00728597,-0.0357033
"NC_058192.1",1550001,0.0120493,-0.00165866,0.0159496
"NC_058192.1",1555001,0.0550911,0.00623374,0.0637921
"NC_058192.1",1560001,0.0187787,0.00394689,-0.0276653
"NC_058192.1",1565001,0.0458134,-0.0037803,0.0510935
"NC_058192.1",1570001,0.0038216,0.0118638,0.0157997
"NC_058192.1",1575001,0.0158182,0.0120154,0.0530663
"NC_058192.1",1580001,0.0145358,0.012131,0.00246104
"NC_058192.1",1585001,0.0428293,0.000343417,0.0476254
"NC_058192.1",1590001,0.012515,0.00717511,0.0340835
"NC_058192.1",1595001,0.154391,0.00409924,0.144938
"NC_058192.1",1600001,0.0943828,0.00428641,0.0722206
"NC_058192.1",1605001,0.0377804,0.00402143,0.0410501
"NC_058192.1",1610001,0.0190502,0.004007,0.0424727
"NC_058192.1",1615001,0.0629139,0.00190314,0.0636064
"NC_058192.1",1620001,0.0329403,0.014123,0.0584694
"NC_058192.1",1625001,0.0581405,0.00410297,0.0533367
"NC_058192.1",1630001,0.053498,0.0154483,0.0641002
"NC_058192.1",1635001,0.0220007,0.0198811,0.0361778
"NC_058192.1",1640001,0.0569466,0.0121863,0.0709702
"NC_058192.1",1645001,0.00993578,-0.00144902,0.0601911
"NC_058192.1",1650001,-0.0207694,0.016297,-0.0336803
"NC_058192.1",1655001,0.0224429,0.0146988,0.0738385
"NC_058192.1",1660001,0.137543,-0.00188232,0.0717269
"NC_058192.1",1665001,0.0292113,0.0129914,0.0382147
"NC_058192.1",1670001,-0.00102273,0.0248795,0.150582
"NC_058192.1",1680001,0.155683,-0.0102196,0.0998527
"NC_058192.1",1685001,0.0888336,-0.000237429,0.100932
"NC_058192.1",1690001,0.045937,0.0271508,0.0953559
"NC_058192.1",1695001,0.0452935,0.0141533,0.0404075
"NC_058192.1",1700001,0.0200691,0.00893972,0.00927619
"NC_058192.1",1705001,-0.0905101,0.0326388,0.0150583
"NC_058192.1",1715001,0.000657439,0.0233619,-0.0219918
"NC_058192.1",1720001,-0.0248223,0.0102657,-0.0420191
"NC_058192.1",1725001,-0.0266007,0.0130514,0.0316794
"NC_058192.1",1730001,-0.0475803,-0.00787008,-0.0495994
"NC_058192.1",1735001,0.240688,0.0141619,0.0454212
"NC_058192.1",1740001,0.0319392,-0.0014896,0.037598
"NC_058192.1",1745001,-0.0486291,0.00077699,-0.0324936
"NC_058192.1",1750001,-0.0180637,0.0146057,-0.0303774
"NC_058192.1",1755001,0.174845,-0.00529208,0.214085
"NC_058192.1",1775001,0.0266134,0.0248591,0.025283
"NC_058192.1",1780001,0.0545706,-6.00014e-05,-0.0308543
"NC_058192.1",1785001,0.15329,0.00036357,0.184437
"NC_058192.1",1790001,0.0246422,0.00669394,0.015726
"NC_058192.1",1795001,-0.101338,-0.00662528,-0.0746659
"NC_058192.1",1800001,0.0508841,0.00919119,0.0571544
"NC_058192.1",1805001,0.0234131,0.00624936,0.0540563
"NC_058192.1",1810001,0.067481,0.00480439,0.0586502
"NC_058192.1",1815001,0.0229593,0.00365621,0.0157341
"NC_058192.1",1820001,-0.0174439,0.00740838,-0.0575775
"NC_058192.1",1825001,-0.0122994,0.00444389,-0.0129938
"NC_058192.1",1830001,0.00489391,0.00165827,-0.0162288
"NC_058192.1",1840001,-0.00788504,0.00291163,-0.0168587
"NC_058192.1",1845001,0.0390677,0.0154173,0.0799084
"NC_058192.1",1850001,0.0473539,0.049325,0.0569935
"NC_058192.1",1860001,0.00270865,0.0177274,0.00889558
"NC_058192.1",1865001,0.0632394,0.00147173,0.114118
"NC_058192.1",1870001,-0.0102349,-0.00678679,-0.0307485
"NC_058192.1",1875001,0.0172924,0.00279525,-0.0927355
"NC_058192.1",1880001,-0.0137249,0.00613932,-0.0236917
"NC_058192.1",1885001,0.0691792,0.0106536,0.133111
"NC_058192.1",1890001,-0.000492015,-0.00538823,-0.0306976
"NC_058192.1",1895001,-0.0678982,0.0555281,0.113779
"NC_058192.1",1900001,0.069781,-0.0131111,0.0574798
"NC_058192.1",1915001,-0.00466995,-0.00427104,0.0666062
"NC_058192.1",1920001,0.128213,-0.00299082,0.122139
"NC_058192.1",1925001,0.187556,-0.00941797,0.242252
"NC_058192.1",1930001,-0.022609,0.00238617,-0.0205317
"NC_058192.1",1935001,0.0864244,-0.00455184,0.0657576
"NC_058192.1",1940001,-0.0106148,0.00395958,-0.0294852
"NC_058192.1",1945001,0.203803,0.0161227,0.0323841
"NC_058192.1",1950001,0.0106005,-0.00488405,0.017909
"NC_058192.1",1955001,-0.00321696,0.0117051,-0.013979
"NC_058192.1",1965001,0.00313545,0.0164257,0.029525
"NC_058192.1",1975001,0.0251893,-0.00137323,0.0948067
"NC_058192.1",1980001,0.0175732,-0.00305237,0.122293
"NC_058192.1",1985001,0.0947774,0.0179125,0.138756
"NC_058192.1",1990001,0.116468,-0.00562807,0.0625505
"NC_058192.1",1995001,-0.0755093,0.0137737,-0.0638085
"NC_058192.1",2000001,-0.00484642,0.0160339,-0.0196932
"NC_058192.1",2005001,0.0503375,0.00275601,0.113319
"NC_058192.1",2010001,0.159908,0.00647094,0.201896
"NC_058192.1",2020001,-0.00704468,0.00519729,-0.0118675
"NC_058192.1",2025001,0.000499034,0.00868698,0.0105191
"NC_058192.1",2030001,0.0948732,0.00572108,0.0889418
"NC_058192.1",2035001,0.020767,0.00939676,0.0324689
"NC_058192.1",2040001,-0.0327583,0.0238536,-0.0337267
"NC_058192.1",2045001,0.0166956,0.0206491,0.000116385
"NC_058192.1",2050001,0.040504,0.0133477,-0.0617044
"NC_058192.1",2060001,0.0420608,-0.00603366,0.0573111
"NC_058192.1",2065001,0.09583,-0.00349441,0.048089
"NC_058192.1",2070001,0.0572963,0.00190694,0.0493064
"NC_058192.1",2075001,0.0198546,0.00379383,0.0132809
"NC_058192.1",2080001,0.00478756,0.00184296,0.00738607
"NC_058192.1",2085001,0.16297,-0.00286878,0.199642
"NC_058192.1",2090001,0.0146747,0.00621568,0.0314774
"NC_058192.1",2095001,0.086666,0.0110181,0.0321237
"NC_058192.1",2100001,-0.0199674,0.011042,-0.0516934
"NC_058192.1",2105001,-0.0433363,0.000565953,-0.00498505
"NC_058192.1",2110001,-0.0399615,-0.00865877,-0.0568296
"NC_058192.1",2115001,-0.00769654,0.0168369,-0.0452141
"NC_058192.1",2120001,0.100181,0.0120495,0.0582323
"NC_058192.1",2125001,0.129375,0.00668608,0.135056
"NC_058192.1",2130001,0.087343,0.0134359,0.137992
"NC_058192.1",2135001,-0.0166122,0.00868655,-0.00922426
"NC_058192.1",2140001,0.0478262,0.0136325,0.0630803
"NC_058192.1",2145001,-0.00839076,0.00740393,-0.00186854
"NC_058192.1",2150001,0.0268565,0.00461197,0.0305241
"NC_058192.1",2155001,0.0739581,0.00880911,0.102506
"NC_058192.1",2160001,0.0140312,0.00224904,0.0187466
"NC_058192.1",2165001,-0.00410737,0.024566,0.0171185
"NC_058192.1",2180001,0.00820688,0.0142896,0.0444105
"NC_058192.1",2185001,0.00775632,0.00176253,0.012002
"NC_058192.1",2190001,0.00283271,0.0128247,0.00102581
"NC_058192.1",2195001,0.0318643,0.0196222,0.0270105
"NC_058192.1",2200001,0.0253851,0.00682306,0.0625878
"NC_058192.1",2205001,0.0586245,0.0133993,0.081483
"NC_058192.1",2210001,0.00221972,0.00159898,-0.0242234
"NC_058192.1",2215001,0.0229638,0.00515515,0.092082
"NC_058192.1",2220001,0.042814,0.0271398,0.0973588
"NC_058192.1",2225001,-0.030057,0.00308307,-0.0228956
"NC_058192.1",2230001,0.075476,0.0228831,0.0493766
"NC_058192.1",2255001,-0.0579806,-0.00824941,-0.0460654
"NC_058192.1",2290001,0.0939443,0.00587174,0.0774428
"NC_058192.1",2295001,-0.0168201,0.0112373,0.0703831
"NC_058192.1",2300001,0.0136575,0.0176528,-0.00053496
"NC_058192.1",2305001,0.0589764,0.0362698,0.0806943
"NC_058192.1",2310001,0.0341987,0.020866,0.0644397
"NC_058192.1",2315001,-0.0115833,0.0213582,0.0386272
"NC_058192.1",2320001,0.0344846,0.00665026,0.0323838
"NC_058192.1",2325001,0.00198004,0.00176277,0.0210856
"NC_058192.1",2330001,0.01085,0.00730159,-0.0137953
"NC_058192.1",2335001,0.0236201,0.010699,0.0329542
"NC_058192.1",2340001,0.0303384,-0.000599363,0.00384325
"NC_058192.1",2345001,0.0962221,0.00244221,0.0740328
"NC_058192.1",2350001,-0.0494901,0.0258915,-0.0735842
"NC_058192.1",2355001,0.0460915,0.01255,0.0413656
"NC_058192.1",2360001,0.0232496,0.00923628,0.0239331
"NC_058192.1",2365001,-0.055547,0.0177026,-0.00735336
"NC_058192.1",2370001,0.112581,0.00563125,0.151094
"NC_058192.1",2375001,-0.0160302,0.00625474,-0.032264
"NC_058192.1",2380001,0.0342946,0.00487086,0.018869
"NC_058192.1",2385001,-0.000218809,0.00939349,0.0112735
"NC_058192.1",2390001,0.0371051,0.00497799,0.0591815
"NC_058192.1",2395001,0.0841548,0.00389288,0.0688429
"NC_058192.1",2400001,0.0647435,0.00814299,0.0496772
"NC_058192.1",2405001,0.11894,0.0163289,0.0500991
"NC_058192.1",2410001,0.0370333,0.011213,0.0237636
"NC_058192.1",2415001,0.155645,0.00928583,0.145678
"NC_058192.1",2420001,0.0272652,0.00292326,0.0322184
"NC_058192.1",2425001,0.019905,-0.00078962,0.0105227
"NC_058192.1",2430001,0.0304022,-0.00122277,0.0299857
"NC_058192.1",2435001,0.0484564,0.0196524,0.02163
"NC_058192.1",2440001,0.0764103,0.00597643,0.0836634
"NC_058192.1",2445001,0.0332928,0.00201441,0.00420772
"NC_058192.1",2450001,0.13092,0.00831521,0.0677558
"NC_058192.1",2455001,0.0559682,-0.00161453,0.0341188
"NC_058192.1",2460001,0.0200988,0.0130669,0.0135291
"NC_058192.1",2465001,0.0501006,0.0144908,0.0237568
"NC_058192.1",2470001,0.0156548,0.0112215,0.0563603
