"CHROM","BIN_START","FST_Eur_Asia","FST_Eur_NA","FST_Asia_NA"
"NC_058190.1",400001,0.0186327,0.00307366,-0.0173735
"NC_058190.1",415001,0.0122383,0.00325027,-0.0178888
"NC_058190.1",420001,0.0263196,0.00316618,0.0190324
"NC_058190.1",430001,0.0911387,0.00352883,0.0602958
"NC_058190.1",440001,0.0492425,0.0059956,0.0114511
"NC_058190.1",445001,-0.0219927,0.0115745,0.0492747
"NC_058190.1",450001,-0.0355917,0.0555741,0.0184726
"NC_058190.1",455001,0.0857785,0.000181452,0.0731255
"NC_058190.1",460001,0.0494032,0.00288955,0.0367319
"NC_058190.1",475001,0.0470083,0.0160529,-0.0242101
"NC_058190.1",490001,-0.0822008,0.0130387,-0.0459382
"NC_058190.1",540001,-0.0450572,0.000677212,-0.053736
"NC_058190.1",565001,0.202363,0.0316852,0.000795183
"NC_058190.1",570001,0.0478866,0.0190782,-0.0303815
"NC_058190.1",575001,-0.0454688,0.0139746,0.00886237
"NC_058190.1",615001,-0.0394261,-0.00835841,-0.0683907
"NC_058190.1",625001,-0.0266343,-0.00720483,-0.036638
"NC_058190.1",635001,0.0216319,0.0144345,0.00692967
"NC_058190.1",640001,0.000851542,0.00135554,-0.00518644
"NC_058190.1",645001,0.0434968,-0.00934132,0.0925496
"NC_058190.1",660001,0.152135,-0.00158475,0.0844041
"NC_058190.1",670001,-0.00671598,-0.0109368,-0.00586531
"NC_058190.1",700001,-0.00535462,-0.0036863,0.0229724
"NC_058190.1",710001,-0.076349,0.00604302,-0.0590912
"NC_058190.1",715001,0.0478152,0.00682421,0.0122094
"NC_058190.1",720001,-0.00641173,0.00520142,0.0135383
"NC_058190.1",725001,0.00195812,0.0121766,0.0159148
"NC_058190.1",730001,-0.0738258,0.0201515,-0.0193629
"NC_058190.1",745001,-0.0231112,0.0108276,0.00872961
"NC_058190.1",765001,-0.0278429,-0.0055733,-0.00339781
"NC_058190.1",770001,0.108244,0.00135967,0.0956025
"NC_058190.1",775001,0.00492617,-0.00489336,-0.00357418
"NC_058190.1",780001,0.00259546,0.000343039,0.0102185
"NC_058190.1",815001,-0.00770591,0.0066511,0.0159196
"NC_058190.1",825001,-0.00278873,0.0182225,-0.0252878
"NC_058190.1",830001,-0.0372332,0.0075893,-0.0333513
"NC_058190.1",840001,0.153073,0.0123513,0.0595086
"NC_058190.1",845001,0.0395945,-0.0039778,0.0731822
"NC_058190.1",850001,0.0485229,0.00711079,0.1317
"NC_058190.1",855001,0.215634,0.0027085,0.265525
"NC_058190.1",860001,0.0550573,0.00186734,0.0142609
"NC_058190.1",865001,0.000581458,0.00205111,-0.00599468
"NC_058190.1",870001,0.0209506,-0.00845987,0.0723241
"NC_058190.1",875001,0.0141144,0.0486659,0.25776
"NC_058190.1",880001,-0.00432919,0.0393064,0.0727914
"NC_058190.1",900001,0.044109,0.0086159,0.0546839
"NC_058190.1",920001,0.53482,0.0130387,0.248998
"NC_058190.1",925001,-0.0391731,0.00865288,-0.0668037
"NC_058190.1",930001,-0.00420348,-0.00297352,-0.0015017
"NC_058190.1",935001,-0.0359165,-0.00242158,-0.0527752
"NC_058190.1",940001,-0.0611539,-0.0107424,-0.0651268
"NC_058190.1",950001,-0.0916301,0.030727,-0.0484984
"NC_058190.1",955001,-0.0135185,0.00082132,-0.00740473
"NC_058190.1",960001,0.0139557,0.017791,0.0420977
"NC_058190.1",965001,-0.0392377,-0.00544574,-0.0278226
"NC_058190.1",970001,-0.0546047,0.00529772,-0.0765605
"NC_058190.1",975001,-0.00321801,0.0162699,-0.0422104
"NC_058190.1",985001,0.00170447,0.00324319,0.00322063
"NC_058190.1",990001,-0.0498955,0.00512888,-0.0672563
"NC_058190.1",1015001,-0.0827276,-0.010958,-0.0574236
"NC_058190.1",1075001,0.0139096,0.0104801,-0.0165709
"NC_058190.1",1080001,-0.0147956,0.0319495,-0.0310167
"NC_058190.1",1100001,-0.0122853,0.00760635,-0.00772684
"NC_058190.1",1115001,-0.0115543,0.00835312,0.106411
"NC_058190.1",1145001,-0.0563396,-0.000388766,-0.0181193
"NC_058190.1",1160001,-0.00886293,0.0129888,0.0623464
"NC_058190.1",1175001,0.0335328,0.00351038,0.0654775
"NC_058190.1",1235001,-0.0831468,0.0562559,0.0388048
"NC_058190.1",1275001,-0.00943903,0.00613738,-0.0474941
"NC_058190.1",1290001,0.16575,-0.00973588,0.0695858
"NC_058190.1",1295001,-0.0484892,-0.00154466,-0.0668037
"NC_058190.1",1415001,-0.0479375,-0.0117755,-0.0564787
"NC_058190.1",1420001,0.0108181,0.00666181,-0.00682799
"NC_058190.1",1445001,0.0330372,0.0100824,0.00125071
"NC_058190.1",1450001,0.0244166,0.00423016,0.00966571
"NC_058190.1",1455001,0.149244,-0.00592173,0.105132
"NC_058190.1",1465001,0.0786222,0.0041905,0.0718592
"NC_058190.1",1470001,-0.0198102,0.0107882,-0.0130473
"NC_058190.1",1540001,0.199384,-0.00306471,0.136547
"NC_058190.1",1545001,0.0492078,0.0426345,-0.0576564
"NC_058190.1",1565001,0.000844529,0.0370081,0.0962741
"NC_058190.1",1585001,0.0953063,-0.00086123,0.139161
"NC_058190.1",1590001,-0.00123152,-0.000875741,0.00702824
"NC_058190.1",1595001,-0.0104573,0.024505,-0.0293152
"NC_058190.1",1600001,0.0163795,0.0077869,0.0571083
"NC_058190.1",1605001,0.0245583,0.00683804,0.0399006
"NC_058190.1",1610001,0.0142813,0.0571421,-0.0544791
"NC_058190.1",1615001,-0.0223628,0.000748281,0.0557118
"NC_058190.1",1620001,0.0956746,0.00584566,0.127088
"NC_058190.1",1650001,-0.0611449,-0.010641,-0.0746219
"NC_058190.1",1670001,-0.0406347,0.0139357,0.010388
"NC_058190.1",1675001,0.00354536,0.00673054,0.00754183
"NC_058190.1",1685001,-0.0274158,-0.00104205,-0.0312575
"NC_058190.1",1695001,-0.0157588,0.00176767,-0.00537656
"NC_058190.1",1700001,0.00854078,0.00611736,0.0462158
"NC_058190.1",1710001,0.0505566,-0.000523137,0.0613837
"NC_058190.1",1715001,-0.0170428,0.0290692,0.00807604
"NC_058190.1",1720001,-0.0248512,0.0147217,0.0214308
"NC_058190.1",1725001,0.052451,0.0129243,0.119234
"NC_058190.1",1730001,0.0248037,-0.00753152,0.0741354
"NC_058190.1",1745001,-0.0169616,-0.00258231,-0.00239411
"NC_058190.1",1750001,-0.00160512,0.0378025,0.0114924
"NC_058190.1",1755001,0.148721,0.00676662,0.123584
"NC_058190.1",1760001,0.106962,0.011153,0.071806
"NC_058190.1",1765001,0.0551199,0.00495163,0.0234573
"NC_058190.1",1775001,-0.00808799,0.0142935,-0.0305237
"NC_058190.1",1780001,0.0310864,0.000665685,0.0403304
"NC_058190.1",1785001,0.0158537,0.00582922,0.00296291
"NC_058190.1",1795001,-0.0391996,-0.00955388,-0.0540099
"NC_058190.1",1815001,0.527437,0.0111259,0.754673
"NC_058190.1",1825001,0.0480653,0.0149205,-0.0331679
"NC_058190.1",1830001,-0.0240211,0.00765567,-0.0561727
"NC_058190.1",1845001,0.203556,0.0552849,-0.0295599
"NC_058190.1",1885001,-0.0424681,0.0158618,-0.0447329
"NC_058190.1",1890001,0.0765978,0.0093206,-0.00797147
"NC_058190.1",1895001,0.028309,0.00696788,0.00372294
"NC_058190.1",1900001,0.0659404,0.0186112,0.0633327
"NC_058190.1",1915001,-0.0449053,0.0114596,-0.0103264
"NC_058190.1",1920001,0.0716168,1.25754e-05,0.0975313
"NC_058190.1",1950001,0.0654224,0.0124337,0.108063
"NC_058190.1",1960001,-0.00622489,0.0101298,-0.0320753
"NC_058190.1",1970001,0.113319,0.00568303,0.124264
"NC_058190.1",1990001,-0.0217034,-0.00817152,-0.0326121
"NC_058190.1",2015001,0.0506903,0.00841946,0.00538805
"NC_058190.1",2035001,0.136719,-0.0116469,0.120416
"NC_058190.1",2115001,-0.0032933,0.000556311,0.00979314
"NC_058190.1",2120001,0.239162,-0.0063195,0.153329
"NC_058190.1",2165001,-0.0344563,-0.00249852,-0.0370377
"NC_058190.1",2190001,-0.0573773,0.00978768,-0.058052
"NC_058190.1",2200001,-0.0297571,-0.00995353,-0.0322667
"NC_058190.1",2225001,0.423263,0.022749,0.73521
"NC_058190.1",2230001,-0.00116434,-0.00812603,0.0224771
"NC_058190.1",2235001,0.0159753,0.0114079,0.0368427
"NC_058190.1",2240001,-0.0442714,0.000876616,-0.0326491
"NC_058190.1",2245001,-0.019764,0.00553991,-0.000509394
"NC_058190.1",2265001,-0.0311396,0.00366551,-0.059591
"NC_058190.1",2270001,0.0369298,0.0305289,0.0113805
"NC_058190.1",2285001,0.00220333,-0.00142723,-0.00117367
"NC_058190.1",2290001,-0.0237058,-0.00626751,0.0158302
"NC_058190.1",2295001,-0.0418977,0.00299467,-0.0127656
"NC_058190.1",2305001,-0.00140939,-0.0141531,-0.0151593
"NC_058190.1",2320001,0.0630777,0.0103262,0.126676
"NC_058190.1",2365001,-0.0609352,0.017034,-0.0101542
"NC_058190.1",2375001,-0.0272477,0.0226969,-0.0294253
"NC_058190.1",2380001,-0.00416197,0.00593178,-0.0281478
"NC_058190.1",2395001,0.0601187,0.0413533,-0.0326273
"NC_058190.1",2430001,0.572161,0.0125021,0.472859
"NC_058190.1",2505001,0.073709,0.00865573,-0.043259
"NC_058190.1",2510001,-0.199123,-0.0202087,-0.0800211
"NC_058190.1",2630001,0.543757,0.0214909,0.856823
"NC_058190.1",2640001,0.449577,-0.00709186,0.580063
"NC_058190.1",2655001,-0.0442583,-0.0110992,-0.056197
"NC_058190.1",2670001,-0.133455,0.0201337,-0.0830678
"NC_058190.1",2700001,0.362531,-1.4716e-05,0.336717
"NC_058190.1",2705001,0.0739919,0.00958222,0.0474373
"NC_058190.1",2710001,0.109246,-0.010966,0.0954978
"NC_058190.1",2735001,0.0480027,0.0467727,0.145928
"NC_058190.1",2740001,-0.0959121,0.00389994,-0.0663809
"NC_058190.1",2780001,0.0704538,0.0384096,-0.028349
"NC_058190.1",2795001,0.367721,0.0257473,0.254845
"NC_058190.1",2805001,0.300749,-0.00491658,0.468822
"NC_058190.1",2850001,0.0958815,-0.00112002,0.0824117
"NC_058190.1",2855001,-0.0824438,-0.00664912,-0.068272
"NC_058190.1",2890001,-0.0684052,-0.0134407,-0.104108
"NC_058190.1",2955001,0.0372137,-0.00065741,0.0539846
"NC_058190.1",3025001,0.0730966,0.00609605,0.107426
"NC_058190.1",3030001,-0.0313863,0.00232561,0.00137155
"NC_058190.1",3080001,0.185936,0.025157,0.076217
"NC_058190.1",3130001,0.154715,0.00330946,0.09349
"NC_058190.1",3140001,-0.0788127,-0.00804891,-0.0587205
"NC_058190.1",3165001,-0.0899796,0.0207972,-0.0624609
"NC_058190.1",3180001,0.185936,0.00360436,0.000515384
"NC_058190.1",3185001,0.0445519,0.0125817,0.00473913
"NC_058190.1",3205001,-0.079811,0.0115274,-0.0564179
"NC_058190.1",3220001,-0.0327983,0.000841581,-0.0153993
"NC_058190.1",3265001,-0.126767,-0.0118887,-0.13273
"NC_058190.1",3305001,0.00316924,0.017589,0.00834678
"NC_058190.1",3320001,-0.0520261,-0.00125345,-0.0760872
"NC_058190.1",3345001,-0.092983,-0.00232688,-0.0711555
"NC_058190.1",3350001,-0.0542171,-0.00778177,-0.0406054
"NC_058190.1",3360001,-0.0866143,0.0143541,-0.0302338
"NC_058190.1",3370001,-0.109414,-0.0123665,-0.0669659
"NC_058190.1",3375001,-0.0544224,0.0447771,NA
"NC_058190.1",3385001,-0.133715,-0.0131329,-0.132246
"NC_058190.1",3390001,-0.0418423,0.00572928,-0.0447316
"NC_058190.1",3410001,0.0934583,0.00539136,0.0855978
"NC_058190.1",3420001,0.0131608,0.0141062,0.0351112
"NC_058190.1",3465001,0.267127,0.0111944,0.297822
"NC_058190.1",3490001,-0.0490784,0.129636,-0.00032267
"NC_058190.1",3520001,-0.0180125,-0.00941943,-0.0177727
"NC_058190.1",3530001,-0.0353983,0.00406786,-0.0600648
"NC_058190.1",3535001,-0.12332,-0.0125294,-0.131895
"NC_058190.1",3565001,-0.019911,-0.00349389,-0.00779214
"NC_058190.1",3585001,0.257268,-0.00630416,0.382074
"NC_058190.1",3605001,-0.0180198,0.0166475,-0.0142733
"NC_058190.1",3615001,-0.0313019,-0.0069503,-0.0139656
"NC_058190.1",3620001,-0.0305623,-0.00738349,0.00834549
"NC_058190.1",3625001,-0.0476406,-0.000668467,-0.0278278
"NC_058190.1",3630001,-0.0170067,-0.0133366,-0.0568281
"NC_058190.1",3635001,0.00495558,-0.00677806,-0.00251224
"NC_058190.1",3645001,-0.0305423,0.0283571,0.0130635
"NC_058190.1",3650001,-0.0253554,0.0101922,-0.00988623
"NC_058190.1",3655001,-0.0253476,0.0323929,-0.00728024
"NC_058190.1",3660001,-0.0437636,0.00124127,-0.0497376
"NC_058190.1",3690001,0.0612985,0.00626701,0.0155573
"NC_058190.1",3730001,-0.0534102,-0.0129559,-0.0575428
"NC_058190.1",3735001,0.0189667,0.0380976,-0.0339039
"NC_058190.1",3740001,-0.0613582,0.0430612,0.0205345
"NC_058190.1",3765001,-0.0154412,0.00646852,-0.038377
"NC_058190.1",3780001,0.0425823,0.00396734,0.263854
"NC_058190.1",3815001,0.00459274,0.00324808,0.00228129
"NC_058190.1",3830001,-0.0638435,0.00487729,-0.0916476
"NC_058190.1",3890001,-0.0245166,0.0092934,-0.0105038
"NC_058190.1",3905001,0.046558,-0.0013,0.087391
"NC_058190.1",3910001,-0.049952,0.00315785,-0.0680448
"NC_058190.1",3915001,-0.0243597,-0.00516262,-0.0255526
"NC_058190.1",3970001,-0.0567397,0.00268855,-0.0792372
"NC_058190.1",3975001,-0.0020635,0.0172789,-0.0553008
"NC_058190.1",3980001,-0.00783895,0.0107333,-0.0928824
"NC_058190.1",3985001,-0.0650949,0.000488839,-0.0793456
"NC_058190.1",3990001,0.00948772,0.0154745,-0.00659501
"NC_058190.1",4045001,-0.0215938,0.00260578,-0.0225955
"NC_058190.1",4050001,0.0212726,0.000100261,0.0342683
"NC_058190.1",4055001,0.0353751,-0.00363512,0.0398551
"NC_058190.1",4095001,-0.0544224,-0.0017824,-0.0803957
"NC_058190.1",4100001,0.0495061,0.00425011,0.0608818
"NC_058190.1",4105001,0.0734898,0.0016275,0.0690711
"NC_058190.1",4115001,0.311304,0.0298985,0.448187
"NC_058190.1",4120001,0.0571804,0.0142996,0.0846352
"NC_058190.1",4130001,-0.0248628,0.0157741,-0.037502
"NC_058190.1",4160001,0.0307596,-0.00152555,0.0313684
"NC_058190.1",4175001,-0.0897658,0.000925592,0.0184442
"NC_058190.1",4185001,0.0310028,-0.00304079,0.0548598
"NC_058190.1",4190001,-0.0336209,-0.00522957,-0.0345424
"NC_058190.1",4195001,-0.133962,-0.0129463,-0.131895
"NC_058190.1",4200001,-0.0448347,0.00892955,-0.00426949
"NC_058190.1",4230001,NA,0.0565795,-0.0274825
"NC_058190.1",4235001,-0.0622977,0.00773312,-0.0916468
"NC_058190.1",4265001,-0.0824438,-0.0129865,-0.0800211
"NC_058190.1",4300001,0.140111,-0.00277036,0.0619294
"NC_058190.1",4360001,0.0308239,-0.00535876,0.10293
"NC_058190.1",4405001,-0.00486725,-0.0003587,-0.0166292
"NC_058190.1",4510001,0.0869475,0.016536,0.017313
"NC_058190.1",4520001,-0.0364627,-0.0130078,-0.0764475
"NC_058190.1",4530001,-0.00899036,0.0218208,-0.0564787
"NC_058190.1",4670001,0.00711503,-0.00526538,-0.00482533
"NC_058190.1",4675001,0.0580599,0.00251107,0.0551415
"NC_058190.1",4680001,-0.0990937,0.00658974,-0.0717729
"NC_058190.1",4730001,0.0121568,0.00500584,0.0057146
"NC_058190.1",4735001,-0.0102571,9.85166e-05,-0.0568063
"NC_058190.1",4740001,-0.0429412,0.0108655,-0.0810738
"NC_058190.1",4775001,-0.100704,0.0172356,-0.144752
"NC_058190.1",4805001,-0.0255857,0.00376563,-0.0563463
"NC_058190.1",4810001,0.0138755,-0.00338955,0.018618
"NC_058190.1",4820001,0.0166529,0.0147867,0.0346844
"NC_058190.1",4825001,0.107634,0.036959,0.0594206
"NC_058190.1",4885001,0.101905,-0.00861484,0.112313
"NC_058190.1",4895001,-0.0764989,-0.00491153,-0.043246
"NC_058190.1",4910001,0.119778,0.0223016,0.112983
"NC_058190.1",4920001,0.140898,0.00659028,0.123024
"NC_058190.1",4925001,-0.0923204,0.000598699,-0.0791981
"NC_058190.1",4930001,-0.00787871,0.00551123,0.0103943
"NC_058190.1",4935001,-0.0116979,0.00830763,-0.0322992
"NC_058190.1",4960001,-0.0297663,-0.00940285,-0.0453571
"NC_058190.1",4970001,0.212739,0.000435927,0.261189
"NC_058190.1",4975001,0.0800807,-0.00831937,0.11461
"NC_058190.1",5045001,0.00317933,0.0065839,0.0525119
"NC_058190.1",5195001,0.0302041,0.0471124,0.0339051
"NC_058190.1",5245001,-0.0595164,-0.00622984,-0.0574423
"NC_058190.1",5265001,-0.0916251,0.00531436,-0.0697357
"NC_058190.1",5275001,-0.0299204,0.0340848,0.0219373
"NC_058190.1",5325001,-0.0805493,-0.00879029,-0.0835891
"NC_058190.1",5330001,-0.0752311,-0.00200958,-0.0570126
"NC_058190.1",5390001,-0.120648,-0.00569954,-0.108403
"NC_058190.1",5555001,-0.0193993,-0.00322071,-0.0331267
"NC_058190.1",5560001,-0.00910354,0.00947178,-0.0485285
"NC_058190.1",5570001,0.0163437,0.00341527,0.0405975
"NC_058190.1",5580001,-0.0437668,-0.0102957,-0.0526525
"NC_058190.1",5585001,-0.0383457,-0.0100692,-0.0249024
"NC_058190.1",5590001,-0.0272689,0.024777,-0.0526976
"NC_058190.1",5595001,-0.0244591,0.0268623,-0.0217651
"NC_058190.1",5600001,-0.040166,0.00648874,-0.0199278
"NC_058190.1",5665001,-0.0207741,0.00890179,-0.0270837
"NC_058190.1",5675001,-0.0783166,0.00150964,-0.0634149
"NC_058190.1",5760001,0.586556,0.00547554,0.610657
"NC_058190.1",5910001,0.0306098,0.00091118,0.0590982
"NC_058190.1",5915001,-0.0577159,-0.0133765,-0.0564787
"NC_058190.1",5920001,0.031553,-0.0028349,-0.0539763
"NC_058190.1",5925001,0.0864974,0.00088232,0.0756521
"NC_058190.1",5930001,-0.000700145,-0.00122724,0.0330135
"NC_058190.1",5945001,NA,0.0523307,-0.0539347
"NC_058190.1",5960001,-0.0235753,0.0175818,-0.0608233
"NC_058190.1",5975001,-0.00537388,-0.00777212,-0.0149658
"NC_058190.1",5980001,0.214803,0.0578313,0.0186207
"NC_058190.1",5985001,0.0386414,0.0226938,0.0823206
"NC_058190.1",5990001,-0.0422926,-0.00166506,-0.0703995
"NC_058190.1",5995001,0.0314496,0.0221589,-0.0127341
"NC_058190.1",6015001,0.0455425,0.00205515,0.0159341
"NC_058190.1",6020001,-0.0484338,-0.00359465,-0.0283275
"NC_058190.1",6035001,0.00798662,0.00345421,-0.00194979
"NC_058190.1",6055001,-0.055121,-0.0029121,-0.000699057
"NC_058190.1",6065001,-0.0012598,0.0139567,-0.105014
"NC_058190.1",6070001,-0.0506216,-0.003912,-0.0511978
"NC_058190.1",6090001,-0.0183286,0.0155644,-0.0485006
"NC_058190.1",6115001,-0.0579806,-0.00727465,-0.0445993
"NC_058190.1",6170001,-0.0731836,0.00960221,-0.0694725
"NC_058190.1",6180001,0.0248284,0.00112913,0.0356649
"NC_058190.1",6185001,0.0465071,-0.0048251,0.0440233
"NC_058190.1",6200001,0.0103156,0.0389574,0.0753575
"NC_058190.1",6205001,0.0493508,0.0171732,0.0216056
"NC_058190.1",6210001,0.190401,-0.010355,0.130594
"NC_058190.1",6215001,-0.0212329,0.0113372,0.115499
"NC_058190.1",6220001,0.0251471,0.000363815,0.0454213
"NC_058190.1",6225001,0.0105121,-0.00544009,0.0428469
"NC_058190.1",6235001,-0.025586,0.00293476,-0.0368849
"NC_058190.1",6245001,0.0166801,0.0155335,0.0795323
"NC_058190.1",6255001,-0.0990252,-0.00865768,-0.0905004
"NC_058190.1",6260001,-0.0227786,0.00616512,-0.000584471
"NC_058190.1",6265001,-0.0315889,0.0176425,-0.0419046
"NC_058190.1",6285001,-0.00781573,-0.0128272,-0.00711678
"NC_058190.1",6290001,-0.0916251,0.0224313,-0.056398
"NC_058190.1",6295001,-0.0528182,-0.00444,-0.0561824
"NC_058190.1",6305001,-0.0819436,-0.00918957,-0.0703995
"NC_058190.1",6310001,0.0393849,-0.0112035,0.0325846
"NC_058190.1",6325001,-0.0898012,0.00421573,-0.0734602
"NC_058190.1",6345001,0.159384,-0.00227293,0.191599
"NC_058190.1",6350001,-0.0286582,-0.0128255,-0.0413337
"NC_058190.1",6355001,0.0383928,0.00614105,0.0181418
"NC_058190.1",6360001,0.00911149,0.00938668,-0.00189493
"NC_058190.1",6365001,0.198751,-0.00588835,0.240994
"NC_058190.1",6370001,-0.0451064,-0.0053417,-0.0481706
"NC_058190.1",6385001,-0.119324,-0.0159937,-0.106398
"NC_058190.1",6420001,-0.0488847,-0.00784969,-0.0478091
"NC_058190.1",6425001,-0.0091195,0.0375587,0.00915928
"NC_058190.1",6450001,0.0517612,-0.003632,0.136475
"NC_058190.1",6455001,-0.0916301,0.00562595,-0.069028
"NC_058190.1",6460001,-0.0140939,0.0111785,-0.0618645
"NC_058190.1",6475001,-0.056647,-0.00156504,-0.0615773
"NC_058190.1",6480001,0.0807449,0.000297349,0.0563288
"NC_058190.1",6490001,-0.0325206,0.00929013,0.0457172
"NC_058190.1",6500001,0.11505,0.0383914,0.309973
"NC_058190.1",6505001,0.1977,-0.00999686,0.162552
"NC_058190.1",6540001,0.0508928,-0.00568679,0.0099212
"NC_058190.1",6550001,0.17816,-0.00739609,0.184389
"NC_058190.1",6575001,0.034293,0.00315522,0.00263755
"NC_058190.1",6580001,0.0406803,-0.0022327,0.00342018
"NC_058190.1",6585001,-0.0337373,0.00634333,0.00793965
"NC_058190.1",6595001,0.472866,0.0178884,0.357568
"NC_058190.1",6600001,0.0308787,-0.00469401,0.05161
"NC_058190.1",6610001,-0.0528785,0.00930529,-0.0971848
"NC_058190.1",6620001,-0.0916072,0.00286022,-0.0699012
"NC_058190.1",6655001,0.0684122,0.0058195,0.0687362
"NC_058190.1",6660001,0.142869,-0.000619871,0.116675
"NC_058190.1",6665001,0.174786,0.0148204,0.122531
"NC_058190.1",6670001,-0.0150426,-0.0101175,0.0309692
"NC_058190.1",6710001,-0.101552,0.00873747,-0.127571
"NC_058190.1",6715001,-0.0436421,0.0588958,NA
"NC_058190.1",6735001,0.101009,0.0108739,-0.00221894
"NC_058190.1",6740001,-0.0476723,0.0034301,0.0633269
"NC_058190.1",6750001,0.049693,-0.00157739,0.047626
"NC_058190.1",6805001,0.226,0.0045677,0.214377
"NC_058190.1",6815001,-0.0445223,0.0265888,-0.0208187
"NC_058190.1",6835001,-0.0602992,-0.00875177,-0.0658162
"NC_058190.1",6840001,-0.0726884,-0.00815127,-0.0575428
"NC_058190.1",6850001,-0.0592014,0.00623115,-0.057669
"NC_058190.1",6870001,-0.122909,-0.0123686,-0.0752137
"NC_058190.1",6890001,0.0114766,-0.000203555,0.0380998
"NC_058190.1",6900001,-0.028077,0.00385367,0.0976161
"NC_058190.1",6910001,-0.141043,-0.0124127,-0.110187
"NC_058190.1",6935001,0.0589696,-0.00049869,0.0757202
"NC_058190.1",6940001,-0.0822008,-0.0130317,-0.0810738
"NC_058190.1",6955001,0.00947575,0.0381001,0.063538
"NC_058190.1",6970001,-0.0721649,-0.011915,-0.0807458
"NC_058190.1",7055001,-0.077175,0.0180441,-0.0522084
"NC_058190.1",7060001,0.00378536,0.0570095,-0.0704884
"NC_058190.1",7065001,-0.133715,0.000447472,-0.10693
"NC_058190.1",7070001,0.132994,0.0078092,0.0953787
"NC_058190.1",7080001,0.00212306,0.00480354,0.0501246
"NC_058190.1",7085001,0.0330393,0.0275657,0.107446
"NC_058190.1",7105001,0.0904328,0.00704169,0.0730779
"NC_058190.1",7110001,0.173843,-0.00224502,0.136635
"NC_058190.1",7115001,-0.0552244,0.000250123,-0.0261212
"NC_058190.1",7125001,0.0794715,-0.00199356,0.0450435
"NC_058190.1",7130001,0.00414903,-0.00259138,0.00250303
"NC_058190.1",7135001,0.159803,0.0142263,0.065884
"NC_058190.1",7140001,-0.0302113,-0.00516569,0.00800609
"NC_058190.1",7145001,-0.0457866,0.000183722,-0.0459382
"NC_058190.1",7150001,-0.00146218,0.0167549,0.0598025
"NC_058190.1",7155001,0.270861,0.0195217,0.361395
"NC_058190.1",7160001,-0.076453,-0.0128748,-0.0805684
"NC_058190.1",7170001,-0.0125549,-0.00950216,-0.0172061
"NC_058190.1",7175001,0.0300776,-0.0106431,0.0322099
"NC_058190.1",7200001,0.213193,0.00230043,0.275888
