"CHROM","BIN_START","TajD_Europe","pi_Europe"
"NC_058190.1",440001,NA,0.000146485
"NC_058190.1",450000,-0.552608,NA
"NC_058190.1",450001,NA,0.000431279
"NC_058190.1",460000,-0.568588,NA
"NC_058190.1",460001,NA,0.000729338
"NC_058190.1",470000,-0.75367,NA
"NC_058190.1",470001,NA,0.000184857
"NC_058190.1",480000,NA,NA
"NC_058190.1",490000,-0.8841,NA
"NC_058190.1",490001,NA,4.07531e-06
"NC_058190.1",500000,NA,NA
"NC_058190.1",510000,NA,NA
"NC_058190.1",520000,NA,NA
"NC_058190.1",530000,NA,NA
"NC_058190.1",540000,-0.87195,NA
"NC_058190.1",540001,NA,0.000135893
"NC_058190.1",550000,NA,NA
"NC_058190.1",560000,-0.496092,NA
"NC_058190.1",560001,NA,2.02466e-05
"NC_058190.1",570000,-0.131211,NA
"NC_058190.1",570001,NA,0.000369124
"NC_058190.1",580000,NA,NA
"NC_058190.1",590000,NA,NA
"NC_058190.1",600000,NA,NA
"NC_058190.1",610000,1.6765,NA
"NC_058190.1",610001,NA,3.9682e-05
"NC_058190.1",620000,0.561002,NA
"NC_058190.1",620001,NA,8.61861e-05
"NC_058190.1",630000,-1.06633,NA
"NC_058190.1",630001,NA,0.000407293
"NC_058190.1",640000,0.237194,NA
"NC_058190.1",640001,NA,0.00112553
"NC_058190.1",650000,NA,NA
"NC_058190.1",660000,1.84335,NA
"NC_058190.1",660001,NA,7.10317e-05
"NC_058190.1",670000,0.73907,NA
"NC_058190.1",670001,NA,0.000117491
"NC_058190.1",680000,NA,NA
"NC_058190.1",690000,NA,NA
"NC_058190.1",700000,2.00045,NA
"NC_058190.1",700001,NA,0.000336033
"NC_058190.1",710000,0.805927,NA
"NC_058190.1",710001,NA,0.000816777
"NC_058190.1",720000,0.523338,NA
"NC_058190.1",720001,NA,0.00202669
"NC_058190.1",730000,-0.753801,NA
"NC_058190.1",730001,NA,3.81173e-05
"NC_058190.1",740000,-0.199648,NA
"NC_058190.1",740001,NA,0.00103272
"NC_058190.1",750000,NA,NA
"NC_058190.1",760000,2.14131,NA
"NC_058190.1",760001,NA,0.000774481
"NC_058190.1",770000,0.815294,NA
"NC_058190.1",770001,NA,0.000944714
"NC_058190.1",780000,0.307165,NA
"NC_058190.1",780001,NA,0.000218282
"NC_058190.1",790000,NA,NA
"NC_058190.1",800000,NA,NA
"NC_058190.1",810000,0.247878,NA
"NC_058190.1",810001,NA,5.30858e-05
"NC_058190.1",820000,0.653079,NA
"NC_058190.1",820001,NA,0.000162682
"NC_058190.1",830000,-0.597503,NA
"NC_058190.1",830001,NA,0.000119122
"NC_058190.1",840000,-0.257589,NA
"NC_058190.1",840001,NA,0.00067644
"NC_058190.1",850000,1.28855,NA
"NC_058190.1",850001,NA,0.000673417
"NC_058190.1",860000,0.659497,NA
"NC_058190.1",860001,NA,0.000409037
"NC_058190.1",870000,2.53887,NA
"NC_058190.1",870001,NA,0.0004365
"NC_058190.1",880000,-0.0215771,NA
"NC_058190.1",880001,NA,0.000161654
"NC_058190.1",890000,NA,NA
"NC_058190.1",900000,0.970034,NA
"NC_058190.1",900001,NA,5.14124e-05
"NC_058190.1",910000,NA,NA
"NC_058190.1",920000,-0.988247,NA
"NC_058190.1",920001,NA,1.18082e-05
"NC_058190.1",930000,0.583696,NA
"NC_058190.1",930001,NA,0.000115583
"NC_058190.1",940000,0.311179,NA
"NC_058190.1",940001,NA,1.86786e-05
"NC_058190.1",950000,0.427948,NA
"NC_058190.1",950001,NA,0.000312112
"NC_058190.1",960000,-0.142107,NA
"NC_058190.1",960001,NA,9.54637e-05
"NC_058190.1",970000,0.941041,NA
"NC_058190.1",970001,NA,0.00104931
"NC_058190.1",980000,1.55797,NA
"NC_058190.1",980001,NA,0.00209495
"NC_058190.1",990000,0.83308,NA
"NC_058190.1",990001,NA,0.000621302
"NC_058190.1",1000000,NA,NA
"NC_058190.1",1010000,0.842315,NA
"NC_058190.1",1010001,NA,5.02369e-05
"NC_058190.1",1020000,NA,NA
"NC_058190.1",1030000,NA,NA
"NC_058190.1",1040000,NA,NA
"NC_058190.1",1050000,NA,NA
"NC_058190.1",1060000,NA,NA
"NC_058190.1",1070000,-0.0719886,NA
"NC_058190.1",1070001,NA,0.000829607
"NC_058190.1",1080000,-0.393535,NA
"NC_058190.1",1080001,NA,0.000212568
"NC_058190.1",1090000,NA,NA
"NC_058190.1",1100000,0.330107,NA
"NC_058190.1",1100001,NA,0.00015122
"NC_058190.1",1110000,1.9895,NA
"NC_058190.1",1110001,NA,0.000190896
"NC_058190.1",1120000,NA,NA
"NC_058190.1",1130000,NA,NA
"NC_058190.1",1140000,1.75373,NA
"NC_058190.1",1140001,NA,3.67825e-05
"NC_058190.1",1150000,NA,NA
"NC_058190.1",1160000,1.26011,NA
"NC_058190.1",1160001,NA,0.00049246
"NC_058190.1",1170000,0.538946,NA
"NC_058190.1",1170001,NA,0.00194097
"NC_058190.1",1180000,NA,NA
"NC_058190.1",1190000,NA,NA
"NC_058190.1",1200000,NA,NA
"NC_058190.1",1210000,NA,NA
"NC_058190.1",1220000,NA,NA
"NC_058190.1",1230000,1.33882,NA
"NC_058190.1",1230001,NA,9.13564e-05
"NC_058190.1",1240000,NA,NA
"NC_058190.1",1250000,NA,NA
"NC_058190.1",1260000,NA,NA
"NC_058190.1",1270000,0.405801,NA
"NC_058190.1",1270001,NA,7.81928e-05
"NC_058190.1",1280000,NA,NA
"NC_058190.1",1290000,-1.07213,NA
"NC_058190.1",1290001,NA,9.74445e-06
"NC_058190.1",1300000,NA,NA
"NC_058190.1",1310000,NA,NA
"NC_058190.1",1320000,NA,NA
"NC_058190.1",1330000,NA,NA
"NC_058190.1",1340000,NA,NA
"NC_058190.1",1350000,NA,NA
"NC_058190.1",1360000,NA,NA
"NC_058190.1",1370000,NA,NA
"NC_058190.1",1380000,NA,NA
"NC_058190.1",1390000,NA,NA
"NC_058190.1",1400000,NA,NA
"NC_058190.1",1410000,-0.721298,NA
"NC_058190.1",1410001,NA,5.72115e-06
"NC_058190.1",1420000,1.61231,NA
"NC_058190.1",1420001,NA,4.07529e-05
"NC_058190.1",1430000,NA,NA
"NC_058190.1",1440000,0.725749,NA
"NC_058190.1",1440001,NA,0.000376547
"NC_058190.1",1450000,-0.968437,NA
"NC_058190.1",1450001,NA,0.000351883
"NC_058190.1",1460000,0.896101,NA
"NC_058190.1",1460001,NA,0.000881372
"NC_058190.1",1470000,0.104884,NA
"NC_058190.1",1470001,NA,0.000355413
"NC_058190.1",1480000,NA,NA
"NC_058190.1",1490000,NA,NA
"NC_058190.1",1500000,NA,NA
"NC_058190.1",1510000,NA,NA
"NC_058190.1",1520000,NA,NA
"NC_058190.1",1530000,NA,NA
"NC_058190.1",1540000,1.90416,NA
"NC_058190.1",1540001,NA,0.00011767
"NC_058190.1",1550000,NA,NA
"NC_058190.1",1560000,-0.102914,NA
"NC_058190.1",1560001,NA,0.000264651
"NC_058190.1",1570000,NA,NA
"NC_058190.1",1580000,-0.0646182,NA
"NC_058190.1",1580001,NA,0.000716256
"NC_058190.1",1590000,-1.18213,NA
"NC_058190.1",1590001,NA,5.31671e-05
"NC_058190.1",1600000,0.241358,NA
"NC_058190.1",1600001,NA,0.000770995
"NC_058190.1",1610000,-0.600389,NA
"NC_058190.1",1610001,NA,0.000142854
"NC_058190.1",1620000,0.409978,NA
"NC_058190.1",1620001,NA,0.000743904
"NC_058190.1",1630000,NA,NA
"NC_058190.1",1640000,NA,NA
"NC_058190.1",1650000,-0.0950674,NA
"NC_058190.1",1650001,NA,1.50473e-05
"NC_058190.1",1660000,NA,NA
"NC_058190.1",1670000,-0.700631,NA
"NC_058190.1",1670001,NA,0.000480273
"NC_058190.1",1680000,0.645475,NA
"NC_058190.1",1680001,NA,0.000619117
"NC_058190.1",1690000,-0.0353531,NA
"NC_058190.1",1690001,NA,0.000810634
"NC_058190.1",1700000,0.628574,NA
"NC_058190.1",1700001,NA,0.000999419
"NC_058190.1",1710000,-0.10817,NA
"NC_058190.1",1710001,NA,0.00124361
"NC_058190.1",1720000,-0.138965,NA
"NC_058190.1",1720001,NA,0.00143023
"NC_058190.1",1730000,-0.160631,NA
"NC_058190.1",1730001,NA,9.24854e-05
"NC_058190.1",1740000,0.560478,NA
"NC_058190.1",1740001,NA,0.000295838
"NC_058190.1",1750000,1.52328,NA
"NC_058190.1",1750001,NA,0.000597827
"NC_058190.1",1760000,-0.980444,NA
"NC_058190.1",1760001,NA,0.00111982
"NC_058190.1",1770000,-0.274659,NA
"NC_058190.1",1770001,NA,0.000444153
"NC_058190.1",1780000,-0.142027,NA
"NC_058190.1",1780001,NA,0.00193728
"NC_058190.1",1790000,0.233911,NA
"NC_058190.1",1790001,NA,7.67282e-05
"NC_058190.1",1800000,NA,NA
"NC_058190.1",1810000,-0.876783,NA
"NC_058190.1",1810001,NA,3.97083e-06
"NC_058190.1",1820000,0.357032,NA
"NC_058190.1",1820001,NA,0.000160125
"NC_058190.1",1830000,-0.971199,NA
"NC_058190.1",1830001,NA,4.48055e-05
"NC_058190.1",1840000,NA,NA
"NC_058190.1",1840001,NA,4.20591e-06
"NC_058190.1",1850000,NA,NA
"NC_058190.1",1860000,NA,NA
"NC_058190.1",1870000,NA,NA
"NC_058190.1",1880000,-0.869533,NA
"NC_058190.1",1880001,NA,1.32452e-05
"NC_058190.1",1890000,0.158932,NA
"NC_058190.1",1890001,NA,0.000342888
"NC_058190.1",1900000,-0.244376,NA
"NC_058190.1",1900001,NA,0.000224799
"NC_058190.1",1910000,0.234745,NA
"NC_058190.1",1910001,NA,0.000100503
"NC_058190.1",1920000,0.353534,NA
"NC_058190.1",1920001,NA,0.000608208
"NC_058190.1",1930000,NA,NA
"NC_058190.1",1940000,NA,NA
"NC_058190.1",1950000,0.971293,NA
"NC_058190.1",1950001,NA,0.000181482
"NC_058190.1",1960000,-0.0455339,NA
"NC_058190.1",1960001,NA,0.000424487
"NC_058190.1",1970000,0.658976,NA
"NC_058190.1",1970001,NA,8.41751e-05
"NC_058190.1",1980000,NA,NA
"NC_058190.1",1990000,0.280246,NA
"NC_058190.1",1990001,NA,5.23284e-05
"NC_058190.1",2000000,NA,NA
"NC_058190.1",2010000,0.566492,NA
"NC_058190.1",2010001,NA,0.000175407
"NC_058190.1",2020000,NA,NA
"NC_058190.1",2030000,1.36031,NA
"NC_058190.1",2030001,NA,3.18451e-05
"NC_058190.1",2040000,NA,NA
"NC_058190.1",2050000,NA,NA
"NC_058190.1",2060000,NA,NA
"NC_058190.1",2070000,NA,NA
"NC_058190.1",2080000,NA,NA
"NC_058190.1",2090000,NA,NA
"NC_058190.1",2100000,NA,NA
"NC_058190.1",2110000,-1.23243,NA
"NC_058190.1",2110001,NA,0.000416451
"NC_058190.1",2120000,-1.26989,NA
"NC_058190.1",2120001,NA,6.66737e-05
"NC_058190.1",2130000,NA,NA
"NC_058190.1",2140000,NA,NA
"NC_058190.1",2150000,NA,NA
"NC_058190.1",2160000,0.421531,NA
"NC_058190.1",2160001,NA,0.000591672
"NC_058190.1",2170000,NA,NA
"NC_058190.1",2180000,NA,NA
"NC_058190.1",2190000,-0.219142,NA
"NC_058190.1",2190001,NA,0.000125254
"NC_058190.1",2200000,0.0837835,NA
"NC_058190.1",2200001,NA,1.93314e-05
"NC_058190.1",2210000,NA,NA
"NC_058190.1",2220000,-0.987854,NA
"NC_058190.1",2220001,NA,1.19127e-05
"NC_058190.1",2230000,0.218738,NA
"NC_058190.1",2230001,NA,0.000481579
"NC_058190.1",2240000,0.042921,NA
"NC_058190.1",2240001,NA,0.000517448
"NC_058190.1",2250000,NA,NA
"NC_058190.1",2260000,-0.503662,NA
"NC_058190.1",2260001,NA,0.000118463
"NC_058190.1",2270000,-0.379925,NA
"NC_058190.1",2270001,NA,9.86271e-05
"NC_058190.1",2280000,-0.148474,NA
"NC_058190.1",2280001,NA,0.000813695
"NC_058190.1",2290000,0.583267,NA
"NC_058190.1",2290001,NA,0.000110309
"NC_058190.1",2300000,1.46045,NA
"NC_058190.1",2300001,NA,3.66778e-05
"NC_058190.1",2310000,NA,NA
"NC_058190.1",2320000,0.080623,NA
"NC_058190.1",2320001,NA,0.000531873
"NC_058190.1",2330000,NA,NA
"NC_058190.1",2340000,NA,NA
"NC_058190.1",2350000,NA,NA
"NC_058190.1",2360000,-0.675567,NA
"NC_058190.1",2360001,NA,0.000160514
"NC_058190.1",2370000,-0.741271,NA
"NC_058190.1",2370001,NA,6.80839e-05
"NC_058190.1",2380000,-0.184539,NA
"NC_058190.1",2380001,NA,0.000282225
"NC_058190.1",2390000,-0.00675808,NA
"NC_058190.1",2390001,NA,0.000119344
"NC_058190.1",2400000,NA,NA
"NC_058190.1",2410000,NA,NA
"NC_058190.1",2420000,NA,NA
"NC_058190.1",2430000,1.16051,NA
"NC_058190.1",2430001,NA,6.06335e-05
"NC_058190.1",2440000,NA,NA
"NC_058190.1",2450000,NA,NA
"NC_058190.1",2460000,NA,NA
"NC_058190.1",2470000,NA,NA
"NC_058190.1",2480000,NA,NA
"NC_058190.1",2490000,NA,NA
"NC_058190.1",2500000,-0.52888,NA
"NC_058190.1",2500001,NA,2.39816e-05
"NC_058190.1",2510000,-1.19297,NA
"NC_058190.1",2510001,NA,8.35968e-06
"NC_058190.1",2520000,NA,NA
"NC_058190.1",2530000,NA,NA
"NC_058190.1",2540000,NA,NA
"NC_058190.1",2550000,NA,NA
"NC_058190.1",2560000,NA,NA
"NC_058190.1",2570000,NA,NA
"NC_058190.1",2580000,NA,NA
"NC_058190.1",2590000,NA,NA
"NC_058190.1",2600000,NA,NA
"NC_058190.1",2610000,NA,NA
"NC_058190.1",2620000,NA,NA
"NC_058190.1",2630000,-0.99752,NA
"NC_058190.1",2630001,NA,1.20171e-05
"NC_058190.1",2640000,-0.703251,NA
"NC_058190.1",2640001,NA,2.09511e-05
"NC_058190.1",2650000,0.543169,NA
"NC_058190.1",2650001,NA,7.82463e-05
"NC_058190.1",2660000,NA,NA
"NC_058190.1",2670000,-0.876783,NA
"NC_058190.1",2670001,NA,3.97083e-06
"NC_058190.1",2680000,NA,NA
"NC_058190.1",2690000,NA,NA
"NC_058190.1",2700000,-0.691487,NA
"NC_058190.1",2700001,NA,8.87801e-05
"NC_058190.1",2710000,0.414709,NA
"NC_058190.1",2710001,NA,0.000115765
"NC_058190.1",2720000,NA,NA
"NC_058190.1",2730000,0.438039,NA
"NC_058190.1",2730001,NA,0.000263303
"NC_058190.1",2740000,-0.90894,NA
"NC_058190.1",2740001,NA,1.39243e-05
"NC_058190.1",2750000,NA,NA
"NC_058190.1",2760000,NA,NA
"NC_058190.1",2770000,NA,NA
"NC_058190.1",2780000,0.0324351,NA
"NC_058190.1",2780001,NA,3.34129e-05
"NC_058190.1",2790000,-1.01582,NA
"NC_058190.1",2790001,NA,1.21216e-05
"NC_058190.1",2800000,-0.923652,NA
"NC_058190.1",2800001,NA,1.42376e-05
"NC_058190.1",2810000,NA,NA
"NC_058190.1",2820000,NA,NA
"NC_058190.1",2830000,NA,NA
"NC_058190.1",2840000,NA,NA
"NC_058190.1",2850000,-0.555759,NA
"NC_058190.1",2850001,NA,0.000251657
"NC_058190.1",2860000,NA,NA
"NC_058190.1",2870000,NA,NA
"NC_058190.1",2880000,NA,NA
"NC_058190.1",2890000,-0.00237095,NA
"NC_058190.1",2890001,NA,1.71632e-05
"NC_058190.1",2900000,NA,NA
"NC_058190.1",2910000,NA,NA
"NC_058190.1",2920000,NA,NA
"NC_058190.1",2930000,NA,NA
"NC_058190.1",2940000,NA,NA
"NC_058190.1",2950000,0.106068,NA
"NC_058190.1",2950001,NA,5.45737e-05
"NC_058190.1",2960000,NA,NA
"NC_058190.1",2970000,NA,NA
"NC_058190.1",2980000,NA,NA
"NC_058190.1",2990000,NA,NA
"NC_058190.1",3000000,NA,NA
"NC_058190.1",3010000,NA,NA
"NC_058190.1",3020000,-0.25197,NA
"NC_058190.1",3020001,NA,4.23742e-05
"NC_058190.1",3030000,NA,NA
"NC_058190.1",3030001,NA,3.46144e-05
"NC_058190.1",3040000,NA,NA
"NC_058190.1",3050000,NA,NA
"NC_058190.1",3060000,NA,NA
"NC_058190.1",3070000,NA,NA
"NC_058190.1",3080000,-0.89107,NA
"NC_058190.1",3080001,NA,4.17978e-06
"NC_058190.1",3090000,NA,NA
"NC_058190.1",3100000,NA,NA
"NC_058190.1",3110000,NA,NA
"NC_058190.1",3120000,NA,NA
"NC_058190.1",3130000,NA,NA
"NC_058190.1",3130001,NA,4.69444e-05
"NC_058190.1",3140000,1.15922,NA
"NC_058190.1",3140001,NA,5.68202e-05
"NC_058190.1",3150000,NA,NA
"NC_058190.1",3160000,0.690364,NA
"NC_058190.1",3160001,NA,2.46871e-05
"NC_058190.1",3170000,NA,NA
"NC_058190.1",3180000,-0.594855,NA
"NC_058190.1",3180001,NA,7.76185e-05
"NC_058190.1",3190000,NA,NA
"NC_058190.1",3200000,-0.0189585,NA
"NC_058190.1",3200001,NA,7.04852e-05
"NC_058190.1",3210000,NA,NA
"NC_058190.1",3220000,0.0436851,NA
"NC_058190.1",3220001,NA,0.000113596
"NC_058190.1",3230000,NA,NA
"NC_058190.1",3240000,NA,NA
"NC_058190.1",3250000,NA,NA
"NC_058190.1",3260000,-1.08217,NA
"NC_058190.1",3260001,NA,9.95337e-06
"NC_058190.1",3270000,NA,NA
"NC_058190.1",3280000,NA,NA
"NC_058190.1",3290000,NA,NA
"NC_058190.1",3300000,-1.2295,NA
"NC_058190.1",3300001,NA,8.29005e-05
"NC_058190.1",3310000,NA,NA
"NC_058190.1",3320000,-0.820245,NA
"NC_058190.1",3320001,NA,1.60924e-05
"NC_058190.1",3330000,NA,NA
"NC_058190.1",3340000,-0.996319,NA
"NC_058190.1",3340001,NA,1.20172e-05
"NC_058190.1",3350000,-0.361784,NA
"NC_058190.1",3350001,NA,2.18659e-05
"NC_058190.1",3360000,0.937882,NA
"NC_058190.1",3360001,NA,8.00969e-05
"NC_058190.1",3370000,-0.488741,NA
"NC_058190.1",3370001,NA,2.00111e-05
"NC_058190.1",3380000,-0.8841,NA
"NC_058190.1",3380001,NA,4.07531e-06
"NC_058190.1",3390000,0.0684018,NA
"NC_058190.1",3390001,NA,0.000178119
"NC_058190.1",3400000,NA,NA
"NC_058190.1",3410000,0.256217,NA
"NC_058190.1",3410001,NA,0.000509061
"NC_058190.1",3420000,0.0461276,NA
"NC_058190.1",3420001,NA,0.000161229
"NC_058190.1",3430000,NA,NA
"NC_058190.1",3440000,NA,NA
"NC_058190.1",3450000,NA,NA
"NC_058190.1",3460000,0.743741,NA
"NC_058190.1",3460001,NA,6.81584e-05
"NC_058190.1",3470000,NA,NA
"NC_058190.1",3480000,NA,NA
"NC_058190.1",3490000,0.558703,NA
"NC_058190.1",3490001,NA,2.41384e-05
"NC_058190.1",3500000,NA,NA
"NC_058190.1",3510000,NA,NA
"NC_058190.1",3520000,-0.374945,NA
"NC_058190.1",3520001,NA,0.000146965
"NC_058190.1",3530000,0.010324,NA
"NC_058190.1",3530001,NA,7.42741e-05
"NC_058190.1",3540000,NA,NA
"NC_058190.1",3550000,NA,NA
"NC_058190.1",3560000,-0.503609,NA
"NC_058190.1",3560001,NA,0.000130608
"NC_058190.1",3570000,NA,NA
"NC_058190.1",3580000,-0.361784,NA
"NC_058190.1",3580001,NA,1.19124e-05
"NC_058190.1",3590000,NA,NA
"NC_058190.1",3600000,0.189388,NA
"NC_058190.1",3600001,NA,0.000525342
"NC_058190.1",3610000,-0.462683,NA
"NC_058190.1",3610001,NA,0.000286329
"NC_058190.1",3620000,1.82116,NA
"NC_058190.1",3620001,NA,7.82986e-05
"NC_058190.1",3630000,0.0332949,NA
"NC_058190.1",3630001,NA,0.000146961
"NC_058190.1",3640000,0.123945,NA
"NC_058190.1",3640001,NA,0.000146178
"NC_058190.1",3650000,-0.832587,NA
"NC_058190.1",3650001,NA,0.00077238
"NC_058190.1",3660000,-1.04434,NA
"NC_058190.1",3660001,NA,2.03512e-05
"NC_058190.1",3670000,NA,NA
"NC_058190.1",3680000,NA,NA
"NC_058190.1",3690000,0.0138738,NA
"NC_058190.1",3690001,NA,0.000255871
"NC_058190.1",3700000,NA,NA
"NC_058190.1",3710000,NA,NA
"NC_058190.1",3720000,NA,NA
"NC_058190.1",3730000,-0.894567,NA
"NC_058190.1",3730001,NA,4.87763e-05
"NC_058190.1",3740000,1.82077,NA
"NC_058190.1",3740001,NA,3.96299e-05
"NC_058190.1",3750000,NA,NA
"NC_058190.1",3760000,-0.888144,NA
"NC_058190.1",3760001,NA,6.26742e-05
"NC_058190.1",3770000,NA,NA
"NC_058190.1",3780000,-0.619274,NA
"NC_058190.1",3780001,NA,8.15058e-06
"NC_058190.1",3790000,NA,NA
"NC_058190.1",3800000,NA,NA
"NC_058190.1",3810000,0.149453,NA
"NC_058190.1",3810001,NA,0.00101059
"NC_058190.1",3820000,NA,NA
"NC_058190.1",3830000,-0.619274,NA
"NC_058190.1",3830001,NA,8.15058e-06
"NC_058190.1",3840000,NA,NA
"NC_058190.1",3850000,NA,NA
"NC_058190.1",3860000,NA,NA
"NC_058190.1",3870000,NA,NA
"NC_058190.1",3880000,NA,NA
"NC_058190.1",3890000,-0.0782479,NA
"NC_058190.1",3890001,NA,0.000391042
"NC_058190.1",3900000,-0.758337,NA
"NC_058190.1",3900001,NA,0.000304333
"NC_058190.1",3910000,0.0307444,NA
"NC_058190.1",3910001,NA,0.00017574
"NC_058190.1",3920000,NA,NA
"NC_058190.1",3930000,NA,NA
"NC_058190.1",3940000,NA,NA
"NC_058190.1",3950000,NA,NA
"NC_058190.1",3960000,NA,NA
"NC_058190.1",3970000,-0.896051,NA
"NC_058190.1",3970001,NA,2.77972e-05
"NC_058190.1",3980000,0.93806,NA
"NC_058190.1",3980001,NA,0.000124174
"NC_058190.1",3990000,0.319058,NA
"NC_058190.1",3990001,NA,9.08133e-05
"NC_058190.1",4000000,NA,NA
"NC_058190.1",4010000,NA,NA
"NC_058190.1",4020000,NA,NA
"NC_058190.1",4030000,NA,NA
"NC_058190.1",4040000,-0.83299,NA
"NC_058190.1",4040001,NA,0.000157304
"NC_058190.1",4050000,0.607511,NA
"NC_058190.1",4050001,NA,0.000451563
"NC_058190.1",4060000,NA,NA
"NC_058190.1",4070000,NA,NA
"NC_058190.1",4080000,NA,NA
"NC_058190.1",4090000,-0.488741,NA
"NC_058190.1",4090001,NA,1.00576e-05
"NC_058190.1",4100000,-0.142646,NA
"NC_058190.1",4100001,NA,0.00213676
"NC_058190.1",4110000,-1.20473,NA
"NC_058190.1",4110001,NA,2.46887e-05
"NC_058190.1",4120000,-0.554499,NA
"NC_058190.1",4120001,NA,0.000370085
"NC_058190.1",4130000,-0.330039,NA
"NC_058190.1",4130001,NA,0.0006037
"NC_058190.1",4140000,NA,NA
"NC_058190.1",4150000,NA,NA
"NC_058190.1",4160000,-0.621558,NA
"NC_058190.1",4160001,NA,0.000105522
"NC_058190.1",4170000,0.957154,NA
"NC_058190.1",4170001,NA,2.82138e-05
"NC_058190.1",4180000,-0.331001,NA
"NC_058190.1",4180001,NA,0.000533823
"NC_058190.1",4190000,-0.545238,NA
"NC_058190.1",4190001,NA,0.000112219
"NC_058190.1",4200000,-1.18762,NA
"NC_058190.1",4200001,NA,4.69746e-05
"NC_058190.1",4210000,NA,NA
"NC_058190.1",4220000,NA,NA
"NC_058190.1",4230000,-0.592207,NA
"NC_058190.1",4230001,NA,7.73266e-06
"NC_058190.1",4240000,NA,NA
"NC_058190.1",4250000,NA,NA
"NC_058190.1",4260000,-0.89107,NA
"NC_058190.1",4260001,NA,4.17978e-06
"NC_058190.1",4270000,NA,NA
"NC_058190.1",4280000,NA,NA
"NC_058190.1",4290000,NA,NA
"NC_058190.1",4300000,-0.784875,NA
"NC_058190.1",4300001,NA,6.67779e-05
"NC_058190.1",4310000,NA,NA
"NC_058190.1",4320000,NA,NA
"NC_058190.1",4330000,NA,NA
"NC_058190.1",4340000,NA,NA
"NC_058190.1",4350000,NA,NA
"NC_058190.1",4360000,0.0176953,NA
"NC_058190.1",4360001,NA,5.20919e-05
"NC_058190.1",4370000,NA,NA
"NC_058190.1",4380000,NA,NA
"NC_058190.1",4390000,NA,NA
"NC_058190.1",4400000,0.899066,NA
"NC_058190.1",4400001,NA,0.000228354
"NC_058190.1",4410000,NA,NA
"NC_058190.1",4420000,NA,NA
"NC_058190.1",4430000,NA,NA
"NC_058190.1",4440000,NA,NA
"NC_058190.1",4450000,NA,NA
"NC_058190.1",4460000,NA,NA
"NC_058190.1",4470000,NA,NA
"NC_058190.1",4480000,NA,NA
"NC_058190.1",4490000,NA,NA
"NC_058190.1",4500000,NA,NA
"NC_058190.1",4510000,-0.885154,NA
"NC_058190.1",4510001,NA,2.35645e-05
"NC_058190.1",4520000,1.25754,NA
"NC_058190.1",4520001,NA,3.21846e-05
